#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x;
opinion_hajj_promised;Promised to go on Hajj.;A promis de faire le hajj;Hat versprochen, auf Haddsch zu gehen.;;Prometió hacer el hach.;Ha promesso di partire per l'Hajj.;;;;;;;;x;
EVTOPTA88282;Sadly both were badly wounded and our wing suffered as a result...;Malheureusement, les deux hommes ont essuyé de graves blessures et notre équipe a perdu le combat fictif.;Leider wurden beide schwer verwundet und unsere Flügel haben daraufhin dafür bezahlen müssen... ;;Por desgracia, ambos sufrieron serias heridas y nuestra ala se resintió en consecuencia...;Purtroppo entrambi sono stati gravemente feriti e la nostra ala ne ha subito le conseguenze ...;;;;;;;;x;
EVTDESC88283;Riders have been sent to all the corners of the land, spreading word that the great martial competition of Furusiyya will soon be held.;Des cavaliers ont été envoyés aux quatre coins du pays pour informer les seigneurs de la prochaine tenue de la Furûsiyya.;Reiter wurden in alle Ecken des Landes geschickt, um bekannt zu geben, dass bald der große, kriegerische Furusiyya abgehalten wird. ;;Se han enviado jinetes a todos los rincones de la tierra para hacer saber que pronto tendrá lugar la gran competición marcial de Furusiyya.;Cavalieri sono stati inviati in tutti gli angoli del paese, per diffondere la notizia che la grande competizione militare del Furusiyya sarebbe presto iniziata.;;;;;;;;x;
EVTOPTA88283;Excellent!;Fantastique !;Hervorragend!;;¡Excelente!;Eccellente!;;;;;;;;x;
EVTDESC88284;[From.GetTitledName] has been named first champion of my great Furusiyya.;[From.Get_Le_TitledName] a été proclamé grand champion de la compétition de Furûsiyya.;[From.GetTitledName] wurde zum ersten Sieger meines großen Furusiyya. ;;[From.GetTitledName] ha sido proclamado primer campeón de mi gran Furusiyya.;[From.GetTitledName] è stato nominato primo campione del mio grande Furusiyya.;;;;;;;;x;
EVTOPTA88284;[From.GetTitledName] is indeed a mighty warrior.;[From.Get_Le_TitledName] est effectivement un puissant guerrier.;[From.GetTitledName] ist ein mächtiger Krieger.;;[From.GetTitledName] es de hecho un poderoso guerrero.;[From.GetTitledName] è davvero un potente guerriero.;;;;;;;;x;
EVTDESC88285;[From.GetTitledName] has performed well enough to be named second champion of my great Furusiyya.;Au vu de ses performances remarquables, [From.Get_le_TitledName] décroche la deuxième place de la compétition de Furûsiyya.;[From.GetTitledName] ist gut genug aufgetreten, um zum zweiten Sieger meines großen Furusiyya ernannt zu werden. ;;[From.GetTitledName] lo ha hecho lo bastante bien para ser proclamado segundo campeón de mi gran Furusiyya.;[From.GetTitledName] ha combattuto abbastanza bene da essere nominato secondo campione del mio grande Furusiyya.;;;;;;;;x;
EVTOPTA88285;Let no one deny [From.GetHerHis] skill.;Personne ne peut nier son talent.;Lasst niemanden [From.GetHerHis]e Fertigkeiten leugnen.;;Que nadie niegue su destreza.;Nessuno nega le [From.GetHerHis] abilità.;;;;;;;;x;
EVTDESC88286;The third champion of my Furusiyya is none other than [From.GetTitledName].;Le troisième champion de Furûsiyya n'est autre que [From.Get_le_TitledName].;Der dritte Sieger meines Furusiyya ist niemand anderer als [From.GetTitledName].;;El tercer campeón de mi Furusiyya no es otro que [From.GetTitledName].;Il terzo campione della mia Furusiyya non è altro che [From.GetTitledName].;;;;;;;;x;
EVTOPTA88286;Well fought!;Beau combat !;Gut gekämpft! ;;¡Bien luchado!;Ben combattuta!;;;;;;;;x;
EVTDESC88287;The great Furusiyya competition of [From.GetTitledName] has sadly been cancelled due to war.;La grande Furûsiyya [From.Get_du_TitledName] a malheureusement dû être annulée en raison de la guerre qui fait rage dans le pays.;Der große Furusiyya-Wettbewerb von [From.GetTitledName] wurde aufgrund des Krieges leider abgesagt. ;;Lamentablemente, la gran competición Furusiyya de [From.GetTitledName] se ha cancelado debido a la guerra.;La grande competizione del Furusiyya di [From.GetTitledName] è stata tristemente annullata a causa della guerra.;;;;;;;;x;
EVTOPTA88287;Then my skill at fighting may still see use.;Mes aptitudes au combat pourraient s'avérer utiles, malgré tout.;Dann kommt meine Kampffertigkeit ja doch noch zum Einsatz. ;;Entonces mis habilidades de lucha aún servirán de algo.;Allora la mia abilità nel combattimento può ancora essere utile.;;;;;;;;x;
EVTDESC88288;Master, your honored guest, [From.GetTitledName], has sadly perished during the events of the Furusiyya.;Maître, votre invité d'honneur, [From.Get_le_TitledName], a trouvé la mort au cours de la Furûsiyya.;Meister, Euer verehrter Gast [From.GetTitledName] ist traurigerweise während des Furusiyya-Ereignisses ums Leben gekommen.;;Maestro, vuestro distinguido siervo, [From.GetTitledName], por desgracia ha perecido durante los eventos del Furusiyya.;Signore, il tuo ospite d'onore, [From.GetTitledName], è tristemente deceduto durante gli eventi della Furusiyya.;;;;;;;;x;
EVTOPTA88288;May [From.GetSheHe] find peace in the life hereafter.;Que son âme trouve la paix dans l'au-delà.;Möge [From.GetSheHe] im Jenseits Frieden finden. ;;Le deseo que encuentre la paz en la otra vida.;Possa [From.GetSheHe] trovare la pace nell'Aldilà.;;;;;;;;x;
EVTOPTB88288;Tell me of the heroes, not the failures!;Parlez-moi des héros, et non des ratés !;Berichtet mir von den Helden, nicht von den Misserfolgen! ;;¡Háblame de los héroes, no de los fracasos!;Raccontami degli eroi, non dei fallimenti!;;;;;;;;x;
EVTDESC88289;Master, your honored guest, [From.GetTitledName], has sadly been maimed during the events of the Furusiyya.;Maître, votre invité d'honneur, [From.Get_le_TitledName], a malheureusement été mutilé au cours de la Furûsiyya.;Meister, Euer verehrter Gast [From.GetTitledName] wurde während des Furusiyya-Ereignisses zum Krüppel.;;Maestro, vuestro distinguido siervo, [From.GetTitledName], por desgracia ha sido mutilado durante los eventos del Furusiyya.;Signore, il tuo ospite d'onore, [From.GetTitledName], è stato tristemente mutilato durante gli eventi della Furusiyya.;;;;;;;;x;
EVTOPTA88289;May [From.GetSheHe] recover swiftly, Insha'Allah.;Pourvu qu'[From.GetIlElle] récupère vite, Incha'Allah.;Möge [From.GetSheHe] schnell wieder gesund werden, Insha'Allah.;;Le deseo que se recupere pronto, Inshalá.;Possa [From.GetSheHe] recuperare in fretta, Insha'Allah.;;;;;;;;x;
EVTOPTB88289;Tell me of the heroes, not the failures!;Parlez-moi des héros, et non des ratés !;Berichtet mir von den Helden, nicht von den Misserfolgen! ;;¡Háblame de los héroes, no de los fracasos!;Raccontami degli eroi, non dei fallimenti!;;;;;;;;x;
EVTDESC88290;Master, your honored guest, [From.GetTitledName], has sadly suffered serious wounds during the events of the Furusiyya.;Maître, votre invité d'honneur, [From.Get_le_TitledName], a malheureusement essuyé de graves blessures lors de la Furûsiyya.;Meister, Euer verehrter Gast [From.GetTitledName] wurde während des Furusiyya-Ereignisses schwer verwundet.;;Maestro, vuestro distinguido siervo, [From.GetTitledName], por desgracia ha sufrido heridas graves durante los eventos del Furusiyya.;Signore, il tuo ospite d'onore, [From.GetTitledName], ha purtroppo subito gravi ferite durante gli eventi della Furusiyya.;;;;;;;;x;
EVTOPTA88290;May [From.GetSheHe] recover swiftly, Insha'Allah.;Pourvu qu'[From.GetIlElle] récupère vite, Incha'Allah.;Möge [From.GetSheHe] schnell wieder gesund werden, Insha'Allah.;;Le deseo que se recupere pronto, Inshalá.;Possa [From.GetSheHe] guarire in fretta, Insha'Allah.;;;;;;;;x;
EVTOPTB88290;Tell me of the heroes, not the failures!;Parlez-moi des héros, et non des ratés !;Berichtet mir von den Helden, nicht von den Misserfolgen! ;;¡Háblame de los héroes, no de los fracasos!;Raccontami degli eroi, non dei fallimenti!;;;;;;;;x;
EVTDESC88291;As death closes in on me and I prepare for the life hereafter, I spare a thought for the great Furusiyya I had planned. Sadly the competition will end upon my passing, and the fighters will have to find some other way to prove their worth.;Alors que la mort se rapproche et que je me prépare à passer dans l'au-delà, j'ai une pensée pour le grand tournoi que j'ai organisé. Malheureusement, ma mort va mettre un terme à la compétition et les combattants devront trouver un autre moyen de prouver leur valeur.;Als sich der Tod nähert und ich mich auf mein Nachleben vorbereite, gönne ich mir einen Gedanken an den großen Furusiyya, den ich geplant hatte. Leider wird der Wettbewerb mit meinem Tod enden und die Kämpfer werden einen anderen Weg finden müssen, um ihren Wert unter Beweis stellen zu können.;;Mientras la muerte me acecha y me preparo para la otra vida, dedico mis últimos pensamientos al gran Furusiyya que planeé. Lamentablemente, cuando la competición termine yo ya habré muerto y los luchadores tendrán que buscar alguna otra forma de demostrar su valía.;La morte si avvicina e mi preparo per la vita nell'Aldilà, nel frattempo dedico un pensiero per il grande Furusiyya che avevo programmato. Purtroppo la competizione si concluderà con la mia morte, e i combattenti dovranno trovare un altro modo per dimostrare il loro valore.;;;;;;;;x;
EVTOPTA88291;May those I ruled remember me for my wisdom, Insha'Allah.;Que ceux que j'ai dirigés se souviennent de moi pour ma sagesse, Incha'Allah.;Mögen diejenigen, über die ich herrsche, sich wegen meiner Weisheit an mich erinnern, Insha'Allah.;;Que mis súbditos me recuerden por mi sabiduría, Inshalá.;Possano coloro ho governato ricordarmi per la mia saggezza, Insha'Allah.;;;;;;;;x;
EVTDESC88292;Peace be upon you, [Root.GetTitledFirstName]. Due to the sudden and unexpected passing of [From.GetTitledFirstName], the Furusiyya has sadly been cancelled.\n\nSigned, \n[Root.Liege.GetTitledFirstName];Que la paix soit avec vous, [Root.GetTitledFirstName]. En raison de la mort soudaine et inattendue [From.Get_du_TitledFirstName], la Furûsiyya doit être annulée.\n\nSigné,\n[Root.Liege.GetTitledFirstName];Friede sei mit Euch,[Root.GetTitledFirstName]. Aufgrund des plötzlichen und unerwarteten Dahinscheidens von [From.GetTitledFirstName] muss der Furusiyya leider abgesagt werden.\n\nGezeichnet,\n[Root.Liege.GetTitledFirstName];;Que la paz esté contigo, [Root.GetTitledFirstName]. Debido al repentino e inesperado fallecimiento de [From.GetTitledFirstName], el Furusiyya ha sido cancelado. \n\nFirmado, \n[Root.Liege.GetTitledFirstName];La pace sia con te, [Root.GetTitledFirstName]. A causa della scomparsa improvvisa e inaspettata di [From.GetTitledFirstName], il Furusiyya è stato, tristemente, annullato.\n\nFirmato,\n[Root.Liege.GetTitledFirstName];;;;;;;;x;
EVTOPTA88292;But I was going to prove myself as a fighter!;Mais je comptais sur cette compétition pour faire mes preuves !;Aber ich wollte mich als Krieger beweisen!;;¡Pero si yo iba a demostrar mi valía como guerrero!;Ma io stavo per dimostrarmi quale il combattente che sono!;;;;;;;;x;
hold_a_furusiyya;Hold a Furusiyya Tournament;Organiser un tournoi de Furûsiyya;Furusiyya-Turnier abhalten;;Celebrar un torneo Furusiyya;Organizza una competizione del Furusiyya;;;;;;;;x;
hold_a_furusiyya_desc;We shall hold a Furusiyya martial competition to determine once and for all who the best fighters of the land are.;Nous allons organiser une Furûsiyya pour déterminer une bonne fois pour toutes qui est le plus grand guerrier du pays.;Wir sollten einen Furusiyya, also einen kriegerischen Wettbewerb abhalten, um endgültig festzustellen, wer die besten Kämpfer des Landes sind.;;Organizaremos una competición marcial Furusiyya para determinar de una vez por todas quienes son los mejores luchadores de la tierra.;Possiamo organizzare la competizione militare del Furusiyya per determinare una volta per tutte chi siano i migliori combattenti della terra.;;;;;;;;x;
EVTDESC88500;The holy month of Ramadan is upon us, and all faithful Muslims, save the infirm and those on a journey, must observe the fast during daylight hours.;Le mois saint du ramadan est sur le point de débuter et tous les fidèles musulmans, à l'exception des infirmes et de ceux partis en voyage, doivent jeûner du lever au coucher du soleil.;Der heilige Monat des Ramadan steht uns bevor und alle gläubigen Moslems, mit Ausnahme der gebrechlichen und auf einer Reise befindlichen, müssen das Fasten während der Tagesstunden einhalten.;;Nos encontramos en el mes sagrado del Ramadán, por lo que todos los musulmanes creyentes, excepto los enfermos y los que se hallan de viaje, deben observar el ayuno durante las horas de luz.;Il mese sacro del Ramadan si avvicina, e tutti i Musulmani fedeli, curano i malati e coloro che sono in viaggio, devono rispettare il digiuno durante le ore diurne.;;;;;;;;x;
EVTOPTA88500;Let the fast commence!;Que le jeûne commence !;Möge die Fastenzeit beginnen!;;¡Que comience el ayuno!;Che il digiuno cominci!;;;;;;;;x;
EVTDESC88501;Ramadan is a blessed time for charity and kindness, and in that spirit you could release the prisoners languishing in your dungeons...;Le ramadan est une période dédiée à la charité et la gentillesse. Ainsi, vous pourriez éventuellement libérer les prisonniers qui croupissent dans vos geôles...;Ramadan ist eine gesegnete Zeit für Wohltätigkeit und Güte - in diesem Geist könntet Ihr die Gefangenen freilassen, die in Eurem Verlies schmachten... ;;El Ramadán es un período sagrado para la caridad y la amabilidad. Siguiendo su espíritu, podríais liberar a los prisioneros que languidecen en las mazmorras...;Il Ramadan è un tempo benedetto per la carità e gentilezza, e per questo potresti rilasciare i prigionieri che languono nelle tue segrete...;;;;;;;;x;
EVTOPTA88501;Yes, set them free.;Oui, libérez-les.;Ja, lasst sie frei.;;Sí, quedan liberados.;Sì, liberali.;;;;;;;;x;
EVTOPTB88501;No, they are where they belong.;Non, qu'ils y restent.;Nein, sie sind dort, wo sie hingehören.;;No, están donde les corresponde.;No, sono dove devono essere.;;;;;;;;x;
EVTDESC88502;The Prophet, may Allah honor him and grant him peace, teaches the importance of charity and good deeds, especially during the holy month of Ramadan. There are many poor in [Root.Location.GetName] who could be helped if you but parted with some of your treasury.;Le Prophète, que Dieu le bénisse, nous enseigne l'importance de la charité et des bonnes actions, plus particulièrement pendant le mois du ramadan. À [Root.Location.GetName], il y a de nombreuses personnes démunies à qui l'on pourrait venir en aide si vous acceptiez de donner un peu de votre or.;Der Prophet, möge Allah ihn ehren und Frieden gewähren, unterrichtet die Wichtigkeit von Wohltätigkeit und guten Taten, insbesondere im heiligen Monat des Ramadan. Es gibt viele Arme in [Root.Location.GetName], denen geholfen werden könnte, falls Ihr einen Teil Eurer Schatzkammer abgeben würdet. ;;El profeta, que Alá le honore y le dé la paz, enseña la importancia de la caridad y las buenas acciones, especialmente durante el mes sagrado del Ramadán. Hay muchos pobres en [Root.Location.GetName] que podrían recibir ayuda si aceptarais repartir parte de vuestro tesoro.;Il Profeta, che Allah lo benedica e gli conceda la pace, insegna l'importanza della carità e delle buone azioni, soprattutto durante il mese sacro del Ramadan. Ci sono molti poveri in [Root.Location.GetName] che potrebbero essere aiutati grazie se usassi parte del tuo tesoro.;;;;;;;;x;
EVTOPTA88502;Yes, make it so. Distribute alms to the poor.;Oui, faites ainsi. Distribuez l'aumône aux pauvres.;Ja, tut das. Verteilt Almosen an die Armen.;;Sí, así lo haré. Dad limosna a los pobres.;Sì, fallo. Distribuisci l'elemosina ai poveri.;;;;;;;;x;
EVTOPTB88502;No, I would not disturb their fast by giving them means to buy food...;Non, je ne voudrais pas perturber leur jeûne en leur donnant de quoi acheter à manger...;Nein, sie unterbrechen ihre Fastenzeit, indem sie Nahrung kaufen...;;No, no me gustaría interrumpir su ayuno proporcionándoles medios para comprar alimentos...;No, non vorrei disturbare il loro digiuno dando loro i mezzi per comprare cibo ...;;;;;;;;x;
EVTDESC88503;Now is the time for prayers and devoted reading of the Qur'an. After the sun has set, you could recite the Qur'an through Tarawih prayers.;Le temps est venu de se consacrer aux prières et à la lecture du Coran. Au soleil couchant, vous pourriez réciter le Coran au travers des prières tarawhi.;Jetzt ist die Zeit der Gebete und dem aufmerksamen Lesen des Korans. Nachdem die Sonne untergegangen ist, könntet Ihr den Koran mit Hilfe der Tarawih-Gebete rezitieren.;;Ahora es época de oración y de lectura devota del Corán. Cuando se ponga el sol, podrías recitar el Corán a través de oraciones Tarawih.;Ora è il momento per chi prega e è devoto di leggere il Corano. Dopo che il sole è tramontato, potresti recitare il Corano attraverso le preghiere di Tarawih.;;;;;;;;x;
EVTOPTA88503;Yes, I will thus draw nearer to Allah.;Oui, et ce faisant, je me rapprocherai un peu plus d'Allah.;Ja, ich werde danach näher zu Allah gezogen. ;;Sí, de este modo me acercaré más a Alá.;Sì, lo farò perché voglio avvicinarmi ad Allah.;;;;;;;;x;
EVTOPTB88503;No, I do not have the time to spare.;Non, je n'ai pas de temps à perdre.;Nein, ich habe keine Zeit für so etwas.;;No, no tengo tiempo que perder.;No, non ho il tempo da perdere.;;;;;;;;x;
EVTDESC88504;The strict fast you have been observing during the daylight hours of Ramadan has weakened you to the point of illness. As the ill are exempted from fasting, there would be no shame or loss of piety if you abandoned the fast and made up for the lost days at a later time. If you continue, however, there could be serious repercussions to your health...;Le jeûne sévère que vous observez la journée lors du ramadan vous a affaibli au point de vous rendre malade. Puisque les personnes souffrantes sont exemptées du jeûne, vous pourriez remanger normalement le temps de vous rétablir puis reprendre le jeûne sans risque d'être montré du doigt. Cependant, si vous persistez à ne rien manger, cela pourrait avoir de graves répercussions sur votre état de santé...;Das strenge Fasten, das Ihr während der Tagesstunden eingehalten habt, hat Euch bis zur Erkrankung geschwächt. Da die Kranken vom Fasten befreit sind, wäre es keine Schande, falls Ihr es abbrechen und die verlorenen Tage zu einem späteren Zeitpunkt nachholen würdet. Falls Ihr jedoch weitermacht, könnte dies schlimme Folgen für Eure Gesundheit haben...;;El ayuno estricto que has estado observando durante las horas de luz del Ramadán te ha debilitado hasta caer enfermo. Como los enfermos están exentos del ayuno, no sería vergonzoso ni perderías la piedad si abandonaras el ayuno y compensaras los días perdidos más adelante. Sin embargo, si continúas, tu salud podría sufrir graves repercusiones...;Il rigoroso digiuno che hai osservando durante le ore diurne del Ramadan ti ha indebolito al punto di farti ammalare. Poiché i malati sono esentati dal digiuno, non ci sarebbe alcuna vergogna o mancanza di devozione se abbandonaste il digiuno e recuperaste i giorni persi in un secondo momento. Se decidessi di continuare, tuttavia, ci potrebbero essere gravi ripercussioni per la tua salute ...;;;;;;;;x;
EVTOPTA88504;Yes, I need time to recover from this...;Oui, je dois absolument retrouver des forces...;Ja, ich brauche Zeit, um mich davon zu erholen...;;Sí, necesito tiempo para recuperarme de esto...;Sì, ho bisogno di ristabilirmi prima ...;;;;;;;;x;
EVTOPTB88504;No, I feel fine!;Non, je vais très bien !;Nein, mir geht es gut!;;No, ¡me siento bien!;No, mi sento bene!;;;;;;;;x;
EVTDESC88505;Your decision to continue fasting despite your illness has proved a costly one. You have become infirm with weakness due to lack of food and water, and left with no choice but to interrupt the fast.;Votre décision de continuer à jeûner malgré la maladie a eu une conséquence tragique. Le manque de nourriture et d'eau vous a rendu infirme et vous n'avez d'autre choix que de cesser le jeûne.;Eure Entscheidung, trotz Eurer Krankheit mit dem Fasten fortzufahren, kommt Euch teuer zu stehen. Ihr seid aufgrund der Ermangelung von Essen und Wasser gebrechlich geworden. Das hat Euch keine andere Wahl gelassen, als das Fasten zu unterbrechen.;;La decisión de continuar con el ayuno a pesar de tu enfermedad te ha salido cara. Has entrado en estado de debilidad debido a la falta de agua y alimentos, y no te ha quedado otra opción que interrumpir el ayuno.;La tua decisione di continuare a digiunare nonostante la tua malattia si è rivelata molto costosa. Ti sei ammalato a causa della mancanza di cibo e acqua, e non hai altra scelta che interrompere il digiuno.;;;;;;;;x;
EVTOPTA88505;Perhaps next year...;Peut-être l'an prochain...;Vielleicht nächstes Jahr... ;;Tal vez el año que viene...;Forse l'anno prossimo...;;;;;;;;x;
EVTDESC88506;The fast you have observed during Ramadan has taught you the value of moderation in all things, and the dangers of indulgence and excess. You feel closer to Allah.;Le jeûne que vous avez respecté durant le ramadan vous a appris la notion de modération ainsi que les dangers des petits plaisirs et des excès. Vous vous sentez plus proche d'Allah.;Das Fasten während des Ramadan hat Euch den Wert des Maßhaltens in allen Belangen beigebracht - und den Gefahren von Genuss und Exzessen. Ihr fühlt Euch Allah näher.;;El ayuno que has observado durante el Ramadán te ha enseñado el valor de la moderación en todas las cosas, así como los peligros de la indulgencia y del exceso. Te sientes más cerca de Alá.;Il digiuno che hai osservato durante il Ramadan ti ha insegnato il valore della moderazione in tutte le cose, e i pericoli dell'indulgenza e dell'eccesso. Ti senti più vicino ad Allah.;;;;;;;;x;
EVTOPTA88506;I am a new person.;Je suis une nouvelle personne.;Ich bin eine neue Person. ;;Soy una persona nueva.;Sono una persona nuova.;;;;;;;;x;
EVTDESC88507;You have given generously to the poor during Ramadan and performed many good deeds. The urge to help those in need comes naturally to you.;Au cours du ramadan, vous avez fait preuve de générosité envers les pauvres et avez réalisé de bonnes actions. La nécessité d'aider les plus démunis est devenue une priorité chez vous.;Während des Ramadan habt Ihr freigiebig den Armen gegeben und gute Taten vollbracht. Der Wunsch, denen in Not zu helfen, ist ganz natürlich für Euch. ;;Has sido generoso con los pobres durante el Ramadán y has hecho muchas buenas acciones. La necesidad de ayudar a los necesitados es algo natural en ti.;Hai donato generosamente ai poveri durante il Ramadan e hai compiuto molte buone azioni. La voglia di aiutare i bisognosi è naturale per te.;;;;;;;;x;
EVTOPTA88507;I feel like a better person.;J'ai l'impression d'être une meilleure personne.;Ich habe das Gefühl, als wäre ich jetzt ein besserer Mensch. ;;Me siento mejor persona.;Mi sento una persona migliore.;;;;;;;;x;
EVTDESC88508;The ongoing war demands your full attention, and you and your men can no longer continue your fast. You will have to make up the lost days at a later date.;La guerre qui fait rage requiert toute votre attention, et vous et vos hommes ne pouvez plus continuer le jeûne. Vous devrez rattraper les jours perdus à une date ultérieure.;Der anhaltende Krieg verlangt Eure ganze Aufmerksamkeit, und Ihr und Eure Männer können nicht länger Euer Fasten fortführen. Ihr werdet die verlorenen Tage zu einem späteren Zeitpunkt nachholen müssen. ;;La guerra en curso acapara toda tu atención. Ni tú ni tus hombres podéis continuar el ayuno. Tendrás que compensar los días perdidos más adelante.;La guerra in corso richiede la tua attenzione, e tu e i tuoi uomini non potete più continuare il vostro digiuno. Dovrete recuperare i giorni perduti in un secondo momento.;;;;;;;;x;
EVTOPTA88508;So it must be.;Nous n'avons pas le choix.;So muss es sein.;;Así debe ser.;Così sia.;;;;;;;;x;
EVTDESC88509;You have become ill and will have to abandon the fast. The lost days will have to be made up at a later date.;Vous êtes tombé malade et devez interrompre le jeûne. Vous devrez compenser les jours perdus à une date ultérieure.;Ihr seid krank geworden und müsst das Fasten abbrechen. Die verlorenen Tage werdet Ihr zu einem späteren Zeitpunkt nachholen müssen. ;;Has enfermado y tendrás que abandonar el ayuno. Deberás compensar los días perdidos más adelante.;Ti sei ammalato e dovrai smettere il digiuno.i giorni perduti dovranno essere recuperati in un secondo momento.;;;;;;;;x;
EVTOPTA88509;So it is.;Puisqu'il le faut.;So sei es.;;Así sea.;Così sia.;;;;;;;;x;
EVTDESC88510;The end of Ramadan approaches, and that means the holiday of Eid ul-Fitr is upon us. The preparations for the planned feast to celebrate this have already been made, and now the time has come to invite your vassals to your palace. What say you, Master?;La fin du ramadan approche, cela signifie que le jour de fête de l'Aïd al-Fitr est pour bientôt. Les préparatifs sont déjà terminés et vous devez maintenant inviter vos vassaux dans votre palais. Qu'en dites-vous, Maître ?;Der Ramadan neigt sich dem Ende und das bedeutet, dass uns der Feiertag des Eid ul-Fitr bevorsteht. Die Vorbereitungen für die geplanten Festlichkeiten, um dies zu feiern, wurden bereits gemacht und nun ist die Zeit gekommen, Eure Vasallen in Euren Palast einzuladen. Was sagt Ihr, Meister?;;Se acerca el fin del Ramadán. Eso significa que celebraremos el Eid al-Fitr, el banquete de caridad. Los preparativos ya están ultimados. Solo resta invitar a los vasallos a palacio. ¿Qué decís, Maestro?;La fine del Ramadan è vicina, e questo significa che la festa di Eid ul-Fitr si avvicina. I preparativi per celebrare questa festa programmata sono già stati fatti, e ora è giunto il momento di invitare i tuoi Vassalli a palazzo. Che ne dici, signore?;;;;;;;;x;
EVTOPTA88510;Send out the invitations!;Envoyez les invitations !;Versendet die Einladungen.;;¡Enviad las invitaciones!;Spedisci gli inviti!;;;;;;;;x;
EVTOPTB88510;No, I have a headache. Cancel the festivities!;Non, j'ai la migraine. Annulez la fête !;Nein, ich habe Kopfschmerzen. Sagt die Festlichkeiten ab!;;No, me duele la cabeza. ¡Cancelad las celebraciones!;No, ho il mal di testa. Annulla i festeggiamenti!;;;;;;;;x;
EVTDESC88511;Peace be upon you, [Root.GetTitledName]. The end of Ramadan draws near, and to celebrate the holiday of Eid ul-Fitr I have decided to hold a great feast in my palace. You are of course invited.\n\nWith respect,\n[From.GetTitledFirstName];Que la paix soit avec vous, [Root.GetTitledFirstName]. La fin du ramadan approche et pour célébrer le jour saint de l'Aïd al-Fitr, j'ai décidé d'organiser une grand fête dans mon palais. Vous êtes bien sûr cordialement invité.\n\nSalutations,\n[From.GetTitledFirstName];Friede sei mit Euch,[Root.GetTitledName]. Das Ende des Ramadan rückt näher, und um den Feiertag des Eid ul-Fitr zu feiern, habe ich beschlossen, eine große Festivität in meinem Palast zu veranstalten. Natürlich seid Ihr eingeladen.\n\nMit Respekt,\n[From.GetTitledFirstName];;Que la paz esté contigo, [Root.GetTitledName]. Se acerca el fin del Ramadán y, para conmemorar la fiesta de Eid al-Fitr, he decidido celebrar un gran banquete en mi palacio. Por supuesto, estás invitado. \n\nAtentamente,\n[From.GetTitledFirstName];La pace sia su di te, [Root.GetTitledName]. La fine del Ramadan si avvicina, e per celebrare la festa di Eid ul-Fitr ho deciso di tenere una grande festa nel mio palazzo. Sei ovviamente invitato.\n\nCon rispetto,\n[From.GetTitledFirstName];;;;;;;;x;
EVTOPTA88511;I am honored to accept.;C'est un honneur, j'accepte votre invitation.;Ich fühle mich geehrt, anzunehmen.;;Tengo el honor de aceptar.;Sono onorato di accettare.;;;;;;;;x;
EVTOPTB88511;No, I have other plans.;Non merci, j'ai d'autres projets.;Nein, ich habe andere Pläne.;;No, tengo otros planes.;No, ho altri programmi.;;;;;;;;x;
EVTDESC88512;Peace be upon you, [Root.GetTitledName]. I give thanks for your invitation to celebrate Eid ul-Fitr at your palace, but I regret to inform you I cannot attend.\n\nYour servant,\n[From.GetTitledFirstName];Que la paix soit avec vous, [Root.GetTitledFirstName]. Je vous remercie de m'avoir envoyé cette invitation pour la fête de l'Aïd al-Fitr mais je suis au regret de vous informer que je ne pourrai pas y participer.\n\nVotre serviteur,\n[From.GetTitledFirstName];Friede sei mit Euch, [Root.GetTitledName]. Habt Dank für Eure Einladung, Eid ul-Fitr in Eurem Palast zu feiern. Leider muss ich Euch jedoch davon in Kenntnis setzen, dass ich nicht teilnehmen kann.\n\nEuer Diener,\n[From.GetTitledFirstName];;Que la paz sea contigo, [Root.GetTitledName]. Agradezco vuestra invitación para conmemorar el Eid al-Fitr en palacio, pero lamento comunicaros que no podré asistir. \n\nVuestro siervo,\n[From.GetTitledFirstName];La pace sia su di te, [Root.GetTitledName]. Ti ringrazio per il tuo invito a celebrare l'Eid ul-Fitr al tuo palazzo, ma sono dispiaciuto di informarti che non posso partecipare.\n\nIl tuo servitore,\n[From.GetTitledFirstName];;;;;;;;x;
EVTOPTA88512;So [From.GetSheHe] dares refuse!;Ah ! [From.GetIlElle] ose décliner mon invitation !;Also wagt [From.GetSheHe] es, sich zu weigern! ;;¡Así que se atreve a rechazar la invitación!;Come osa [From.GetSheHe] rifiutare!;;;;;;;;x;
