#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x;
PLOT_POWER_CONTRIB_LOWER_THAN;Contribution to $PLOTTER$'s plot to $PLOT$ less than §Y$POWER$%§!\n;Contribution au complot de $PLOTTER$ pour $PLOT$ est inférieure à §Y$POWER$%§!\n;Beteiligung an $PLOTTER$s Plan zum $PLOT$ geringer als §Y$POWER$%§!\n ;;Contribución al complot de $PLOTTER$ sobre $PLOT$ inferior a §Y$POWER$%§!\n;Contributo al complotto di $PLOTTER$ per $PLOT$ inferiore a §Y$POWER$%§!\n;;;;;;;;x;
EVTOPTA7700;My co-conspirators will find some good men...;Mes complices trouveront les hommes de la situation...;Meine Mitverschwörer werden einige gute Männer finden...;;Mis cómplices encontrarán algunos buenos hombres...;I miei complici sapranno trovare gli uomini giusti...;;;;;;;;x;
EVTOPTB7700;Hire bowmen;Engager des archers;Stellt Bogenschützen ein;;Contratar arqueros;Assolda degli arcieri;;;;;;;;x;
EVTOPTC7700;I know just the men for this job...;Je connais les hommes parfaits pour cette tâche !;Ich kenne den richtigen Mann für diese Aufgabe...;;Conozco a los hombres idóneos para este trabajo...;Conosco l'uomo giusto per questo lavoretto...;;;;;;;;x;
EVTDESC7702;My co-conspirator, [From.GetTitledName], has asked for coin to hire some bowmen to ambush [Root.PlotTarget.GetTitledName] as [Root.PlotTarget.GetSheHe] tours [Root.PlotTarget.Location.GetName] in an open carriage...;M[From.GetOnA] complice, [From.Get_le_TitledName], m'a demandé un peu d'argent pour engager des archers afin de prendre pour cible [Root.PlotTarget.Get_le_TitledName] lors de son tour d'honneur à [Root.PlotTarget.Location.GetName], qui sera effectué dans un carrosse ouvert...;Mein Mitverschwörer [From.GetTitledName] hat um einige Münzen gebeten, da er einige Bogenschützen anstellen möchte, um [Root.PlotTarget.GetTitledName] hinterrücks zu überfallen, während [Root.PlotTarget.GetSheHe] in einer offenen Kutsche durch [Root.PlotTarget.Location.GetName] fährt.;;Mi cómplice, [From.GetTitledName], ha pedido monedas para contratar a algunos arqueros con el fin de emboscar a [Root.PlotTarget.GetTitledName] mientras desfila por [Root.PlotTarget.Location.GetName] en un carruaje descubierto...;Il mio complice, [From.GetTitledName], mi ha chiesto del denaro per assoldare degli arcieri che tendano un'imboscata a [Root.PlotTarget.GetTitledName] durante il suo giro per [Root.PlotTarget.Location.GetName] a bordo di una carrozza scoperta...;;;;;;;;x;
EVTOPTA7702;Make it happen.;Qu'il en soit ainsi.;Erledigt es.;;Que así sea.;Così sia.;;;;;;;;x;
EVTDESC7703;[From.GetTitledFirstName] has sent me sufficient coin to hire some skilled archers to greet [From.PlotTarget.GetTitledFirstName] with as [From.PlotTarget.GetSheHe] tours the streets of [Root.PlotTarget.Location.GetName].;[From.Get_Le_TitledFirstName] m'a envoyé suffisamment d'argent pour que j'engage des archers expérimentés, chargés d'accueillir à leur façon [From.PlotTarget.Get_le_TitledFirstName] lors de son tour d'honneur dans les rues de [Root.PlotTarget.Location.GetName].;[From.GetTitledFirstName] hat mir genug Münzen zugeschickt, um einige erfahrene Bogenschützen einzustellen, um [Root.PlotTarget.GetTitledFirstName] zu begrüßen, während [From.PlotTarget.GetSheHe] durch die Straßen von [Root.PlotTarget.Location.GetName] spazieren fährt.;;[From.GetTitledFirstName] me ha enviado monedas suficientes para contratar algunos arqueros que saluden a [From.PlotTarget.GetTitledFirstName] mientras desfila por las calles de [Root.PlotTarget.Location.GetName].;[From.GetTitledFirstName] mi ha mandato il denaro sufficiente ad assumere alcuni arcieri esperti per mandare un saluto a [From.PlotTarget.GetTitledFirstName] durante il suo giro per le strade di [Root.PlotTarget.Location.GetName].;;;;;;;;x;
EVTDESC7704;[From.GetTitledFirstName] has refused to grant me the coin necessary to hire skilled bowmen to skewer [From.PlotTarget.GetTitledFirstName].;[From.Get_Le_TitledFirstName] a refusé de me donner l'argent nécessaire pour que j'engage des archers expérimentés censés transpercer [From.PlotTarget.Get_le_TitledFirstName] de leurs flèches.;[From.GetTitledFirstName] hat sich geweigert, mir die notwendige Barschaft zu geben, um qualifizierte Bogenschützen einzustellen, um [From.PlotTarget.GetTitledFirstName] aufzuspießen.;;[From.GetTitledFirstName] ha rechazado darme el dinero necesario para contratar a hábiles arqueros que trinchen a [From.PlotTarget.GetTitledFirstName].;[From.GetTitledFirstName] ha rifiutato di darmi il denaro necessario per assoldare dei tiratori scelti per trapassare [From.PlotTarget.GetTitledFirstName] a colpi di frecce...;;;;;;;;x;
EVTDESC7705;I decided to tour [Root.Location.GetName] to receive the adulation of my subjects, but as my open carriage took a turn past the scroll depository I suddenly heard the whizzing sound of an arrow flying past mere inches from my head.;J'ai décidé de faire le tour de [Root.Location.GetName] afin de recevoir l'adulation de mes sujets. Mais alors que mon carrosse ouvert entame un virage, j'entends le sifflement caractéristique d'une flèche passant à quelques centimètres au-dessus de ma tête.;Ich beschloss, [Root.Location.GetName] zu besichtigen, um von meinen Untertanen gelobt zu werden, aber sobald meine offene Kutsche eine Wende hinter der Schriftrollenaufbewahrungsstätte nahm, hörte ich plötzlich das Geräusch eines sausenden Pfeils, der um wenige Zentimeter meinen Kopf verfehlte.;;He decidido desfilar por [Root.Location.GetName] para recibir la adulación de mis súbditos, pero mientras mi carruaje descubierto pasaba por la casa de depósitos, escuché el zumbido de las flechas rozar mi cabeza.;Ho deciso di compiere una visita ufficiale a [Root.Location.GetName] per ricevere l'adulazione dei miei sudditi, ma mentre la mia carrozza scoperta passava a fianco del deposito di pergamene, improvvisamente ho sentito il sibilo di una freccia volare a pochi pollici dal mio naso...;;;;;;;;x;
EVTOPTA7705;My God. They're going to kill us all!;Mon Dieu, ils vont tous nous tuer !;Mein Gott. Sie werden uns alle töten!;;Dios mío. ¡Van a matarnos a todos!;Dio mio. Sono venuti per ucciderci tutti!;;;;;;;;x;
EVTOPTB7705;Did that come from the grassy knoll?;Le tir provenait-il de ce tertre herbeux ?;Kam das von dem grasbewachsenen Hügel?;;¿Ha venido del promontorio?;La freccia veniva da quella collinetta erbosa?;;;;;;;;x;
EVTTOOLTIP7705;Ambush [This.GetTitledFirstName] with an arrow barrage next month.;Piéger et tuer [This.Get_le_TitledFirstName] avec des archers savamment placés le mois prochain.;Überfallt [This.GetTitledFirstName] im nächsten Monat mit einem Pfeil-Sperrfeuer.;;Emboscar a [This.GetTitledFirstName] con una lluvia de flechas el mes que viene.;Tendi un'imboscata a [This.GetTitledFirstName] con una raffica di frecce il mese prossimo.;;;;;;;;x;
EVTDESC7706;I have been caught in a deadly crossfire! One of the arrows digs into my shoulder, and as I struggle to remove it, the final blow is delivered - an arrow strikes my temple, and my head is thrown back and to the left...;J'ai été victime d'un guet-apens meurtrier ! L'une des flèches s'enfonce dans mon épaule et tandis que je m'efforce de la retirer, le coup fatal m'achève : une flèche me transperce la tempe, rejetant ma tête sur la gauche...;Ich bin in einem tödlichen Kreuzfeuer gefangen! Einer der Pfeile bohrt sich in meine Schulter und als ich versuche, ihn zu entfernen, wird der finale Schlag geliefert - ein Pfeil trifft meine Schläfe, worauf mein Kopf in den Nacken und nach links geschleudert wird...;;¡Me han atrapado bajo una lluvia mortal! Una de las flechas se clava en mi hombro y, mientras intento retirarla, me llega la estocada final: una flecha se clava en mi sien y lanza mi cabeza hacia atrás y hacia la izquierda...;Sono stato colto dal fuoco incrociato di una salva mortale di frecce! Uno dei dardi mi ha infilzato la spalla, e mentre tentavo di rimuoverla, ho ricevuto il colpo fatale - una freccia mi ha colpito alla tempia, e la mia testa è spinta all'indietro e sulla sinistra...;;;;;;;;x;
EVTOPTA7706;This was no lone bowman. [FromFrom.GetTitledFirstName] orchestrated this!;Ce n'était pas l'oeuvre d'un archer solitaire. C'est [FromFrom.Get_le_TitledFirstName] qui a orchestré ce coup monté !;Das war kein einsamer Bogenschütze. Das war eine Inszenierung von [FromFrom.GetTitledFirstName]!;;No era un arquero solitario. ¡[FromFrom.GetTitledFirstName] ha orquestado todo esto!;Non si è trattato di un arciere solitario. [FromFrom.GetTitledFirstName] ha orchestrato tutto questo!;;;;;;;;x;
EVTOPTA7707;Back and to the left...;Sur la gauche...;Zurück und nach links...;;Atrás y a la izquierda...;Indietro e sulla sinistra...;;;;;;;;x;
EVTDESC7708;My carriage was bombarded with arrows, but thanks to what must surely have been the intervention of [Root.Religion.GetRandomGodName], I miraculously emerged unscathed!;Mon carrosse a été la cible d'une rafale de flèches, mais grâce à ce qui ne peut être que l'intervention [Root.Get_du_HighGod], je m'en suis sorti sans une égratignure !;Meine Kutsche wurde mit Pfeilen beschossen, aber ich bin wie durch ein Wunder unverletzt! [Root.Religion.GetRandomGodName] sei gepriesen!;;Mi carruaje ha sido bombardeado con flechas, pero gracias a una probable intervención de [Root.Religion.GetRandomGodName], ¡he salido milagrosamente ileso!;La mia carrozza è stata bombardata da una salva di frecce, ma grazie a quello che deve essere stato certamente l'intervento di [Root.Religion.GetRandomGodName], ne sono uscito miracolosamente incolume!;;;;;;;;x;
EVTOPTA7708;[FromFrom.GetTitledFirstName] has conspired to kill me!;[FromFrom.Get_Le_TitledFirstName] a mis sur pied un complot dont l'objectif est de me tuer !;[FromFrom.GetTitledFirstName] hat ein Komplott geschmiedet, um mich zu töten!;;¡[FromFrom.GetTitledFirstName] ha conspirado para matarme!;[FromFrom.GetTitledFirstName] ha cospirato per uccidermi!;;;;;;;;x;
EVTOPTA7709;Who were those bowmen working for?;Pour qui travaillaient ces archers ?;Für wen arbeiteten diese Bogenschützen?;;¿Para quién trabajaban esos arqueros?;Per chi lavorano questi arcieri?;;;;;;;;x;
EVTDESC7710;I have received word from my co-conspirator, [From.GetTitledFirstName], that the bowmen are in place and waiting for the right moment to strike at [Root.PlotTarget.GetTitledFirstName].;[From.Get_Le_TitledFirstName], mon complice, m'a informé que les archers étaient en place et qu'ils attendaient le moment propice pour frapper et envoyer leurs flèches sur [Root.PlotTarget.Get_le_TitledFirstName].;Mein Mitverschwörer [From.GetTitledFirstName] hat gesagt, dass die Bogenschützen an ihren Plätzen sind und auf den richtigen Moment warten, um [Root.PlotTarget.GetTitledFirstName] zu attackieren.;;He recibido un mensaje de mi cómplice, [From.GetTitledFirstName]. Los arqueros están situados, esperando el momento justo para atacar a [Root.PlotTarget.GetTitledFirstName].;Ho ricevuto un messaggio dal mio complice, [From.GetTitledFirstName] che mi informava che gli arcieri sono appostati e in attesa del momento giusto per colpire [Root.PlotTarget.GetTitledFirstName].;;;;;;;;x;
EVTOPTA7710;We are committed then.;Nous ne pouvons plus faire marche arrière.;Wir sind also verpflichtet.;;Estamos comprometidos, entonces.;Il dado è tratto.;;;;;;;;x;
EVTDESC7711;[From.GetTitledFirstName] approves of my plan to ambush [From.PlotTarget.GetTitledFirstName] with archers from the rooftops of [From.PlotTarget.Location.GetName]. May [Root.Religion.GetRandomGodName] forgive me!;[From.Get_Le_TitledFirstName] approuve mon plan consistant à tendre une embuscade [From.PlotTarget.Get_au_TitledFirstName] en plaçant des archers sur les toits de [From.PlotTarget.Location.GetName]. Que [Root.Religion.GetRandomGodName] me pardonne !;[From.GetTitledFirstName] genehmigt meinen Plan, [From.PlotTarget.GetTitledFirstName] mit Bogenschützen von den Dächern des [From.PlotTarget.Location.GetName] zu attackieren. Möge [Root.Religion.GetRandomGodName] mir vergeben!;;[From.GetTitledFirstName] aprueba mi plan de emboscar a [From.PlotTarget.GetTitledFirstName] con arqueros sobre los tejados de [From.PlotTarget.Location.GetName]. ¡Que [Root.Religion.GetRandomGodName] me perdone!;[From.GetTitledFirstName] approva il mio piano di tendere un'imboscata contro [From.PlotTarget.GetTitledFirstName] con arcieri appostati sui tetti di [From.PlotTarget.Location.GetName]. Che [Root.Religion.GetRandomGodName] mi perdoni!;;;;;;;;x;
EVTDESC7712;[From.GetTitledFirstName] has let me know that the plot to kill [From.PlotTarget.GetTitledFirstName] is proceeding well. [From.PlotTarget.GetSubjectPronounCap] will soon be skewered by arrows while touring [From.PlotTarget.Location.GetName].;[From.Get_Le_TitledFirstName] m'a informé que le plan visant à tuer [From.PlotTarget.Get_le_TitledFirstName] était en marche. [From.PlotTarget.GetIlElleCap] devrait être transpercé par une salve de flèches lors de son tour d'honneur dans [From.PlotTarget.Location.GetName].;[From.GetTitledFirstName] hat mich darüber informiert, dass die Verschwörung, [From.PlotTarget.GetTitledFirstName] zu töten, gut voranschreitet. [From.PlotTarget.GetSubjectPronounCap] wird bald mit Pfeilen gespickt sein, während er durch [From.PlotTarget.Location.GetName] kutschiert.;;[From.GetTitledFirstName] me ha hecho saber que el complot para matar a [From.PlotTarget.GetTitledFirstName] va viento en popa. [From.PlotTarget.GetSubjectPronounCap] será pronto ensartado con flechas mientras desfila por [From.PlotTarget.Location.GetName].;[From.GetTitledFirstName] mi ha fatto sapere che il complotto per uccidere [From.PlotTarget.GetTitledFirstName] sta procedendo bene. [From.PlotTarget.GetSubjectPronounCap] sarà presto trafitto da frecce durante il suo giro per [From.PlotTarget.Location.GetName].;;;;;;;;x;
EVTDESC7713;Success! [From.GetTitledFirstName] was caught in a deadly arrow crossfire between the scroll depository and a grassy knoll. Unfortunately, the scapegoat we had arranged to take the blame spilled my name.;Victoire ! [From.Get_Le_TitledFirstName] a été victime d'une salve mortelle de flèches. Malheureusement, le bouc-émissaire qui devait assumer la responsabilité de cet acte a révélé le complot et m'a dénoncé.;Erfolg! [From.GetTitledFirstName] wurde in einem tödlichen Kreuzfeuer gefangen, zwischen der Schriftrollenaufbewahrungsstätte und einem grasbewachsen Hügel. Leider wurde mein Name vom Sündenbock, den wir gezwungen hatten, die Schuld auf sich zu nehmen, verraten!;;¡Buenas noticias! [From.GetTitledFirstName] ha sido atrapado por una lluvia de flechas entre la casa de depósitos y un promontorio. Desafortunadamente, el chivo expiatorio que habíamos buscado ha soltado mi nombre.;Successo! [From.GetTitledFirstName] è stato vittima di una raffica incrociata di frecce mortali all'incrocio tra il deposito di pergamene e una collinetta erbosa. Purtroppo, il capro espiatorio su cui avevamo pianificato di gettare ogni responsabilità ha fatto il mio nome...;;;;;;;;x;
EVTDESC7714;"Success! [From.GetTitledFirstName] was caught in a deadly arrow crossfire between the scroll depository and a grassy knoll. The story we concocted about a ""lone bowman"" seems to be working perfectly.";Victoire ! [From.Get_Le_TitledFirstName] a été victime d'une salve mortelle de flèches. Le scénario que nous avons mis sur pied et n'impliquant qu'un seul archer solitaire semble avoir parfaitement fonctionné.;"Erfolg! [From.GetTitledFirstName] wurde in einem tödlichen Kreuzfeuer gefangen, zwischen der Schriftrollenaufbewahrungsstätte und einem grasbewachsen Hügel. Die ausgedachte Geschichte über den ""einsamen Bogenschützen"" scheint perfekt zu funktionieren.";;¡Buenas noticias! [From.GetTitledFirstName] ha sido atrapado por una lluvia de flechas entre la casa de depósitos y un promontorio. La historia tramada acerca de un 'arquero solitario' parece haber funcionado.;Successo! [From.GetTitledFirstName] è stato raggiunto da una raffica incrociata di frecce mortali tra il deposito di pergamene e una collinetta erbosa. La storia che abbiamo inventato di un 'arciere solitario' sembra aver funzionato alla perfezione.;;;;;;;;x;
EVTOPTA7714;One less threat to the establishment.;Une menace en moins.;Eine Bedrohung weniger für die Gesellschaft.;;Una amenaza menos para la conquista.;Una minaccia in meno per la nostra riuscita.;;;;;;;;x;
EVTDESC7715;Failure! [From.GetTitledFirstName] escaped the arrow barrage unharmed, and one of the captured bowmen revealed my name.;C'est un échec ! [From.Get_Le_TitledFirstName] est sorti indemne du guet-apens qu'on lui avait tendu et l'un des archers arrêtés à dévoilé mon nom ainsi que ma participation au complot.;Fehlschlag! [From.GetTitledFirstName] entkam den Pfeilen und wurde verschont und einer meiner gefangenen Bogenschützen verriet meinen Namen.;;¡Malas noticias! [From.GetTitledFirstName] escapó del bombardeo ileso y uno de los arqueros capturados reveló mi nombre.;Fallimento! [From.GetTitledFirstName] è sfuggito alla raffica di frecce, e uno degli arcieri catturati ha rivelato il mio nome.;;;;;;;;x;
EVTOPTA7715;Go to damage control!;Il va falloir limiter les dégâts !;Betreibt Schadensbegrenzung!;;¡Ir al control de daños!;Dovremo limitare i danni!;;;;;;;;x;
EVTDESC7716;Failure! [From.GetTitledFirstName] escaped the arrow barrage unharmed, but at least all of the hired bowmen made a quiet escape and the conspiracy remains uncovered.;C'est un échec ! [From.Get_Le_TitledFirstName] est sorti indemne du guet-apens qu'on lui avait tendu. Au moins, les archers que nous avions engagés se sont enfuis discrètement et le complot n'a pas été mis au jour.;Fehlschlag! [From.GetTitledFirstName] entkam den Pfeilen unverletzt, aber zumindest gelang es den Bogenschützen, unentdeckt zu entkommen, sodass die Verschwörung verdeckt bleibt.;;¡Malas noticias! [From.GetTitledFirstName] escapó del bombardeo ileso, pero al menos todos los arqueros contratados escaparon y la conspiración se mantiene en las sombras.;Fallimento! [From.GetTitledFirstName] è sfuggito alla raffica di frecce, ma almeno tutti gli arcieri assunti sono riusciti a svignarsela senza essere catturati e il complotto non è stato scoperto.;;;;;;;;x;
EVTDESC7720;Watching the animal pens outside [Root.Location.GetName] gave me an idea in how to deal with [Root.PlotTarget.GetTitledName]. Concentrated manure can be a very explosive substance, and if enough is gathered in a single place and ignited, the blast could prove lethal...;En observant les étables de [Root.Location.GetName], j'ai soudainement trouvé le moyen de me débarrasser [Root.PlotTarget.Get_du_TitledName]. Du fumier concentré est une substance aux propriétés explosives très importantes - si l'on en met suffisamment en un seul endroit, l'explosion pourrait même être mortelle...;"Als [Root.Location.GetName] draußen die Tiergehege betrachtete, brachte er mich auf eine Idee, wie wir mit [Root.PlotTarget.GetTitledName] umgehen sollten. Konzentrierter Dünger kann eine sehr explosive Substanz sein und wenn genug davon an einem Ort vorhanden ist, könnte es einen tödlichen Knall"" geben...""";;Al ver los corrales a las afueras de [Root.Location.GetName], tuve una idea para librarnos de [Root.PlotTarget.GetTitledName]. El estiércol concentrado puede ser una sustancia muy explosiva y, si se almacena suficiente cantidad y se le prende fuego, la explosión puede ser letal...;Mentre osservavo i recinti degli animali al di fuori di [Root.Location.GetName] mi è venuta un'idea su come liberarmi di [Root.PlotTarget.GetTitledName]. Il letame concentrato può diventare una sostanza davvero esplosiva, e se una quantità sufficiente è raccolta in uno stesso luogo e prende fuoco, lo scoppio potrebbe essere letale ...;;;;;;;;x;
EVTOPTA7720;My co-conspirators will procure the necessary manure...;Mes complices s'occuperont de fournir la quantité de fumier suffisante...;Meine Mitverschwörer werden den nötigen Dünger besorgen...;;Mis cómplices me procurarán el estiércol necesario...;I miei complici procureranno il letame necessario...;;;;;;;;x;
EVTOPTB7720;Buy vast amounts of manure;Acheter une grande quantité de fumier...;Kauft große Mengen an Dünger;;Comprar grandes cantidades de estiércol;Compra delle grandi quantità di stallatico.;;;;;;;;x;
EVTOPTC7720;I know a farmer who has what I need...;Je connais un fermier qui a ce qu'il nous faut...;Ich kenne einen Bauer, der hat, was ich benötige;;Conozco a un granjero que tiene lo que necesito...;Conosco un contadino che ha quello che mi serve...;;;;;;;;x;
EVTDESC7722;My co-conspirator, [From.GetTitledName], has asked for coin to buy copious amounts of explosive manure with which to blow [Root.PlotTarget.GetTitledName] sky high.;M[From.GetOnA] complice, [From.Get_le_TitledName], m'a demandé de l'argent pour acheter une grande quantité de fumier, afin de créer une explosion qui devrait envoyer [Root.PlotTarget.Get_le_TitledName] ad patres !;Mein Mitverschwörer [From.GetTitledName] bat um Münzen, um enorme Mengen an explosivem Dünger kaufen zu können, um [Root.PlotTarget.GetTitledName] in die Luft zu jagen.;;Mi cómplice, [From.GetTitledName], me ha pedido dinero para comprar una gran cantidad de estiércol explosivo con el que volar por los aires a [Root.PlotTarget.GetTitledName].;Il mio complice, [From.GetTitledName], mi ha chiesto del denaro per acquistare grandi quantità di letame da usare come esplosivo per far saltare in aria [Root.PlotTarget.GetTitledName].;;;;;;;;x;
EVTOPTA7722;It might just be crazy enough to work...;Cette idée saugrenue pourrait fonctionner...;Es könnte verrückt genug sein, dass es funktioniert...;;Es lo suficientemente alocado para funcionar...;Questa pazza idea potrebbe funzionare ...;;;;;;;;x;
EVTDESC7723;[From.GetTitledFirstName] has provided the money I need to procure enough manure to see to the end of [From.PlotTarget.GetTitledFirstName]...;[From.Get_Le_TitledFirstName] m'a envoyé l'argent nécessaire pour acheter du fumier et ainsi précipiter la fin [From.PlotTarget.Get_du_TitledFirstName]...;[From.GetTitledFirstName] hat das nötige Geld bereitgestellt, um ausreichend Dünger zu kaufen, um [From.PlotTarget.GetTitledFirstName] ein Ende zu setzen...;;[From.GetTitledFirstName] ha proporcionado el dinero que necesito para conseguir estiércol suficiente y ver el fin de [From.PlotTarget.GetTitledFirstName]...;[From.GetTitledFirstName] ha fornito i soldi di cui ho bisogno per ottenere sufficienti quantità di letame per mandare all'altro mondo [From.PlotTarget.GetTitledFirstName]...;;;;;;;;x;
EVTDESC7724;"[From.GetTitledFirstName] has refused to provide enough money to procure the manure needed for an explosion, calling it a ""hare-brained scheme.""";[From.Get_Le_TitledFirstName] a refusé de me donner l'argent destiné à acheter du fumier pour créer une explosion, jugeant mon idée insensée.;"[From.GetTitledFirstName] wollte kein Geld für meinen Dünger geben, den ich für eine Explosion brauchte, und nannte es ""einen behämmerten Plan.""";;[From.GetTitledFirstName] ha rechazado proporcionarnos el dinero necesario para procurarnos el suficiente estiércol y causar una explosión, alegando que es 'un plan alocado'.;[From.GetTitledFirstName] si è rifiutato di fornire il denaro necessario per procurarsi il letame per l'esplosione, definendo il progetto un 'piano strampalato'...;;;;;;;;x;
EVTDESC7725;Riding through the countryside together with my escort, I come upon a lonely inn. It is empty aside from a nervous-looking innkeeper who nevertheless promises food and wine at a very reasonable price. My party and I sit down at a table.;Parcourant la campagne à cheval accompagné de mon escorte, j'aperçois une auberge isolée. Elle est totalement vide, à l'exception d'un aubergiste apparemment très nerveux qui nous promet néanmoins de la nourriture et du vin à un prix raisonnable. Je m'installe à une table avec mes compagnons.;Während ich mit meinem Begleiter durch die Landschaft reite, finde ich ein einsames Wirtshaus. Es ist leer und der nervös wirkende Gastwirt verspricht Essen und Wein zu einem sehr günstigen Preis. Meine Gesellschaft und ich setzen uns an einen Tisch.;;Tras cruzar el campo a caballo con mi escolta, llegué a una solitaria posada. No había nadie más que un nervioso posadero que nos ofreció comida y vino a un precio muy razonable. Mi acompañante y yo nos sentamos en una mesa.;Cavalcando attraverso la campagna accompagnato dalla mia scorta, mi imbatto in una locanda solitaria. Non c'è nessuno a parte un oste dall'atteggiamento nervoso che comunque promette cibo e vino a un prezzo molto ragionevole. Io e il mio gruppo prendiamo posto a un tavolo.;;;;;;;;x;
EVTOPTA7725;Innkeeper! Bring us the best you have to offer!;Aubergiste ! Apportez-nous ce que vous avez de meilleur !;Gastwirt! Bringt uns das Beste, was Ihr habt!;;¡Posadero! ¡Tráiganos lo mejor que tenga!;Locandiere! Portaci il meglio che hai da offrire!;;;;;;;;x;
EVTOPTB7725;By [Root.Religion.GetRandomGodName], what is that infernal smell?!;Par [Root.Religion.GetRandomGodName], quelle est cette odeur infâme ?!;Beim allmächtigen [Root.Religion.GetRandomGodName], was ist denn das für ein fürchterlicher Gestank?!;;¡Por [Root.Religion.GetRandomGodName]!, ¿qué es ese hedor infernal?;Per [Root.Religion.GetRandomGodName], cos'è questa puzza infernale?!;;;;;;;;x;
EVTTOOLTIP7725;Prepare manure to blow [This.GetTitledFirstName] into the heavens next month.;Préparer le fumier pour tuer [This.Get_le_TitledFirstName] dans une explosion au cours du prochain mois.;Bereite den Dünger vor, um [This.GetTitledFirstName] nächsten Monat in die Luft zu jagen.;;Preparar el estiércol para hacer fosfatina a [This.GetTitledFirstName] el mes que viene.;Prepara il letame per far saltare in aria [This.GetTitledFirstName] nel corso del prossimo mese.;;;;;;;;x;
EVTDESC7726;Soon after the innkeeper disappears into the kitchen, we notice a foul odor emanating from somewhere below the floorboards. One of my escort pulls open a loose board to reveal... a massive manure pit. Before we can react further to this bizarre find, the floor explodes beneath my feet...;Peu de temps après que l'aubergiste ait disparu en cuisine, nous sentons une odeur pestilentielle émanant sous le plancher. L'un de mes gardes arrache une planche mal fixée et découvre... Un énorme tas de fumier. Mais avant même de pouvoir réagir de cette étrange trouvaille, le sol explose sous mes pieds ..;Bald nachdem der Wirt in die Küche verschwindet, bemerken wir einen üblen Geruch von irgendwo unter den Dielen. Einer meiner Begleiter reißt ein loses Brett weg und wir erblicken... eine riesige Düngergrube. Bevor wir auf diesen bizarren Fund reagieren können, explodiert der Boden unter meinen Füßen...;;En cuanto el posadero se ocultó en la cocina, notamos un fuerte hedor que manaba del suelo. Uno de mis escoltas levantó una tabla suelta y descubrimos... un gigantesco pozo de estiércol. Antes de que pudiéramos reaccionar a tan bizarro hallazgo, el suelo explotó bajo mis pies...;Poco dopo che l'oste è scomparso in cucina, sentiamo un terribile odore provenire da qualche parte sotto le assi del pavimento. Una delle mie guardie solleva una tavola, per scoprire sotto di noi... un enorme letamaio. Prima di poter reagire a questa strana scoperta, il pavimento esplode sotto i miei piedi...;;;;;;;;x;
EVTOPTA7726;Very clever, [FromFrom.GetTitledFirstName]...;Très intelligent, [FromFrom.GetTitledFirstName]...;Sehr klug, [FromFrom.GetTitledFirstName]...;;Muy inteligente, [FromFrom.GetTitledFirstName]...;Molto astuto, [FromFrom.GetTitledFirstName]...;;;;;;;;x;
EVTOPTA7727;KABOOOOOOOM!!!;BADABOOUUUUUUMMMM !;BUUUUUUUUUUM!!!;;¡¡¡KABOOOOOOOM!!!;BUUUUUUMMMM!!!!;;;;;;;;x;
EVTDESC7728;My guards detain the innkeeper and pull open the floorboards to reveal a massive pit of manure beneath the inn. The innkeeper confesses to having been paid to ignite the manure once we were seated, blowing everyone to kingdom come.;Mes gardes empoignent l'aubergiste tandis que l'un d'eux soulève une planche mal fixée, révélant un énorme tas de fumier. L'aubergiste avoue qu'il a été payé pour enflammer le fumier une fois que nous serions installés, et nous envoyer ainsi dans l'au-delà;Meine Wächter halten den Gastwirt fest und heben die Dielen an, nur um eine riesige Düngergrube unter dem Wirtshaus zu enthüllen. Der Wirt gesteht, dass er bezahlt wurde, um den Dünger zu zünden, sobald wir uns zu Tisch setzten, und alle in die Luft zu jagen.;;Mis guardas detienen al posadero y levantan las tablas del suelo. Descubren un gigantesco pozo de estiércol bajo la posada. El posadero confiesa haber sido contratado para prender el estiércol una vez nos sentáramos, con la intención de enviarnos al reino de los cielos.;Le mie guardie arrestano l'oste e divelgono le assi del pavimento per rivelare una fossa enorme ricolma di letame sotto la locanda. L'oste confessa di essere stato pagato per dare fuoco al letame una volta che ci fossimo seduti, con l'intenzione di mandarci tutti al creatore.;;;;;;;;x;
EVTOPTA7728;So this was the work of [FromFrom.GetTitledFirstName]...;C'était donc une idée [FromFrom.Get_du_TitledFirstName]...;Also, das war [FromFrom.GetTitledFirstName]s Arbeit...;;Así que esto ha sido obra de [FromFrom.GetTitledFirstName]...;Così questa è opera di [FromFrom.GetTitledFirstName]...;;;;;;;;x;
