#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x;
INCOME_NOMADIC_TAX;Nomadic Tax;Impôt nomade;Nomadensteuer;;Impuesto nómada;Tasse Nomadi;;;;;;;;x;
adventurer;Adventurer;Aventurier;Abenteurer;;Aventurero;Avventuriero;;;;;;;;;x
adventurer_desc;This character has a background as an adventurer, which means that they might be somewhat more ambitious than others.;Ce personnage a de l'expérience en tant qu'aventurier, ce qui signifie qu'il peut être plus ambitieux que d'autres.;Diese Person war in der Vergangenheit ein Abenteurer. Möglicherweise ist sie deshalb etwas ehrgeiziger als andere.;;Este personaje ha vivido como un aventurero, lo que significa que podría ser un poco más ambicioso que otros.;Questo personaggio ha esperienza come avventuriero, il che significa che potrebbe essere in parte più ambizioso rispetto ad altri.;;;;;;;;;x
mercenary_traditions;Mercenary Traditions;Traditions mercenaires;Söldnertradition;;Tradiciones mercenarias;Tradizioni Mercenarie;;;;;;;;;x
mercenary_traditions_desc;This character's family has a history of being mercenaries.;Ce personnage provient d'une grande lignée de mercenaires.;Die Familie dieser Person hat eine Söldnervergangenheit.;;La familia de este personaje tiene una historia de ser mercenarios.;Questo personaggio viene da una Dinastia di mercenari.;;;;;;;;;x
EVTDESC_HL_10601;It is said that your [GetFromRelation] [From.GetFirstName] has turned into a very experienced mercenary commander.;Il est dit que votre [GetFromRelation] [From.GetFirstName] est devenu[From.Get_E] un commandant de mercenaires très expérimenté.;Wie es heißt, hat sich [From.GetFirstName] zum erfahrensten Söldnerkommandanten entwickelt.;;Se dice que tu [GetFromRelation] [From.GetFirstName] se ha convertido en un comandante mercenario muy experimentado.;Si dice che il tuo [GetFromRelation] [From.GetFirstName] sia diventato un comandante mercenario molto esperto.;;;;;;;;;x
EVTOPTA_HL_10601;That is good to hear.;C'est bon à savoir.;Schön, das zu hören.;;Es bueno saberlo.;Che belle notizie.;;;;;;;;x;
EVTDESC_HL_10610;You have heard interesting rumors at court about your father's past as a mercenary commander.;Vous avez entendu des rumeurs intéressantes à la cour concernant le passé de votre père en tant que commandant des mercenaires.;Euch sind interessante Gerüchte über die Vergangenheit Eures Vaters als Söldneranführer zu Ohren gekommen.;;Has escuchado rumores interesantes en la corte sobre el pasado de tu padre como comandante mercenario.;Hai sentito delle voci interessanti a corte riguardanti il passato di tuo padre come comandante mercenario.;;;;;;;;x;
EVTOPTA_HL_10610;I should ask my guardian [Guardian.GetTitledFirstName] about it.;Je devrais demander à mon tuteur, [Guardian.Get_le_TitledFirstName].;Ich sollte meinen Vormund [Guardian.GetTitledFirstName] darauf ansprechen.;;Debería preguntar a [Guardian.GetTitledFirstName], mi tutor, acerca de eso.;Dovrei chiedere di questo al mio Tutore [Guardian.GetTitledFirstName].;;;;;;;;x;
EVTDESC_HL_10611;My ward, [From.GetTitledFirstName], is asking me about [From.GetHerHis] father's past as a mercenary.;Mon élève, [From.Get_le_TitledFirstName], m'a posé des questions concernant lepassé de mercenaire de son père.;Mein Schützling [From.GetTitledFirstName] fragt nach der Söldnervergangenheit [From.GetHerHis]es Vaters.;;Mi pupilo, [From.GetTitledFirstName], me pregunta por el pasado de [From.GetHerHis] padre como mercenario.;Il mio pupillo, [From.GetTitledFirstName], mi ha fatto delle domande riguardanti il passato da mercenario di suo padre.;;;;;;;;x;
EVTOPTA_HL_10611;Ah, do I have stories for [From.GetHerHim]...;Ah, j'ai plein d'histoires à lui raconter...;Ah, ich glaube, da kenne die eine oder andere Geschichte ...;;Ah, tengo historias para [From.GetHerHim]..;Ah, ho tante storie da narrare a [From.GetHerHim] ...;;;;;;;;x;
EVTOPTB_HL_10611;[From.GetSheHeCap] is better off not knowing.;[From.GetIlElleCap] a tout intérêt à ne rien savoir.;[From.GetSheHeCap] sollte nichts davon erfahren.;;[From.GetSheHeCap] no debería saberlo.;[From.GetSheHeCap] è meglio che non sappia.;;;;;;;;x;
EVTDESC_HL_10612;My [GetFromRelation] [From.GetFirstName] is asking me about my past as a mercenary.;M[From.GetOnA] [GetFromRelation] [From.GetFirstName] m'a interrogé au sujet de mon passé de mercenaire.;[From.GetFirstName] fragt nach meiner Vergangenheit als Söldner.;;Mi [GetFromRelation] [From.GetFirstName] me pregunta por mi pasado como mercenario.;Il mio [GetFromRelation] [From.GetFirstName] mi interroga sul mio passato da mercenario.;;;;;;;;x;
EVTDESC_HL_10613;[From.GetTitledFirstName] stayed up late into the night, and [From.GetSheHe] told me many stories of my father's past adventures.;[From.Get_Le_TitledFirstName] a veillé une partie de la nuit pour me raconter les aventures passées de mon père.;[From.GetTitledFirstName] erzählte mir bis tief in die Nacht Geschichten von den Abenteuern meines Vaters als Söldner.;;[From.GetTitledFirstName] se quedó despierto hasta muy tarde, y me contó muchas historias de las antiguas aventuras de mi padre.;[From.GetTitledFirstName] è rimasto sveglio fino a tarda notte, per raccontarmi molte storie avventurose di mio padre.;;;;;;;;x;
EVTOPTA_HL_10613;Fascinating!;C'est fascinant !;Faszinierend.;;¡Fascinante!;Affascinante!;;;;;;;;x;
EVTDESC_HL_10614;[From.GetFirstName] refused to tell me anything.;[From.GetFirstName] a refusé de me dire quoi que ce soit.;[From.GetFirstName] weigerte sich, mir etwas zu erzählen.;;[From.GetFirstName] se negó a decirme nada.;[From.GetFirstName] si è rifiutato di dirmi alcunché;;;;;;;;x;
EVTOPTA_HL_10614;But why?;Mais pourquoi ?;Warum nur?;;¿Pero por qué?;Ma perché?;;;;;;;;x;
EVTDESC_HL_10515;Apparently there was a fight between your son and the mercenary [From.GetDynName]. As luck would have it, no one came to harm.;Il y aurait apparemment eu un combat entre votre fils [challenger.GetFirstName] et le mercenaire [From.GetDynName]. Par chance, personne n'a été blessé.;Anscheinend kam es zum Streit zwischen Eurem Sohn und dem Söldner [From.GetDynName]. Glücklicherweise wurde niemand verletzt.;;Por lo visto ha habido una pelea entre tu hijo y el mercenario [From.GetDynName]. Por suerte, nadie sufrió daño.;A quanto pare c'è stato un combattimento tra tuo figlio e il mercenario [From.GetDynName]. Per fortuna, nessuno è rimasto ferito.;;;;;;;;x;
EVTOPTA_HL_10515;I am glad it ended well.;Je suis content que ça se soit bien terminé.;Ein Glück, dass es so glimpflich ausging.;;Me alegra que terminase bien.;Sono contento che sia finita bene.;;;;;;;;x;
EVTDESC_HL_10516;Apparently your son was in a violent fight with his employer's son. It seems that no one came to harm, however.;Votre fils a apparemment été impliqué dans un violent combat avec le fils de son employeur. Toutefois, il semble que personne n'a été blessé.;Offenbar geriet Euer Sohn in ein wüstes Handgemenge mit dem Sohn seines Dienstherren. Allerdings wurde wohl niemand ernsthaft verletzt.;;Al parecer su hijo tuvo una violenta pelea con el hijo de su patrón. Pero parece que nadie sufrió daño.;A quanto pare tuo figlio è rimasto coinvolto in un combattimento contro il figlio del suo datore di lavoro. Sembra che nessuno si sia fatto male, però.;;;;;;;;x;
EVTOPTA_HL_10516;I am not pleased.;Ceci me déplaît au plus haut point.;Ich bin nicht begeistert.;;No estoy contento.;Non ne sono compiaciuto.;;;;;;;;x;
EVTDESC_HL_10517;Apparently there was a fight between your son and the mercenary [From.GetDynName]. Your son was wounded.;Il y aurait apparemment eu un combat entre votre fils [challenger.GetFirstName] et le mercenaire [From.GetDynName]. Votre fils a été blessé.;Anscheinend kam es zum Streit zwischen Eurem Sohn und dem Söldner [From.GetDynName]. Euer Sohn wurde dabei verletzt.;;Por lo visto ha habido una pelea entre tu hijo y el mercenario [From.GetDynName]. Tu hijo fue herido.;A quanto pare c'è stato un combattimento tra tuo figlio e il mercenario [From.GetDynName]. Tuo figlio è stato ferito.;;;;;;;;x;
EVTOPTA_HL_10517;Woe!;Malheur !;Oh weh!;;¡Ay!;Guai!;;;;;;;;x;
EVTDESC_HL_10518;Apparently your son [From.GetFirstName] was in a violent fight with his employer's son, who was lightly injured.;Votre fils [From.GetFirstName] a apparemment été impliqué dans un violent combat avec le fils de son employeur qui a été légèrement blessé.;Offenbar geriet Euer Sohn [From.GetFirstName] in ein wüstes Handgemenge mit dem Sohn seines Dienstherren, der dabei leicht verletzt wurde.;;Al parecer tu hijo [From.GetFirstName] tuvo una violenta pelea con el hijo de su patrón, que salió ligeramente herido.;A quanto pare tuo figlio, [From.GetFirstName] è rimasto coinvolto in un combattimento contro il figlio del suo datore di lavoro che ne è uscito leggermente ferito.;;;;;;;;x;
EVTOPTA_HL_10518;Better luck next time!;Il fera encore mieux la prochaine fois !;Viel Glück beim nächsten Mal!;;¡A la tercera va la vencida!;La prossima volta sarai più fortunato!;;;;;;;;x;
EVTDESC_HL_10519;Apparently there was a fight between your son and the mercenary [From.GetDynName]. Your son was maimed in the fight.;Il y aurait apparemment eu un combat entre votre fils et le mercenaire [From.GetDynName]. Votre fils a été grièvement blessé.;Offenbar kam es zum Streit zwischen Eurem Sohn und dem Söldner [From.GetDynName]. Euer Sohn wurde dabei verstümmelt.;;Por lo visto ha habido una pelea entre tu hijo y el mercenario [From.GetDynName]. Tu hijo fue mutilado en en la pelea.;A quanto pare c'è stato un combattimento tra tuo figlio e il mercenario [From.GetDynName]. Purtroppo tuo figlio è rimasto mutilato nel combattimento.;;;;;;;;x;
EVTDESC_HL_10520;Apparently your son [From.GetFirstName] was in a violent fight with his employer's son, who was maimed.;Votre fils [From.GetFirstName] a apparemment été impliqué dans un violent combat avec le fils de son employeur qui a été grièvement blessé.;Offenbar geriet Euer Sohn in ein wüstes Handgemenge mit dem Sohn seines Dienstherren, der dabei verstümmelt wurde.;;Al parecer tu hijo [From.GetFirstName] tuvo una violenta pelea con el hijo de su patrón, que fue mutilado.;A quanto pare tuo figlio [From.GetFirstName] è rimasto coinvolto in una lotta violenta con il figlio del suo datore di lavoro, che ne è uscito mutilato.;;;;;;;;x;
EVTOPTA_HL_10520;That's my boy!;Bien joué, mon fils !;Gut gemacht, mein Sohn!;;¡Ese es mi hijo!;Questo è il mio ragazzo!;;;;;;;;x;
EVTDESC_HL_10521;New reach you that your son has been killed in a fight with the mercenary [From.GetDynName].;Vous apprenez que votre fils a trouvé la mort lors d'un combat contre le mercenaire [From.GetDynName].;Euch ereilt die Nachricht, dass Euer Sohn im Streit mit dem Söldner [From.GetDynName] getötet wurde.;;Nos ha llegado la noticia de que tu hijo ha muerto en una pelea con el mercenario [From.GetDynName].;Apprendi che tuo figlio è rimasto ucciso in uno scontro con il mercenario [From.GetDynName].;;;;;;;;x;
EVTOPTA_HL_10521;I will have my revenge, I swear it!;Je me vengerai, je le jure !;Ich werde Rache nehmen, das schwöre ich!;;¡Me vengaré, lo juro!;Avrò la mia vendetta, lo giuro!;;;;;;;;x;
EVTDESC_HL_10522;Apparently your son [From.GetFirstName] was in a violent fight with his employer's son, who was killed.;Votre fils [From.GetFirstName] a apparemment été impliqué dans un violent combat avec le fils de son employeur qui a été tué.;Offenbar geriet Euer Sohn in ein wüstes Handgemenge mit dem Sohn seines Dienstherren, der dabei getötet wurde.;;Por lo visto tu hijo [From.GetFirstName] tuvo una violenta pelea con el hijo de su patrón, quien fue asesinado.;A quanto pare tuo figlio [From.GetFirstName] è rimasto coinvolto in una lotta violenta con il figlio del suo datore di lavoro, che è stato ucciso.;;;;;;;;x;
EVTDESC_HL_10530;That mercenary band that you hired a while back seems to still be in the region.... maybe you should invite the commander to a small feast?;Cette bande de mercenaires que vous avez engagée il y a quelque temps semble être restée dans la région... Peut-être devriez-vous inviter le capitaine à un petit festin ?;Die Söldnertruppe, die Ihr vor einer Weile angeheuert hattet, hält sich offenbar noch immer in der Umgebung auf. Möchtet Ihr den Befehlshaber zu einem Festmahl einladen?;;Parece que esa compañía mercenaria que contrataste hace un tiempo aún sigue en la región....¿Tal vez deberías invitar a su comandante a una pequeña fiesta?;Quella compagnia di mercenari che avevi assunto sembra che si aggiri ancora nella regione .... forse potresti invitare il comandante a una piccola festa?;;;;;;;;x;
EVTOPTA_HL_10530;Yes, I think I will!;Oui, bonne idée !;Ja, das werde ich wohl tun!;;¡Sí, creo que lo haré!;Sì, penso che lo farò!;;;;;;;;x;
EVTOPTB_HL_10530;No, mercenaries are best kept at a proper distance.;Non, mieux vaut garder les mercenaires à distance.;Nein, Söldner sollte man auf Distanz halten.;;No, es mejor mantener a los mercenarios a una distancia adecuada.;No, i mercenari è meglio tenerli a debita distanza.;;;;;;;;x;
EVTDESC_HL_10532;[From.GetDynName] came to feast with you and you found that you have much in common.;[From.GetDynName] est venu à votre festin. Vous avez découvert que vous partagiez beaucoup de points communs.;[From.GetDynName] erschien zum Festmahl und stellte fest, dass ihr viele Gemeinsamkeiten habt.;;[From.GetDynName] vino a tu fiesta y descubres que tenéis mucho en común.;[From.GetDynName] è venuto a banchettare con te e hai scoperto di avere molto in comune con lui.;;;;;;;;x;
EVTOPTA_HL_10532;A new friend, maybe I should give [From.GetHerHim] some land...;Une nouvelle amitié est née. Peut-être devrais-je lui concéder quelques terres...;Ich habe einen neuen Freund gefunden. Sollte ich [From.Getihmihr] etwas Land schenken?;;Un nuevo amigo, tal vez debería dar[From.GetHerHim] algunas tierras...;Un nuovo amico, forse potresti regalare a [From.GetHerHim] qualche terra...;;;;;;;;x;
EVTDESC_HL_10533;[From.GetTitledName] refused to come and feast with you.;[From.Get_Le_TitledName] a refusé votre invitation au festin.;[From.GetTitledName] weigerte sich, Euch zu besuchen und mit Euch zu tafeln.;;[From.GetTitledName] se negó a venir a tu fiesta.;[From.GetTitledName] ha rifiutato di venire alla tua festa.;;;;;;;;x;
EVTOPTA_HL_10533;Who does [From.GetSheHe] think [From.GetSheHe] is?;Pour qui se prend-[From.GetIlElle] ?;Was glaubt [From.GetSheHe], wer [From.GetSheHe] ist?;;¿Pero [From.GetSheHe] quién se cree que [From.GetSheHe] es?;Ma [From.GetSheHe] chi crede di essere?;;;;;;;;x;
MUST_NOT_BE_EMPLOYED_MERCENARY;Must not currently be employed;Ne doit pas être employé(e);Darf keinen aktuellen Posten innehaben;;No debe ser empleado actualmente;Non deve essere attualmente impiegato;;;;;;;;x;
IS_NOT_OVER_TRADEPOST_LIMIT;Is not over Trade Post Limit (§Y$TRADE_POSTS$§!/§Y$MAX_TRADE_POSTS$§!);Ne dépasse pas la limite de comptoirs (§Y$TRADE_POSTS$§!/§Y$MAX_TRADE_POSTS$§!);Ist nicht über der Obergrenze für Handelsposten (§Y$TRADE_POSTS$§!/§Y$MAX_TRADE_POSTS$§!);;No has superado el límite de puestos comerciales (§Y$TRADE_POSTS$§!/§Y$MAX_TRADE_POSTS$§!);Non ha oltrepassato il Limite delle Stazioni Commerciali di (§Y$TRADE_POSTS$§!/§Y$MAX_TRADE_POSTS$§!);;;;;;;;x;
CALL_ALL_NOT_INDEPENDENT;Cannot Call Tribal or Nomadic Vassals since you are not an independent ruler.;Impossible d'appeler les vassaux tribaux ou nomades car vous n'êtes pas un dirigeant indépendant.;Stammes- und Nomadenvasallen können nicht gerufen werden, da Ihr kein unabhängiger Herrscher seid.;;No se puede llamar a vasallos tribales o nómadas puesto que no eres un gobernante independiente.;Non puoi chiedere aiuto ai Vassalli tribali e nomadi perché non sei un Sovrano indipendente.;;;;;;;;x;
tribal_contract;Tribal Levies;Levée tribale;Stammeslehnstruppen;;Levas tribales;Leve Tribali;;;;;;;;x;
tribal_contract_desc;Tribal Levy Laws control the obligations of tribes to provide troops for their liege.;Les lois relatives aux levées tribales déterminent leur obligation à fournir des troupes à leur seigneur lige.;Die Gesetze regeln, wie viele Truppen die Stämme ihrem Lehnsherren stellen müssen.;;Las leyes de levas tribales controlan las obligaciones de las tribus de proporcionar tropas;Le leggi sulle Leve Tribali stabiliscono gli obblighi per le Tribù di fornire truppe al loro Signore.;;;;;;;;;
tribal_contract_0;Minimal Tribal Levies;Levée tribale minimale;Minimale Stammeslehnstruppen;;Levas tribales mínimas;Leve Tribali Minime;;;;;;;;x;
tribal_contract_0_desc;The Tribes are expected to provide a small amount of troops for the defense of the realm.;Les tribus sont tenues de mettre à disposition une petite troupe pour la défense du Royaume.;Von den Stämmen wird erwartet, zur Verteidigung des Reiches ein kleines Kontingent zu stellen.;;Se espera que las tribus proporcionen una pequeña cantidad de tropas para la defensa del reino.;Le Tribù sono tenute a fornire una piccola quantità di truppe per la difesa del regno.;;;;;;;;x;
tribal_contract_1;Normal Tribal Levies;Levée tribale normale;Normale Stammeslehnstruppen;;Levas tribales normales;Leve Tribali Normali;;;;;;;;x;
tribal_contract_1_desc;The Tribes are expected to provide a moderate amount of troops for the defense of the realm.;Les tribus sont tenues de mettre à disposition un pourcentage moyen de troupes pour la défense du Royaume.;Von den Stämmen wird erwartet, zur Verteidigung des Reiches ein mittelgroßes Kontingent zu stellen.;;Se espera que las tribus proporcionen una moderada cantidad de tropas para la defensa del reino.;Le Tribù sono tenute a fornire una moderata quantità di truppe per la difesa del regno.;;;;;;;;x;
tribal_contract_2;Large Tribal Levies;Levée tribale forte;Viele Stammeslehnstruppen;;Levas tribales grandes;Leve Tribali Grandi;;;;;;;;x;
tribal_contract_2_desc;The Tribes are expected to provide a substantial amount of troops for the defense of the realm.;Les tribus sont tenues de mettre à disposition un pourcentage important de troupes pour la défense du Royaume.;Von den Stämmen wird erwartet, ein umfangreiches Kontingent zur Verteidigung des Reiches zu stellen.;;Se espera que las tribus proporcionen una sustancial cantidad de tropas para la defensa del reino.;Le Tribù sono tenute a fornire una notevole quantità di truppe per la difesa del regno.;;;;;;;;x;
tribal_contract_3;Maximum Tribal Levies;Levée tribale maximale;Maximale Stammeslehnstruppen;;Levas tribales máximas;Leve Tribali Massime;;;;;;;;x;
tribal_contract_3_desc;The Tribes are expected to provide a large amount of troops for the defense of the realm.;Les tribus sont tenues de mettre à disposition un important pourcentage de troupes pour la défense du Royaume.;Von den Stämmen wird erwartet, ein großes Kontingent zur Verteidigung des Reiches bereitzustellen.;;Se espera que las tribus proporcionen la máxima cantidad de tropas para la defensa del reino.;Le Tribù sono tenute a fornire una imponente quantità di truppe per la difesa del regno.;;;;;;;;x;
tribal_tax;Tribal Taxation;Impôt tribal;Stammesbesteuerung;;Impuestos tribales;Tassazione Tribale;;;;;;;;x;
tribal_tax_desc;Tribes do not generate much gold, but their taxation can be adjusted by laws.;Les tribus ne rapportent pas beaucoup d'or, par contre les lois ajusteront leurs impôts.;Die Goldeinnahmen der Stämme sind gering. Trotzdem ist die Höhe der Besteuerung gesetzlich geregelt.;;Las tribus no generan mucho oro, pero sus impuestos pueden ser ajustados por las leyes.;Le Tribù non versano molto oro, ma le loro tasse possono essere regolate dalle leggi.;;;;;;;;x;
tribal_tax_0;No Tribal Tax;Exonération des tribus;Keine Stammesbesteuerung;;Ningún impuesto Tribal;Nessuna Imposta Tribale;;;;;;;;x;
tribal_tax_0_desc;Tribes are exempt from taxes.;Les tribus sont exonérées d'impôts.;Die Stämme sind von Steuern befreit.;;Las tribus están exentas de impuestos.;Le Tribù sono esentate dal versare le tasse.;;;;;;;;x;
tribal_tax_1;Minimal Tribal Tax;Impôt tribal minimal;Minimale Stammesbesteuerung;;Impuesto tribal mínimo;Tasse Tribali Minime;;;;;;;;x;
tribal_tax_1_desc;Tribes are expected to make a small financial contribution to the greater good of the realm.;Les tribus doivent apporter une petite contribution financière pour le bien du pays.;Die Stämme müssen für das allgemeine Wohl des Reichs einen geringen finanziellen Beitrag leisten.;;Se espera que las tribus hagan una pequeña contribución financiera para el bien mayor del reino.;Le Tribù sono tenute a versare un piccolo contributo finanziario per il bene supremo del regno.;;;;;;;;x;
tribal_tax_2;Medium Tribal Tax;Impôt tribal moyen;Mittlere Stammesbesteuerung;;Impuesto tribal medio;Tasse Tribali Medie;;;;;;;;x;
tribal_tax_2_desc;Tribes are expected to make a moderate financial contribution to the greater good of the realm.;Les tribus doivent apporter une contribution financière modérée pour le bien du pays.;Die Stämme müssen für das allgemeine Wohl des Reichs einen moderaten finanziellen Beitrag leisten.;;Se espera que las tribus hagan una moderada contribución financiera para el bien mayor del reino.;Le Tribù sono tenute a versare un moderato contributo finanziario per il bene supremo del regno.;;;;;;;;x;
tribal_tax_3;Large Tribal Tax;Impôt tribal élevé;Hohe Stammesbesteuerung;;Impuesto tribal grande;Tasse Tribali Importanti;;;;;;;;x;
tribal_tax_3_desc;Tribes are expected to make a substantial financial contribution to the greater good of the realm.;Les tribus doivent apporter une contribution financière substantielle pour le bien du pays.;Die Stämme müssen für das allgemeine Wohl des Reichs einen erheblichen finanziellen Beitrag leisten.;;Se espera que las tribus hagan una sustancial contribución financiera para el bien mayor del reino.;Le Tribù sono tenute a versare un sostanziale contributo finanziario per il bene supremo del regno.;;;;;;;;x;
HORDE_CANNOT_BUY_RET_ROOM;\nYou cannot create this Horde, your §YMaximum Manpower§! size has been reached.;\nVous ne pouvez pas créer cette horde, l'§Yeffectif maximum§! a été atteint.;\nIhr könnt diese Horde nicht gründen, da Eure §Ymaximale Mannstärke§! erreicht wurde.;;\nNo puedes crear esta horda, has alcanzado el tamaño del §YMaximum Manpower§!.;\nNon puoi creare quest'Orda, visto che è stata raggiunta la tua dimensione di §YEffettivi Massimi§! .;;;;;;;;x;
CANNOT_BUY_RET_CURRENT_MANPOWER;\nYou cannot create this retinue, you do not have enough §YManpower§!.;\nVous ne pouvez pas créer cette escorte, vous ne disposez pas de suffisamment d'§Yeffectifs§!.;\nIhr könnt dieses Gefolge nicht erstellen, da Eure §YMannstärke§! zu gering ist.;;\nNo puede crear esta comitiva, no tienes suficiente §YManpower§!.;\nNon puoi creare questo Seguito, visto che non disponi di sufficienti §YEffettivi§!.;;;;;;;;x;
INTERACTION_REQUIRES_COMMANDER;§Y[Actor.GetTitledFirstName]§! must have an available commander slot that §Y[Recipient.GetTitledFirstName]§! can hold;[Actor.Get_Le_TitledFirstNameJ] doit avoir un emplacement de capitaine libre utilisable par [Recipient.Get_le_TitledFirstNameJ];§Y[Actor.GetTitledFirstName]§! muss über einen geeigneten freien Befehlshaberplatz für §Y[Recipient.GetTitledFirstName]§! verfügen;;§Y[Actor.GetTitledFirstName]§! debe tener un puesto de comandante disponible que §Y[Recipient.GetTitledFirstName]§! pueda desempeñar;§Y[Actor.GetTitledFirstName]§! deve avere una posto di comandante libero che §Y[Recipient.GetTitledFirstName]§! possa occupare;;;;;;;;x;
CLAN_FALLS_SETUP;Clan Falls;Le clan s'effondre;Klan geht unter;;Clan cae;La fine del Clan;;;;;;;;x;
CLAN_FALLS_LOG;With the death of §Y$CLAN$§!, the mighty clan §Y$DYNASTY$§! has become extinct.;Avec la mort de §Y$CLAN$§!, le puissant clan de §Y$DYNASTY$§! s'est éteint.;Mit dem Tod von §Y$CLAN$§! endet die Geschichte des mächtigen Klans §Y$DYNASTY$§!.;;Con la muerte de §Y$CLAN$§!, el poderoso clan §Y$DYNASTY$§! se ha extinguido.;Con la morte di §Y$CLAN$§!, il potente Clan §Y$DYNASTY$§! si è estinto.;;;;;;;;x;
CLAN_RISES_SETUP;Clan Rises;Le clan s'accroît;Ein Klan entsteht;;Asciende un clan;Un Clan Sorge;;;;;;;;x;
CLAN_RISES_LOG;A new clan has risen in $TITLE_ADJ$, under §Y$CLAN$§!.;Un nouveau clan a vu le jour en $TITLE_ADJ$, sous le clan de §Y$CLAN$§!.;Ein neuer Klan ist in $TITLE_ADJ$ unter der Führung von §Y$CLAN$§! entstanden.;;Un nuevo clan se ha elevado en $TITLE_ADJ$, bajo §Y$CLAN$§!.;Un nuovo Clan è sorto in $TITLE_ADJ$, sotto la guida di §Y$CLAN$§!.;;;;;;;;x;
opinion_spared_at_blot;Spared at Blot;Épargné du blót;Beim Blót verschont;;Sobrado de mancha;Salvato dalla vergogna;;;;;;;;x;
nomad;Nomad;Nomade;Nomade;;nómada;Nomade;;;;;;;;x;
EVTDESC_91377;My husband, [From.GetName], has in a sudden fit of religious piety gone off to join the [From.Liege.PrimaryTitle.GetName]. This effectively annuls our marriage...;Dans un accès de piété religieuse soudaine, mon mari, [From.GetName], est parti rejoindre [From.Liege.PrimaryTitle.Get_le_Realm]. Voilà qui annule efficacement notre mariage...;Mein Gatte [From.GetName] schloss sich in einem Anfall plötzlicher religiöser Begeisterung [From.Liege.PrimaryTitle.GetName] an. Unsere Ehe ist somit null und nichtig ...;;Mi marido, [From.GetName], en un repentino ataque de piedad religiosa fue a unirse a la [From.Liege.PrimaryTitle.GetName]. Esto significa, de hecho, la anulación de nuestro matrimonio...;Mio marito, [From.GetName], in un improvviso attacco di pietà religiosa, si è unito a [From.Liege.PrimaryTitle.GetName]. Questo di fatto annulla il nostro matrimonio...;;;;;;;;x;
GOOD_RIDDANCE;Good riddance!;Bon débarras !;Auf Nimmerwiedersehen!;;¡Que le vaya bien!;Che liberazione!;;;;;;;;x;
EVTDESC_SoA_2862;My husband, [FromFromFrom.GetName], has gone off to join the [FromFromFrom.Liege.PrimaryTitle.GetName]. This effectively annuls our marriage...;Mon mari, [FromFromFrom.GetName], est parti rejoindre [FromFromFrom.Liege.PrimaryTitle.Get_le_Realm]. Voilà qui annule irrémédiablement notre mariage...;Mein Gatte [FromFromFrom.GetName] hat sich [FromFromFrom.Liege.PrimaryTitle.GetName] angeschlossen. Unsere Ehe ist somit null und nichtig ...;;Mi marido, [FromFromFrom.GetName], se ha ido para unirse al [FromFromFrom.Liege.PrimaryTitle.GetName]. Esto significa, de hecho, la anulación de nuestro matrimonio...;Mio marito, [FromFromFrom.GetName], è partito per raggiungere il [FromFromFrom.Liege.PrimaryTitle.GetName]. Questo di fatto annulla il nostro matrimonio...;;;;;;;;x;
EVTDESC_SoA_2863;My husband, [From.GetName], has gone off to join the [From.Liege.PrimaryTitle.GetName]. This effectively annuls our marriage...;Mon mari, [From.GetName], est parti rejoindre [From.Liege.PrimaryTitle.Get_le_Realm]. Voilà qui annule irrémédiablement notre mariage...;Mein Gatte [From.GetName] hat sich [From.Liege.PrimaryTitle.GetName] angeschlossen. Unsere Ehe ist somit null und nichtig ...;;Mi marido, [From.GetName]se ha ido para unirse al [From.Liege.PrimaryTitle.GetName].Esto significa, de hecho, la anulación de nuestro matrimonio...;Mio marito, [From.GetName],è partito per raggiungere il [From.Liege.PrimaryTitle.GetName]. Questo di fatto annulla il nostro matrimonio...;;;;;;;;x;
LOOTING_ADVENTURER;Is an adventurer.;Est un aventurier.;Ist Abenteurer;;Es un aventurero.;È un Avventuriero.;;;;;;;;x;
LOOTING_ADVENTURER_DESC;Any gold this unit loots will be added to its owner's treasury directly, since it is a raiding adventurer.;Tout or que cette unité pillera sera directement ajouté à la trésorerie de son propriétaire car elle est spécialisée dans le pillage.;Das auf dem Plünderzug erbeutete Gold wandert geradewegs in die Taschen des Anführers, denn es handelt sich bei ihm um einen Plündererabenteurer.;;Todo el oro de que esta unidad saquee se añadirá a la Tesorería de su propietario directamente, puesto que es un asaltante aventurero.;Tutto l'oro che questa unità saccheggerà sarà aggiunto direttamente al tesoro del suo proprietario, trattandosi del saccheggio di un Avventuriero .;;;;;;;;x;
INTERACTION_GOVERNMENT_MUST_MARRY_REGULARLY;$GOVERNMENT$ characters cannot marry Matrilineally;Les personnages de $GOVERNMENT$ ne peuvent conclure de mariages matrilinéaires;In der Regierungsform $GOVERNMENT$ sind matrilineare Ehen nicht möglich;;Los personajes de $GOVERNMENT$ no pueden casarse matrilinealmente;I Personaggi di $GOVERNMENT$ non possono sposarsi Matrilinearmente;;;;;;;;x;
HORDE_RETINUE_OF;Horde of $CHARACTER$;Horde de $CHARACTER$;Horde von $CHARACTER$;;Horda de $CHARACTER$;L'Orda di $CHARACTER$;;;;;;;;x;
HORDE_RETINUES_NOT_REINFORCING;§YHorde is set to not reinforce.§!;§YLes hordes ne bénéficient d'aucun renforcement.§!;§YHorde ist nicht auf Verstärken gesetzt.§!;;§YHorda se ha configurado para no reforzarse.§!;§YL'Orda è configurata per non ricever alcun rinforzo.§!;;;;;;;;x;
