#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
LEDGER_SORT_DELAYED;§GClick to sort using this column§W;§GCliquez pour trier cette colonne§W;§GZum Sortieren nach dieser Spalte hier klicken§W;;§GClic para ordenar usando esta columna§W;§GClicca per ordinare secondo questa colonna§W;;;;;;;;x
tut_5a_11;To gather them all in one place, select the new troops by clicking their shield and move them to the first troop by right clicking on the province. Unpause to continue.;Pour rassembler plusieurs unités en un même endroit, sélectionnez les nouvelles unités en cliquant sur leur bouclier, puis déplacez-les vers la première troupe en faisant un clic droit sur la province. Enlever la pause pour continuer.;Um die Truppen alle an einem Ort zu versammeln, müssen Sie die neuen Truppen per Klick auf ihren Schild auswählen und sie durch Rechtsklick zu den bereits wartenden Kämpfern schicken. Zum Fortsetzen bitte die Pause deaktivieren.;;Para reunirlos a todos en un mismo sitio, selecciona las tropas nuevas haciendo clic en su escudo y desplázalas hasta la posición de la primera tropa haciendo clic con el botón derecho en la provincia. Cancela la pausa para continuar.;Per radunarle tutte in un unico luogo, seleziona le nuove truppe cliccando sui loro scudi e muovile verso la prima truppa cliccando con il tasto destro sulla provincia. Rilascia la pausa per continuare.;;;;;;;;x
tut_5a_12;Merge;Fusionner;Zusammenfassen;;Unir;Unire;;;;;;;;x
tut_5a_14;Fleet;Flotte;Flotte;;Flota;Flotta;;;;;;;;x
tut_5a_15;We also have ships available. Click the military tab.;Vous avez également accès à des navires. Cliquez sur l'onglet Armée;"Auch Schiffe können eingesetzt werden. Klicken Sie auf das Register ""Militär"".";;También disponemos de navíos. Haz clic en la pestaña militar.;Abbiamo anche delle navi disponibili. Clicca sulla Scheda delle Armate.;;;;;;;;x
tut_5a_17;Onto the Ships?;Monter à bord ?;An Bord gehen?;;¿A las naves?;Imbarcarsi?;;;;;;;;x
tut_5a_18;To load your troops onto the ships, select the army and in the top bar you can see an embark button. ;Pour faire monter vos troupes à bord de vos navires, sélectionnez votre armée et utilisez le bouton Embarquer qui se trouve dans la barre supérieure.;"Um Ihre Truppen auf Schiffe zu laden, klicken Sie bitte zuerst die Armee an. Im oberen Teil erscheint daraufhin ein ""Armee einschiffen""-Button.";;Si quieres embarcar a tus tropas en los navíos, selecciona el ejército y aparecerá un botón de embarque en la barra superior.;Per imbarcare le tue truppe sulle navi, seleziona un'armata e nella barra superiore vedrai comparire un pulsante per imbarcarla. ;;;;;;;;x
tut_5a_19;Right now that button is grey though. To find out why, click your ships.;Actuellement, ce bouton est grisé. Pour comprendre pourquoi, cliquez sur vos navires.;Momentan ist dieser Button allerdings noch ausgegraut. Wenn Sie wissen möchten warum, müssen Sie die Schiffe anwählen.;;Ahora mismo el botón está gris. Para saber el motivo, haz clic sobre tus naves.;Per ora quel pulsante è di colore grigio. Per conoscerne il motivo, clicca sulle tue navi.;;;;;;;;x
tut_5a_20;Ships;Navires;Schiffe;;Navíos;Navi;;;;;;;;x
tut_5a_22;Splitting Troops;Diviser vos troupes;Truppen aufteilen;;Dividir las tropas;Dividi le Truppe;;;;;;;;x
tut_5a_24;Onto the Ships;Monter à bord;An Bord gehen;;Embarcar en las naves;Imbarca;;;;;;;;x
tut_5a_26;Off the Ships;Quitter le navire;Von Bord gehen;;Fuera de las Naves;Sbarca;;;;;;;;x
tut_5a_27;As soon as your ships arrive, let's offload the troops in the Moray province.;Dès que vos navires arrivent, débarquez vos troupes dans la province de Moray.;Lassen Sie uns nun, sobald die Schiffe angekommen sind, die Truppen wieder an Land, in die Provinz Moray bringen.;;Tan pronto como lleguen tus navíos, desembarquemos las tropas en la provincia de Moray.;Non appena le tue navi arrivano, fai sbarcare le tue truppe nella provincia di Moray;;;;;;;;x
tut_5a_28;Landing;Débarquement;Anlanden;;Desembarco;Sbarco;;;;;;;;x
tut_5a_29;Make sure you have the ships selected, then click on the tab to the upper right to select the army. Now you can click on Moray to have the troops go ashore there.;Vérifiez que les navires sont sélectionnés, puis cliquez sur l'onglet en haut à droite pour sélectionner l'armée. Vous pouvez maintenant cliquer sur Moray pour y faire débarquer vos troupes.;Überprüfen Sie, ob die Schiffe angewählt sind, und klicken Sie dann auf den Reiter rechts oben, um die Armee auszuwählen. Klicken Sie nun auf Moray, um die Armee dort landen zu lassen.;;Asegúrate de que los navíos están seleccionados y después haz clic en la pestaña situada en la parte superior derecha para seleccionar el ejército. Ahora puedes hacer clic en Moray para que las tropas desembarquen allí.;Assicurati di avere selezionato le tue navi, quindi clicca sulla Scheda in alto a destra per selezionare l'armata. Ora puoi cliccare su Moray per ordinare alle truppe di sbarcare.;;;;;;;;x
tut_menu_6;War;Guerre;Krieg;;Guerra;Guerra;;;;;;;;x
tut_menu_6_description;Learn about claims, casus bellis, peace outcomes and war score;Apprenez-en plus sur les revendications, les casus belli, les conséquences de la paix, et le score de guerre;Alles über Herrschaftsansprüche, Casus Belli, Friedensverträge und die Kriegswertung.;;Información sobre reivindicaciones, casus bellis, resultados de paz y puntuaciones de guerra;Impara ciò che c'è da sapere sulle rivendicazioni, sulle conseguenze della pace e sui punteggi di guerra;;;;;;;;x
tut_menu_5;Military and Combat;Armée et Combat;Militär und Schlachten;;Militar y combate;Armate e Combattimento;;;;;;;;x
tut_menu_5_description;Learn about units, levies, mercenaries, battles and sieges;Apprenez-en plus sur les unités, les contributions, les mercenaires, les batailles et les sièges;Alles über Einheiten, Wehrkontingente, Söldner, Schlachten und Belagerungen;;Información sobre unidades, levas, mercenarios, batallas y asedios;Impara ciò che c'è da sapere sulle unità, sulle armate, sulle tasse, sui mercenari, sulle battaglie e sugli assedi;;;;;;;;x
tut_6a_8;After reviewing the county stats, open the council screen.;Après avoir analysé les statistiques du comté, ouvrez le menu du Conseil.;Schauen Sie sich die Provinzinformationen kurz an und öffnen Sie dann den Ratsbildschirm.;;Echa un vistazo a las estadísticas de la provincia y después abre la pantalla de consejo.;Dopo aver controllato le statistiche della contea, apri la Scheda del Consiglio.;;;;;;;;x
tut_6a_10a;Job Done;Travail effectué;Auftrag ausgeführt;;Misión cumplida;Lavoro Eseguito;;;;;;;;x
tut_6a_10b;Now you got an event pop-up. It says you now have a claim on the county which means you can go to war over it. Read it and click 'Press the claim' to continue. ;Vous avez eu une fenêtre d'avertissement : vous revendiquez désormais ce comté et vous pouvez lui déclarer la guerre. Lisez l'avertissement, puis cliquez sur Appuyer la revendication pour continuer.;"Nun erscheint ein Ereignis-Hinweis. Dort heißt es, dass Ihr Herrscher nun einen ""rechtmäßigen Anspruch"" auf diesen Landstrich hat, was nichts anderes bedeutet, als dass wir nun Krieg um diese Provinz führen dürfen. Lesen Sie den Hinweis und klicken Sie dann auf ""Anspruch durchsetzen!"".";;Acaba de aparecer un mensaje de evento emergente. Te informan que ya tienes motivos para reclamar contra la provincia, lo cual significa que puedes entablar una guerra. Cuando acabes de leer el mensaje haz clic en 'Formular la reclamación' para continuar.;Ora noterai un avviso di evento. Ti informa che ora hai una rivendicazione su quella contea ciò indica che puoi dichiarare guerra. Leggilo e clicca 'Insistere con la Rivendicazione' per continuare. ;;;;;;;;x
tut_6a_14;Click on declare war. Now you'll see the casus belli we just arranged for. Click on claim Søroyar and hit send.;Cliquez sur Déclarer la guerre. Vous verrez alors le casus belli que nous venons de créer de toutes pièces. Cliquez sur Revendiquer Søroyar, puis sur Envoyer.;"Wählen Sie anschließend den ""Krieg erklären"". Nun erscheint unser Casus Belli, für den unser Kanzler zuvor gesorgt hat. Klicken Sie nun auf ""Søroyar beanspruchen"" und wählen Sie ""Senden"".";;Haz clic en declarar la guerra. Ahora ya puedes ver el casus belli que acabamos de preparar. Haz clic en reclamar contra Søroyar y pulsa en enviar.;Clicca su 'Dichiarare la Guerra'. Ora vedrai il Casus Belli che abbiamo appena ottenuto. Clicca su 'Rivendicare Søroyar' e invia la richiesta.;;;;;;;;x
tut_7a_2;Plotting allows you to pursue goals in a less confrontational way than direct war. Other people can also plot against you though, so you always need to be prepared. Click the intrigue tab to continue.;Comploter vous permet d'accomplir des objectifs de manière moins frontale qu'une guerre. D'autres peuvent aussi comploter contre vous, aussi vous devrez toujours vous tenir prêt. Cliquez sur l'onglet Intrigue pour continuer.;"Komplotte ermöglichen es, auch ohne direktes militärisches Vorgehen die eigenen Ziele zu verfolgen. Auch andere Charaktere können Ränke gegen Sie schmieden, sorgen Sie also für entsprechende Vorkehrungen. Klicken Sie zum Fortsetzen bitte auf das Register ""Intrige"".";;Las intrigas te permiten cumplir tus propósitos sin recurrir a los enfrentamientos propios de la guerra abierta. Pero los otros también pueden intrigar contra ti, así que tienes que estar preparado en todo momento. Haz clic en la pestaña intriga para continuar.;Gli intrighi ti consentono di perseguire obiettivi in modo meno conflittuale di una guerra diretta. Anche gli altri personaggi possono complottare contro di te, per questo, devi essere sempre preparato. Clicca sulla Scheda degli Intrighi per continuare.;;;;;;;;x
tut_8a_2;Religion with all that implies, can have a big impact on what happens in your game. Crusades, piety and your own religious vassals will all play their part. The church head, which will be either a Pope, Caliph or an Ecumenical Patriarch, is the religious power for each of their religions. The Pope can not just start holy wars, he is also the one who can grant you a divorce for example. Click the religion tab to continue.;La religion, et tout ce que cela implique, peuvent avoir un impact important sur le cours de la partie. Les croisades, la piété et la religion de vos propres vassaux jouent un rôle. Le chef de l'Église, que ce soit un Pape, un Calife ou un Patriarche oecuménique, est la figure du pouvoir pour chaque religion. Le Pape peut non seulement lancer une guerre sainte, mais également vous permettre de divorcer par exemple. Cliquez sur l'onglet Religion pour continuer.;"Auch Religion kann sich stark auf die Ereignisse im Spiel auswirken. Kreuzzüge, Frömmigkeit sowie die eigenen geistlichen Vasallen hinterlassen ihre Spuren in der Geschichte. Das Oberhaupt der Kirche, bei dem es sich entweder um Papst, Kalif oder den Patriarchen handelt, bildet die Machtzentrale der jeweiligen Religion. So kann der Papst beispielsweise Kreuzzüge ausrufen oder auch eine Scheidung gewähren. Klicken Sie zum Fortsetzen bitte auf das Register ""Religion"".";;La religión, con todo lo que ella conlleva, puede tener un fuerte impacto en el desarrollo de tu juego. Las cruzadas, la devoción y tus propios vasallos religiosos desempeñarán un papel. El dirigente religioso, ya sea un Papa, un Califa o un Patriarca Ecuménico, representa el centro del poder religioso de su respectiva religión. Por ejemplo, aparte de iniciar guerras santas el Papa es quien se encargaría de concederte un divorcio. Haz clic en la pestaña religión para continuar.;La religione, con tutto ciò che implica, può avere un grande impatto sul tuo gioco. Le Crociate, la pietà e i tuoi stessi Vassalli religiosi, contribuiranno. Il Capo della Chiesa, che sarà o un Papa, o un Califfo o un Patriarca Ecumenico, rappresenta il potere della propria religione. Per esempio, il Papa non dà solamente inizio alle Guerre Sante, ma è anche l'unico che può concederti il divorzio dal tuo coniuge. Clicca sulla Scheda della Religione per continuare.;;;;;;;;x
tut_9b_2;The hierarchy in Crusader Kings is strict, and those down the chain of authority provide troops and taxes to the ones above them, regulated by laws. Click next to continue.;La hiérarchie dans Crusader Kings est stricte, et ceux en bas fournissent des troupes et paient un impôt pour ceux en haut, selon un système de lois. Cliquez sur Suivant pour continuer.;Die Ordnung in Crusader Kings ist strikt hierarchisch gegliedert und die Tiefergestellten versorgen die Höhergestellten mit Truppen und Geldern, ganz wie das Gesetz es vorschreibt. Zum Fortsetzen bitte auf Weiter klicken.;;La jerarquía en Crusader Kings es estricta, y quienes se encuentran en las posiciones inferiores de la cadena de autoridad están obligados por ley a suministrar tropas y pagar impuestos a los eslabones superiores. Haz clic en siguiente para continuar.;La gerarchia in Crusader Kings è rigorosa, e per legge, quelli di rango minore devono fornire tasse e truppe a quelli di rango superiore. Clicca su avanti per continuare.;;;;;;;;x
EVTDESC3316;I found [From.GetTitledFirstName] in [From.GetHerHis] bedchamber, hiding from the sound of soldiers practising their sword fighting. I could not help but scorn [From.GetHerHis] cowardice.;J'ai trouvé [From.Get_le_TitledFirstName] dans sa chambre, fuyant le bruit que faisaient les soldats s'entraînant à l'épée. Je n'ai pu m'empêcher de rire d'une telle couardise.;Ich fand [From.GetTitledFirstName] in [From.GetHerHis]em Schlafgemach vor, wo [From.GetSheHe] sich vor dem Lärm der Soldaten, die den Schwertkampf übten, versteckte. Eine derartige Feigheit erfüllte mein Herz unwillkürlich mit Groll.;;Descubrí a [From.GetTitledFirstName] en su alcoba, ocultándose del sonido que hacían los soldados durante sus prácticas de espada. No pude evitar sentir desprecio por su cobardía.;Ho trovato [From.GetTitledFirstName] nella [From.GetHerHis] camera da letto, mentre si nascondeva dal frastuono dell'allenamento dei soldati del cortile. Non ho potuto fare a meno di disprezzare la [From.GetHerHis] codardia.;;;;;;;;x
PLOT_UNCOVERED_LETTER;I have discovered a plot where $PLOTTER$ seeks to $PLOTNAME$.\n\nYour humble spymaster,\n$SPYMASTER$;J'ai mis au jour un complot dans lequel $PLOTTER$ cherche à $PLOTNAME$.\n\nVotre humble maître-espion,\n$SPYMASTER$;Ich bin in Kenntnis einer Verschwörung gelangt, bei der $PLOTTER$ die folgende Absicht hegt: $PLOTNAME$\n\nUntertänigst, Euer vertrauenswürdiger Hofspitzel,\n$SPYMASTER$;;He descubierto una conjura en la que $PLOTTER$ pretende $PLOTNAME$.\n\nVuestro humilde maestro de espías,\n$SPYMASTER$;Ho scoperto un complotto nel quale $PLOTTER$ cerca di $PLOTNAME$.\n\nIl Tuo umile Capo delle Spie,\n$SPYMASTER$;;;;;;;;x
MINOR_PLOT_UNCOVERED_LETTER;I have discovered a plot where $PLOTTER$ seeks to $PLOTNAME$.\n\nYour humble spymaster,\n$SPYMASTER$;J'ai mis au jour un complot dans lequel $PLOTTER$ cherche à $PLOTNAME$.\n\nVotre humble maître-espion,\n$SPYMASTER$;Ich bin in Kenntnis einer Verschwörung gelangt, bei der $PLOTTER$ die folgende Absicht hegt: $PLOTNAME$\n\nUntertänigst, Euer vertrauenswürdiger Hofspitzel,\n$SPYMASTER$;;He descubierto una conjura en la que  $PLOTTER$ pretende $PLOTNAME$.\n\nVuestro humilde maestro de espías,\n$SPYMASTER$;Ho scoperto un complotto nel quale $PLOTTER$ cerca di $PLOTNAME$.\n\nIl Tuo umile Capo delle Spie,\n$SPYMASTER$;;;;;;;;x
EVTDESC3665;I was deeply absorbed in writing an ode to a nightingale when I was approached and asked if I could recite some of my poems for the court. Everyone had gathered inside to ride out the storm that had hit [Root.Location.GetName] so I had a fairly large audience.;J'étais très absorbé dans l'écriture d'une Ode à un rossignol, quand on m'a demandé si je pouvais réciter un de mes poèmes à la Cour. Tous s'étaient rassemblés à l'intérieur pour s'abriter de l'orage qui frappait [Root.Location.GetName], et j'ai eu un assez large public. ;"Ich war völlig vertieft in die Arbeiten an meiner neuen ""Ode an die Nachtigall"", als man mich fragte, ob ich nicht willens sei, den Herrschaften bei Hofe eine Darbietung zu geben. Meine Zuhörerschaft war zahlreich, denn viele hatten sich dort versammelt, um den unruhigen Zeiten in [Root.Location.GetName] zu entgehen.";;Me hallaba absorto en la composición de una oda a un ruiseñor cuando vinieron a pedirme que recitase uno de mis poemas para la corte. Todo el mundo había entrado a refugiarse de la tormenta que asolaba a [Root.Location.GetName], de manera que tuve un público bastante numeroso.;Ero profondamente assorto nella scrittura di un'ode a un usignolo quando fui avvicinato e mi fu chiesto se io potessi recitare alcune delle mie poesie per la corte. Tutti si erano rifugiati a corte per ripararsi dalla tempesta che aveva colpito [Root.Location.GetName] così un gran pubblico ha assistito al mio spettacolo.;;;;;;;;x
EVTOPTA3665;This is a poem about courtly love... *ahem*;Ce poème parle d'amour courtois... *tousse*;Es handelt sich um ein Gedicht über die höfische Liebe ... *ähem*;;Este es un poema sobre el amor cortés... *ejem*;È un poema sull'amor cortese... *ehm ehm*;;;;;;;;x
EVTOPTB3665;I think this poem about a sinful character will be entertaining...;Je pense qu'un poème sur une figure pécheresse sera distrayant...;Ich denke, das folgende Stück, über einen Menschen mit dem Hang zur Sünde, könnte Gefallen finden ...;;Me parece que este poema sobre un personaje pecaminoso puede ser entretenido...;Credo che questo poema su un personaggio peccaminoso possa essere piacevole...;;;;;;;;x
EVTOPTC3665;The life of a saint is always good material for poetry...;La vie d'un saint est souvent matière à un bon poème.;Das Leben der Heiligen ist voller Inspiration für den Dichter ...;;La vida de un santo siempre es buen material para la poesía...;La vita di un santo è sempre un buon materiale per la poesia...;;;;;;;;x
EVTOPTD3665;You wouldn't appreciate my poems;Vous n'apprécieriez pas mes poèmes;Meine Kunst würde Euch nicht zusagen;;No sabrías apreciar mis poemas;Non apprezzereste i miei poemi;;;;;;;;x
opinion_mildly_disappointed;Mildly disappointed;Légère déception;Ein wenig enttäuscht;;Un poco decepcionado;Leggermente Insoddisfatto;;;;;;;;x
opinion_liar;Liar;Mensonge;Lügner;;Mentiroso;Bugiardo;;;;;;;;x
opinion_sad;Sad;Triste;Traurig;;Triste;Triste;;;;;;;;x
CALL_ALLY_INTERACTION_LETTER_2;If we accept, we will be part of $WARLIST$;Si vous acceptez, vous ferez partie de la $WARLIST$;Wenn wir akzeptieren, werden wir Teil folgender Kriege: $WARLIST$;;Si aceptamos, formaremos parte de $WARLIST$;Se accettiamo, faremo parte di $WARLIST$;;;;;;;;x
EVTDESC38294;I cannot get the words to flow as they used to and the idea to write my thoughts in poetry has ceased to be a necessity. I have lost the Poet trait.;Je ne parviens pas à manier les mots aussi habilement qu'autrefois, et il ne m'est plus nécessaire de retranscrire mes poèmes en pensées. J'ai perdu le talent de Poète.;"Meine Gedanken finden nicht mehr wie früher den Weg aufs Papier und der Drang, ein Gedicht zu verfassen, ist nicht mehr so stark wie vor Zeiten. Ich trage nun nicht mehr die Eigenschaft ""§YPoet§!"".";;Mis palabras ya no fluyen como antes, y la idea de expresar mis pensamientos en poemas ha dejado de ser una necesidad. He perdido la característica de Poeta.;Non riesco a ritrovare la fluidità delle parole come un tempo e l'idea di scrivere i miei pensieri in poesia non è più una necessità. Ho perso il Tratto Poeta.;;;;;;;;x
EVTDESC3675;You must help me!' the courtier said, 'I need a poem for my sweetheart and I have no time to write it myself. Can you please help me?';Vous devez m'aider, a dit le courtier. Il me faut un poème pour mon aimée, et je n'ai pas le temps de l'écrire moi-même. Acceptez-vous de m'aider ? »;"Ihr müsst mir helfen!, sagte das Hofmitglied, ""denn ich benötige ein Gedicht für meinen Schatz, nur – mir fehlt die Muße, es selbst zu verfassen. Würdet Ihr mir helfen?""";;¡Tienes que ayudarme!' dijo el cortesano, 'Necesito un poema para mi amada y no tengo tiempo para escribirlo. ¿Serías tan amable de ayudarme?';Dovete aiutarmi! dice il cortigiano, 'Ho bisogno di una poesia per la mia fidanzata e non ho tempo di scriverla da solo. Ti prego, puoi aiutarmi?';;;;;;;;x
EVTOPTA3675;Of course! What kind do you want? An ode, a sonnet?;Évidemment ! Quel genre de poème voulez-vous ? Une ode, un sonnet ?;Aber natürlich! Was würde Euch gefallen? Eine Ode? Ein Sonett?;;¡Por supuesto! ¿Qué clase de poema te apetece? ¿Una oda? ¿Un soneto?;Ma certo! Che genere preferite? Un'ode, un sonetto?;;;;;;;;x
EVTOPTB3675;For a small sum I would be happy to provide you with a love poem;Pour une petite somme, je serais heureux de vous écrire un poème d'amour;Ein romantisches Gedicht könnte ich Euch für eine geringe Summe zukommen lassen;;Por una pequeña suma de dinero puedo escribirte un poema de amor;In cambio di una modica cifra sarei ben felice di comporti un poema d'amore;;;;;;;;x
EVTOPTC3675;You should give your sweetheart a poem of your own!;Vous devriez lui écrire ce poème vous-même !;Ein Liebesgedicht sollte aus Eurer eigenen Feder stammen!;;¡Por qué no escribes tú mismo el poema para tu amada!;Dovresti dedicare un poema alla tua dolce metà!;;;;;;;;x
EVTDESC3676;[From.GetTitledFirstName] gave a piece of paper to one of the courtiers, who gave [From.GetHerHim] a kiss on the cheek before running of. Did my spouse [From.GetFirstName] just give a love poem to a courtier?;[From.Get_Le_TitledFirstName] a donné un morceau de papier à un des courtisans qui lui a donné un baiser sur la joue avant de s'enfuir en courant. Mon épouse [From.GetFirstName] viendrait-elle de donner un poème à quelqu'un d'autre ?;[From.GetTitledFirstName] übergab einem Hofmitglied eine Notiz. [From.GetSheHeCap] bedankte sich mit einem Kuss auf die Wange und verschwand alsdann mit eiligen Schritten. Hat meine Gemahlin [From.GetFirstName] gerade einem Höfling ein romantisches Gedicht zukommen lassen?;;[From.GetTitledFirstName] entregó un trozo de papel a alguien en la corte que le dió un beso en la mejilla [From.GetHerHim] antes de salir corriendo. ¿Mi cónyuge [From.GetFirstName] acaba de darle un poema de amor a alguien en la corte?;[From.GetTitledFirstName] ha dato un pezzo di carta ad uno dei cortigiani, che ha ricambiato dandole un bacio sulla guancia prima di correre via. Il mio coniuge [From.GetFirstName] ha dato solo quella poesia al cortigiano?;;;;;;;;x
EVTOPTA3676;It probably does not mean anything;Cela ne veut probablement rien dire;Wahrscheinlich hat das nicht viel zu bedeuten;;Probablemente no significa nada;Probabilmente non significa nulla;;;;;;;;x
EVTOPTB3676;Why do I never get poems from [From.GetFirstName]?;Pourquoi est-ce que je ne reçois jamais de poèmes de la part de [From.GetFirstName] ?;Wie kommt es, dass ich kein Gedicht von [From.GetFirstName] bekomme?;;¿Por qué yo nunca recibo poemas de [From.GetFirstName]?;perché non ho mai ricevuto poesie da [From.GetFirstName]?;;;;;;;;x
EVTTOOLTIP3677;[Root.GetTitledFirstName] misunderstood the situation;[Root.Get_Le_TitledFirstName] a mal compris la situation;Bei [Root.GetTitledFirstName] liegt ein Missverständnis vor;;[Root.GetTitledFirstName] malinterpretó las cosas;[Root.GetTitledFirstName] ha frainteso la situazione;;;;;;;;x
EVTDESC3677;I hadn't really thought about the implications of giving a love poem to a courtier, no matter what that courtier would do with it. My [From.GetFirstName] misunderstand and believed it to have more significance than it had.;Je n'avais pas réellement songé aux implications que pouvait avoir le fait de donner un poème à un courtisan, sans vraiment me demander ce qu'il en adviendrait. [From.GetFirstName] n'a pas compris cela, l'affaire a pris des proportions.;Ich habe mir nichts dabei gedacht, einem Mitglied des Hofes ein romantisches Gedicht zu übergeben, ganz egal, was dieser damit tut. [From.GetFirstName] ist einem Irrtum erlegen und maß dem Ganzen zu große Bedeutung bei.;;No tuve en cuenta lo que implicaba darle una carta de amor a un cortesano, independientemente de lo que ese cortesano hiciera con ella.Mi [From.GetFirstName] la malinterpretó y creyó que tenía más importancia que la que tenía.;Non ho mai realmente pensato a quali conseguenze potesse avere dare una poesia d'amore a un cortigiano, né mi sono domandato che cosa questi potesse farci. [From.GetFirstName] ha interpretato male, attribuendo a questo fatto più importanza di quella che in realtà ha.;;;;;;;;x
EVTOPTA3677;Honey, the poem was for the courtier's sweetheart, no one else;Mon coeur, le poème était pour l'âme soeur de cette personne, rien de plus.;Liebling, das Gedicht war nur für den Schatz eines Höflings bestimmt, und niemanden sonst.;;Cariño, el poema era para la amada del cortesano y para nadie más;Tesoro, la poesia era per l'innamorata del cortigiano, e nessun altro.;;;;;;;;x
EVTOPTB3677;Do these earrings prove my love for you?;Ces boucles d'oreilles sont-elles une preuve de mon amour ?;Überzeugt Euch dieses Paar Ohrringe davon, wie sehr ich Euch liebe?;;¿Bastarán estos pendientes para que te convenzas de mi amor?;Possono questi orecchini provare il mio amore per te?;;;;;;;;x
EVTDESC3680;I gave the poem to my sweetheart and [Root.GetSheHeOpp] read it slowly while I waited patiently for [Root.GetHerHisOpp] reaction. The poem was lovely and my only regret was that I hadn't written it myself...;J'ai donné le poème à mon amour et je lui ai lu lentement, guettant patiemment sa réaction. Le poème était magnifique, et mon seul regret fut de ne pas l'avoir écrit moi-même.;Ich habe meinem Schatz das Gedicht gegeben und ich beobachtete die Reaktion, als [Root.GetSheHeOpp] es las. Das Gedicht war wundervoll und ich wünschte mir, ich selbst sei der Verfasser ...;;Le di el poema a mi amor y [Root.GetSheHeOpp] se tomó su tiempo para leerlo mientras yo esperaba pacientemente su reacción. El poema era encantador y lo único que lamento es que no fuese de mi puño y letra...;Ho dato la poesia alla mia innamorata e [Root.GetSheHeOpp] l'ha letta lentamente mentre aspettavo pazientemente la reazione di [Root.GetHerHisOpp]. La poesia era incantevole ed il mio unico rimpianto fu di non averla scritta io...;;;;;;;;x
EVTOPTA3680;[Root.GetSheHeCapOpp] kissed me when [Root.GetSheHeOpp] had read 'my' poem!;[Root.GetIlElleCapOpp] m'a donné un baiser tout en lisant « mon » poème !;[Root.GetSheHeCapOpp] gab mir einen Kuss, nachdem [Root.GetSheHeOpp] ‚mein‘ Gedicht gelesen hatte!;;¡[Root.GetSheHeCapOpp] me dio un beso cuando [Root.GetSheHeOpp] acabó de leer 'mi' poema!;[Root.GetSheHeCapOpp] mi ha baciato dopo che [Root.GetSheHeOpp] ha letto la 'mia' poesia!;;;;;;;;x
EVTTOOLTIP3681;The real poet finds out about your little lie;Le véritable poète découvre votre petit mensonge;Der echte Dichter bemerkt Eure kleine Lüge;;El verdadero poeta se entera de tu pequeña mentira;Il vero poeta scopre la tua piccola bugia;;;;;;;;x
EVTOPTB3680;I had to tell [Root.GetHerHim] wherefrom I got the poem...;J'ai dû lui apprendre d'où provenait ce poème...;Ich musste [Root.Getihmihr] erzählen, woher das Gedicht stammt ...;;Tuve que confesarle [Root.GetHerHim] de dónde había sacado el poema...;Ho dovuto rivelare a [Root.GetHerHim] la provenienza di quella poesia...;;;;;;;;x
EVTDESC3681;It took me a while to realize the poem everyone talked about was one of mine, [From.GetTitledFirstName] had mislead everyone and managed to seduce someone with the poem.;J'ai mis quelque temps à me rendre compte que ce poème dont tout le monde parlait était un des miens. [From.Get_Le_TitledFirstName] avait trompé tout le monde, et avait réussi à séduire quelqu'un grâce à lui.;Es dauerte eine Weile, bis ich bemerkte, dass das Gedicht, von dem jeder sprach, von mir stammte. [From.GetTitledFirstName] gelang es, die meisten zu täuschen, und missbrauchte das Gedicht, um jemanden zu verführen.;;Me llevó cierto tiempo caer en la cuenta de que aquel poema del que todo el mundo hablaba era uno de los míos, [From.GetTitledFirstName] los había embaucado a todos y consiguió seducir a alguien con el poema.;Non ho subito compreso che la poesia di cui tutti stavano parlando fosse una delle mie, [From.GetTitledFirstName] ha ingannato tutti ed è riuscito a sedurre qualcuno con la poesia.;;;;;;;;x
EVTOPTA3681;Confront [From.GetTitledFirstName];Défier [From.Get_le_TitledFirstName];[From.GetTitledFirstName] zur Rede stellen;;Poner a [From.GetTitledFirstName] en evidencia;Affronta [From.GetTitledFirstName];;;;;;;;x
EVTTOOLTIP3682;is confronted about lying about the poem by [Root.GetTitledFirstName];a été défié par [Root.Get_le_TitledFirstName] pour avoir menti au sujet du poème;wird wegen des Gedichts von [Root.GetTitledFirstName] zur Rede gestellt;;ha sido enfrentado por mentir acerca del poema escrito por [Root.GetTitledFirstName];è stato affrontato per aver mentito riguardo alla poesia scritta da [Root.GetTitledFirstName];;;;;;;;x
EVTOPTB3681;[From.GetSheHeCap] seduced my little girl!;[From.GetIlElleCap] a séduit ma petite fille !;[From.GetSheHeCap] hat mein kleines Mädchen verführt!;;¡[From.GetSheHeCap] sedujo a mi pequeña!;[From.GetSheHeCap] ha sedotto la mia piccolina!;;;;;;;;x
EVTOPTC3681;[From.GetSheHeCap] seduced my wife!;[From.GetIlElleCap] a séduit ma femme !;[From.GetSheHeCap] hat mein Eheweib verführt!;;¡[From.GetSheHeCap] sedujo a mi esposa!;[From.GetSheHeCap] ha sedotto mia moglie!;;;;;;;;x
EVTOPTD3681;Forgive [From.GetTitledFirstName];Pardonner [From.Get_au_TitledFirstName];[From.GetTitledFirstName] die Sache verzeihen;;Perdonar a [From.GetTitledFirstName];Perdona [From.GetTitledFirstName];;;;;;;;x
