#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
b_zhailyk;Zhailyk;;Zhailyk;;;Zhailyk;;;;;;;;x
c_kazakh_adj;Kazakh;kazakhe;Kazakisch;;;Kazakhano;;;;;;;;x
b_zhezdi;Zhezdi;;Zhezdi;;;Zhezdi;;;;;;;;x
b_zhairem;Zhairem;;Zhairem;;;Zhairem;;;;;;;;x
b_zhezkazgan;Zhezkazgan;;Zhezkazgan;;;Zhezkazgan;;;;;;;;x
b_karsakpay;Karsakpay;;Karsakpay;;;Karsakpay;;;;;;;;x
b_jezkazgan;Jezkazgan;;Jezkazgan;;;Jezkazgan;;;;;;;;x
b_kengir;Kengir;;Kengir;;;Kengir;;;;;;;;x
d_kimak;Kimak;Kimak;Kimak;;;Kimak;;;;;;;;x
d_kimak_adj;Kimak;kimak;Kimakisch;;;Kimakano;;;;;;;;x
b_kimak;Kimak;;Kimak;;;Kimak;;;;;;;;x
b_tengiz;Tengiz;;Tengiz;;;Tengiz;;;;;;;;x
b_atasu;Atasu;;Atasu;;;Atasu;;;;;;;;x
b_arkalyk;Arkalyk;;Arkalyk;;;Arkalyk;;;;;;;;x
c_tura_adj;Turan;tura;Turanisch;;;Turano;;;;;;;;x
b_tura;Tura;;Tura;;;Tura;;;;;;;;x
b_almaty;Almaty;;Almaty;;;Almaty;;;;;;;;x
b_bestobe;Bestobe;;Bestobe;;;Bestobe;;;;;;;;x
#b_seletyteniz;Seletyteniz;;Seletyteniz;;;Seletyteniz;;;;;;;;x
b_teke;Teke;;Teke;;;Teke;;;;;;;;x
b_kishkenekol;Kishkenekol;;Kishkenekol;;;Kishkenekol;;;;;;;;x
c_balkhash_adj;Balkhashi;balkhash;Balkhasisch;;;Balkhashiano;;;;;;;;x
b_balkhash;Balkhash;;Balkhash;;;Balkhash;;;;;;;;x
b_gulshat;Gulshat;;Gulshat;;;Gulshat;;;;;;;;x
b_shashubay;Shashubay;;Shashubay;;;Shashubay;;;;;;;;x
b_akshatau;Akshatau;;Akshatau;;;Akshatau;;;;;;;;x
b_karazhal;Karazhal;;Karazhal;;;Karazhal;;;;;;;;x
b_aktogay;Aktogay;;Aktogay;;;Aktogay;;;;;;;;x
b_karagandy;Karagandy;;Karagandy;;;Karagandy;;;;;;;;x
d_kirghiz;Kirghiz;Kirghiz;Kirghiz;;;Kirghiz;;;;;;;;x
d_kirghiz_adj;Kirghiz;kirghiz;Kirghizisch;;;Kirghizano;;;;;;;;x
b_kirghiz;Kirghiz;;Kirghiz;;;Kirghiz;;;;;;;;x
b_altay;Altay;Altaï;Altay;;;Altay;;;;;;;;x
b_telengit;Telengit;;Telengit;;;Telengit;;;;;;;;x
b_tele;Tele;;Tele;;;Tele;;;;;;;;x
b_osinniki;Osinniki;;Osinniki;;;Osinniki;;;;;;;;x
b_ket;Ket;;Ket;;;Ket;;;;;;;;x
b_asino;Asino;;Asino;;;Asino;;;;;;;;x
b_ketkas;Ketkas;;Ketkas;;;Ketkas;;;;;;;;x
b_sochur;Sochur;;Sochur;;;Sochur;;;;;;;;x
b_chachamga;Chachamga;;Chachamga;;;Chachamga;;;;;;;;x
b_urzhar;Urzhar;;Urzhar;;;Urzhar;;;;;;;;x
b_akzhar;Akzhar;;Akzhar;;;Akzhar;;;;;;;;x
b_ayagoz;Ayagoz;;Ayagoz;;;Ayagoz;;;;;;;;x
b_taskesken;Taskesken;;Taskesken;;;Taskesken;;;;;;;;x
#b_zaysan;Zaysan;;Zaysan;;;Zaysan;;;;;;;;x
c_socotra_adj;Socotran;socotra;Socotranisch;;;Socotrano;;;;;;;;x
b_tamrida;Tamrida;;Tamrida;;;Tamrida;;;;;;;;x
b_qadheb;Qadheb;;Qadheb;;;Qadheb;;;;;;;;x
b_sherubrub;Sherubrub;;Sherubrub;;;Sherubrub;;;;;;;;x
b_stero;Stero;;Stero;;;Stero;;;;;;;;x
b_rideh;Rideh;;Rideh;;;Rideh;;;;;;;;x
b_bidholeh;Bidholeh;;Bidholeh;;;Bidholeh;;;;;;;;x
b_aadel;Aadel;;Aadel;;;Aadel;;;;;;;;x
PROV615;Bashkiria;Bachkirie;Bashkiria;;;Bashkiria;;;;;;;;x
PROV889;Ural;Oural;Ural;;;Ural;;;;;;;;x
PROV893;Sibir;Sibir;Sibir;;;Sibir;;;;;;;;x
k_sindh;Sindh;Sindh;Sindh;;;Sindh;;;;;;;;x
d_sauvira;Sauvira;Sauvira;Sauvira;;;Sauvira;;;;;;;;x
d_bhakkar;Bhakkar;Bhakkar;Bhakkar;;;Bhakkar;;;;;;;;x
k_punjab;Punjab;Pendjab;Punjab;;;Punjab;;;;;;;;x
d_multan;Multan;Multan;Multan;;;Multan;;;;;;;;x
d_lahore;Lahore;Lahore;Lahore;;;Lahore;;;;;;;;x
d_gandhara;Gandhara;Gandhara;Gandhara;;;Gandhara;;;;;;;;x
k_delhi;Delhi;Delhi;Delhi;;;Delhi;;;;;;;;x
d_kuru;Kuru;Kuru;Kuru;;;Kuru;;;;;;;;x
d_haritanaka;Haritanaka;Haritanaka;Haritanaka;;;Haritanaka;;;;;;;;x
d_mathura;Mathura;Mathura;Mathura;;;Mathura;;;;;;;;x
d_vodamayutja;Vodamayutja;Vodamayutja;Vodamayutja;;;Vodamayutja;;;;;;;;x
k_gujarat;Gujarat;Gujarat;Gujarat;;;Gujarat;;;;;;;;x
d_gurjara_mandala;Gurjara Mandala;Gurjara Mandala;Gurjara Mandala;;;Gurjara Mandala;;;;;;;;x
d_anartta;Anartta;Anartta;Anartta;;;Anartta;;;;;;;;x
d_saurashtra;Saurashtra;Saurashtra;Saurashtra;;;Saurashtra;;;;;;;;x
d_lata;Lata;Lata;Lata;;;Lata;;;;;;;;x
k_rajputana;Rajputana;Rajputana;Rajputana;;;Rajputana;;;;;;;;x
d_maru;Maru;Maru;Maru;;;Maru;;;;;;;;x
d_jangladesh;Jangladesh;Jangladesh;Jangladesh;;;Jangladesh;;;;;;;;x
d_stravani;Stravani;Stravani;Stravani;;;Stravani;;;;;;;;x
d_medapata;Medapata;Medapata;Medapata;;;Medapata;;;;;;;;x
d_ajmer;Ajmer;Ajmer;Ajmer;;;Ajmer;;;;;;;;x
k_malwa;Malwa;Malva;Malwa;;;Malwa;;;;;;;;x
d_dadhipadra;Avanti;Avanti;Avanti;;;Avanti;;;;;;;;x
d_akara_dasarna;Akara-Dasarna;Akara-Dasarna;Akara-Dasarna;;;Akara-Dasarna;;;;;;;;x
d_anupa;Anupa;Anupa;Anupa;;;Anupa;;;;;;;;x
k_kosala;Kosala;Kosala;Kosala;;;Kosalano;;;;;;;;x
d_kanyakubja;Kanyakubja;Kanyakubja;Kanyakubja;;;Kanyakubja;;;;;;;;x
d_saryupara;Saryupara;Saryupara;Saryupara;;;Saryupara;;;;;;;;x
d_jejakabhukti;Jejakabhukti;Jejakabhukti;Jejakabhukti;;;Jejakabhukti;;;;;;;;x
e_bengal;Bengal Empire;Empire bengalais;Bengalreich;;Imperio de Bengala;Impero Bengalese;;;;;;;;x
e_bengal_adj;Bengal;bengalaise;Bengalisch;;;Bengalese;;;;;;;;x
k_gondwana;Gondwana;Gondwana;Gondwana;;;Gondwana;;;;;;;;x
d_dahala;Dahala;Dahala;Dahala;;;Dahala;;;;;;;;x
d_ratanpur;Ratanpur;Ratanpur;Ratanpur;;;Ratanpur;;;;;;;;x
k_bengal;Bengal;Bengale;Bengal;;;Bengal;;;;;;;;x
d_vanga;Vanga;Vanga;Vanga;;;Vanga;;;;;;;;x
d_varendra;Varendra;Varendra;Varendra;;;Varendra;;;;;;;;x
d_gauda;Gauda;Gauda;Gauda;;;Gauda;;;;;;;;x
d_nadia;Nadia;Nadia;Nadia;;;Nadia;;;;;;;;x
d_suhma;Suhma;Suhma;Suhma;;;Suhma;;;;;;;;x
k_kamarupa;Kamarupa;Kamarupa;Kamarupa;;;Kamarupa;;;;;;;;x
d_kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;;;Kamarupanagara;;;;;;;;x
d_para_lauhitya;Para-Lauhitya;Para-Lauhitya;Para-Lauhitya;;;Para-Lauhitya;;;;;;;;x
d_sutiya;Sutiya;Sutiya;Sutiya;;;Sutiya;;;;;;;;x
k_orissa;Orissa;Orissa;Orissa;;;Orissa;;;;;;;;x
d_daksina_kosala;Daksina Kosala;Daksina Kosala;Daksina Kosala;;;Daksina Kosala;;;;;;;;x
d_tosali;Tosali;Tosali;Tosali;;;Tosali;;;;;;;;x
d_kalinga;Kalinga;Kalinga;Kalinga;;;Kalinga;;;;;;;;x
d_dandakaranya;Dandakaranya;Dandakaranya;Dandakaranya;;;Dandakaranya;;;;;;;;x
k_bihar;Bihar;Bihar;Bihar;;;Bihar;;;;;;;;x
d_tirabhukti;Tirabhukti;Tirabhukti;Tirabhukti;;;Tirabhukti;;;;;;;;x
d_kasi;Kasi;Kasi;Kasi;;;Kasi;;;;;;;;x
d_jharkand;Jharkand;Jharkand;Jharkand;;;Jharkand;;;;;;;;x
d_magadha;Magadha;Magadha;Magadha;;;Magadha;;;;;;;;x
e_deccan;Deccan Empire;Empire Deccan;Deccanreich;;Imperio de Decán;Impero Deccan;;;;;;;;x
e_deccan_adj;Deccan;deccan;Deccanisch;;;Deccano;;;;;;;;x
k_maharastra;Maharastra;Maharastra;Maharastra;;;Maharastra;;;;;;;;x
d_vidharba;Vidharba;Vidharba;Vidharba;;;Vidharba;;;;;;;;x
d_konkana;Konkana;Konkana;Konkana;;;Konkana;;;;;;;;x
d_nasikya;Nasikya;Nasikya;Nasikya;;;Nasikya;;;;;;;;x
d_devagiri;Devagiri;Devagiri;Devagiri;;;Devagiri;;;;;;;;x
d_rattapadi;Rattapadi;Rattapadi;Rattapadi;;;Rattapadi;;;;;;;;x
k_karnata;Karnata;Karnata;Karnata;;;Karnata;;;;;;;;x
d_kalyani;Kalyani;Kalyani;Kalyani;;;Kalyani;;;;;;;;x
d_gangavadi;Gangavadi;Gangavadi;Gangavadi;;;Gangavadi;;;;;;;;x
d_nulambavadi;Nulambavadi;Nulambavadi;Nulambavadi;;;Nulambavadi;;;;;;;;x
d_raichur_doab;Raichur Doab;Raichur Doab;Raichur Doab;;;Raichur Doab;;;;;;;;x
k_tamilakam;Tamilakam;Tamilakam;Tamilakam;;;Tamilakam;;;;;;;;x
d_chola_nadu;Chola Nadu;Chola Nadu;Chola Nadu;;;Chola Nadu;;;;;;;;x
d_pandya_nadu;Pandya Nadu;Pandya Nadu;Pandya Nadu;;;Pandya Nadu;;;;;;;;x
d_chera_nadu;Chera Nadu;Chera Nadu;Chera Nadu;;;Chera Nadu;;;;;;;;x
d_tondai_nadu;Tondai Nadu;Tondai Nadu;Tondai Nadu;;;Tondai Nadu;;;;;;;;x
k_andhra;Andhra;Andhra;Andhra;;;Andhra;;;;;;;;x
d_vengi;Vengi;Vengi;Vengi;;;Vengi;;;;;;;;x
d_udayagiri;Udayagiri;Udayagiri;Udayagiri;;;Udayagiri;;;;;;;;x
k_telingana;Telingana;Telingana;Telingana;;;Telingana;;;;;;;;x
d_warangal;Warangal;Warangal;Warangal;;;Warangal;;;;;;;;x
d_racakonda;Racakonda;Racakonda;Racakonda;;;Racakonda;;;;;;;;x
k_lanka;Lanka;Lanka;Lanka;;;Lanka;;;;;;;;x
d_lanka;Lanka;Lanka;Lanka;;;Lanka;;;;;;;;x
d_sinhala;Sinhala;Sinhala;Sinhala;;;Sinhala;;;;;;;;x
c_cholamandalam;Cholamandalam;;Cholamandalam;;;Cholamandalam;;;;;;;;x
c_cholamandalam_adj;Cholamandalam;cholamandalam;Cholamandalamisch;;;Cholamandalamo;;;;;;;;x
b_tanjavur;Tanjavur;;Tanjavur;;;Tanjavur;;;;;;;;x
b_uraiyur;Uraiyur;;Uraiyur;;;Uraiyur;;;;;;;;x
b_nagapattinam;Nagapattinam;;Nagapattinam;;;Nagapattinam;;;;;;;;x
b_kannanur;Kannanur;;Kannanur;;;Kannanur;;;;;;;;x
b_gangaikondacolapuram;Gangaikondacolapuram;;Gangaikondacolapuram;;;Gangaikondacolapuram;;;;;;;;x
b_srirangam;Srirangam;;Srirangam;;;Srirangam;;;;;;;;x
b_kumbhakarna;Kumbhakarna;;Kumbhakarna;;;Kumbhakarna;;;;;;;;x
c_tagadur;Tagadur;;Tagadur;;;Tagadur;;;;;;;;x
c_tagadur_adj;Tagadurian;tagadur;Tagadurisch;;;Tagaduriano;;;;;;;;x
b_tagadur;Tagadur;;Tagadur;;;Tagadur;;;;;;;;x
b_satyamangalam;Satyamangalam;;Satyamangalam;;;Satyamangalam;;;;;;;;x
b_jinji;Jinji;;Jinji;;;Jinji;;;;;;;;x
b_tirukkovalur;Tirukkovalur;;Tirukkovalur;;;Tirukkovalur;;;;;;;;x
b_padaividu;Padaividu;;Padaividu;;;Padaividu;;;;;;;;x
b_siyyamangalam;Siyyamangalam;;Siyyamangalam;;;Siyyamangalam;;;;;;;;x
c_madurai;Madurai;;Madurai;;;Madurai;;;;;;;;x
c_madurai_adj;Maduraian;madurai;Maduraisch;;;Maduraiano;;;;;;;;x
b_madurai;Madurai;;Madurai;;;Madurai;;;;;;;;x
b_srivilliputtur;Srivilliputtur;;Srivilliputtur;;;Srivilliputtur;;;;;;;;x
b_ramesvaram;Ramesvaram;;Ramesvaram;;;Ramesvaram;;;;;;;;x
b_kilakarai;Kilakarai;;Kilakarai;;;Kilakarai;;;;;;;;x
b_ramnadhapuram;Ramnadhapuram;;Ramnadhapuram;;;Ramnadhapuram;;;;;;;;x
b_tiruparankunram;Tiruparankunram;;Tiruparankunram;;;Tiruparankunram;;;;;;;;x
b_anaimalai;Anaimalai;;Anaimalai;;;Anaimalai;;;;;;;;x
c_tirunelveli;Tirunelveli;;Tirunelveli;;;Tirunelveli;;;;;;;;x
c_tirunelveli_adj;Tirunelvelian;tirunelveliane;Tirunelvelianisch;;;Tirunelveliano;;;;;;;;x
b_tirunelveli;Tirunelveli;;Tirunelveli;;;Tirunelveli;;;;;;;;x
b_kayattar;Kayattar;;Kayattar;;;Kayattar;;;;;;;;x
b_korkai;Korkai;;Korkai;;;Korkai;;;;;;;;x
b_kayal;Kayal;;Kayal;;;Kayal;;;;;;;;x
b_kalugumalai;Kalugumalai;;Kalugumalai;;;Kalugumalai;;;;;;;;x
b_tiruvalisvaram;Tiruvalisvaram;;Tiruvalisvaram;;;Tiruvalisvaram;;;;;;;;x
c_kongu;Kongu;;Kongu;;;Kongu;;;;;;;;x
c_kongu_adj;Konguan;kongu;Kongunisch;;;Konguano;;;;;;;;x
b_karavur;Karavur;;Karavur;;;Karavur;;;;;;;;x
b_erode;Erode;;Erode;;;Erode;;;;;;;;x
b_perur;Perur;;Perur;;;Perur;;;;;;;;x
b_dharapuri;Dharapuri;;Dharapuri;;;Dharapuri;;;;;;;;x
b_hemambika;Hemambika;;Hemambika;;;Hemambika;;;;;;;;x
b_sendamangalam;Sendamangalam;;Sendamangalam;;;Sendamangalam;;;;;;;;x
b_tiruppur;Tiruppur;;Tiruppur;;;Tiruppur;;;;;;;;x
b_namakkal;Namakkal;;Namakkal;;;Namakkal;;;;;;;;x
b_sankagiri;Sankagiri;;Sankagiri;;;Sankagiri;;;;;;;;x
c_tenkasi;Tenkasi;;Tenkasi;;;Tenkasi;;;;;;;;x
c_tenkasi_adj;Tenkasi;tenkasi;Tenkasisch;;;Tenkasiano;;;;;;;;x
b_tenkasi;Tenkasi;;Tenkasi;;;Tenkasi;;;;;;;;x
b_dindigul;Dindigul;;Dindigul;;;Dindigul;;;;;;;;x
b_sankaranayinarkovil;Sankaranayinarkovil;;Sankaranayinarkovil;;;Sankaranayinarkovil;;;;;;;;x
b_palayamcottai;Palayamcottai;;Palayamcottai;;;Palayamcottai;;;;;;;;x
b_tirumalapuram;Tirumalapuram;;Tirumalapuram;;;Tirumalapuram;;;;;;;;x
b_aivarmalai;Aivarmalai;;Aivarmalai;;;Aivarmalai;;;;;;;;x
c_kanchipuram;Kanchipuram;;Kanchipuram;;;Kanchipuram;;;;;;;;x
c_kanchipuram_adj;Kanchipuram;kanchipuram;Kanchipuramisch;;;Kanchipuramo;;;;;;;;x
b_kanchipuram;Kanchipuram;;Kanchipuram;;;Kanchipuram;;;;;;;;x
b_uttaramerur;Uttaramerur;;Uttaramerur;;;Uttaramerur;;;;;;;;x
b_mailapur;Mailapur;;Mailapur;;;Mailapur;;;;;;;;x
b_rajagiri;Rajagiri;;Rajagiri;;;Rajagiri;;;;;;;;x
b_koodalur;Koodalur;;Koodalur;;;Koodalur;;;;;;;;x
b_takkaloma;Takkaloma;;Takkaloma;;;Takkaloma;;;;;;;;x
b_alampuravi;Alampuravi;;Alampuravi;;;Alampuravi;;;;;;;;x
c_potapi;Potapi;;;;;Potapi;;;;;;;;x
c_potapi_adj;Potapi;potapi;Potapi;;;Potapiano;;;;;;;;x
b_potapi;Potapi;;Potapi;;;Potapi;;;;;;;;x
b_kaveripattinam;Kaveripattinam;;Kaveripattinam;;;Kaveripattinam;;;;;;;;x
b_tirupati;Tirupati;;Tirupati;;;Tirupati;;;;;;;;x
b_kalahasti;Kalahasti;;Kalahasti;;;Kalahasti;;;;;;;;x
b_melpadi;Melpadi;;Melpadi;;;Melpadi;;;;;;;;x
b_tiruvannamalai;Tiruvannamalai;;Tiruvannamalai;;;Tiruvannamalai;;;;;;;;x
b_virincipuram;Virincipuram;;Virincipuram;;;Virincipuram;;;;;;;;x
c_mahoyadapuram;Mahoyadapuram;;Mahoyadapuram;;;Mahoyadapuram;;;;;;;;x
c_mahoyadapuram_adj;Mahoyadapuram;mahoyadapurame;Mahoyadapuramisch;;;Mahoyadapuramo;;;;;;;;x
b_mahoyadapuram;Mahoyadapuram;;Mahoyadapuram;;;Mahoyadapuram;;;;;;;;x
b_udagai;Udagai;;Udagai;;;Udagai;;;;;;;;x
b_kaladi;Kaladi;;Kaladi;;;Kaladi;;;;;;;;x
b_kunjakari;Kunjakari;;Kunjakari;;;Kunjakari;;;;;;;;x
b_tripunittura;Tripunittura;;Tripunittura;;;Tripunittura;;;;;;;;x
b_kaviyur;Kaviyur;;Kaviyur;;;Kaviyur;;;;;;;;x
b_kadungallur;Kadungallur;;Kadungallur;;;Kadungallur;;;;;;;;x
c_venadu;Venadu;;;;;Venadu;;;;;;;;x
c_venadu_adj;Venadu;venadu;Venadu;;;Venaduano;;;;;;;;x
b_vizhinjam;Vizhinjam;;Vizhinjam;;;Vizhinjam;;;;;;;;x
b_kollam;Kollam;;Kollam;;;Kollam;;;;;;;;x
b_kanya_kumari;Kanya Kumari;;Kanya Kumari;;;Kanya Kumari;;;;;;;;x
b_anantasayanam;Anantasayanam;;Anantasayanam;;;Anantasayanam;;;;;;;;x
b_kandalur;Kandalur;;Kandalur;;;Kandalur;;;;;;;;x
b_nagercoil;Nagercoil;;Nagercoil;;;Nagercoil;;;;;;;;x
c_qalqut;Qalqut;;Qalqut;;;Qalqut;;;;;;;;x
c_qalqut_adj;Qalquttan;qalqut;Qalqutisch;;;Qalquttano;;;;;;;;x
b_calicut;Calicut;;Calicut;;;Calicut;;;;;;;;x
b_nediyiruppu;Nediyiruppu;;Nediyiruppu;;;Nediyiruppu;;;;;;;;x
b_kannur;Kannur;;Kannur;;;Kannur;;;;;;;;x
b_urakam;Urakam;;Urakam;;;Urakam;;;;;;;;x
b_vatakara;Vatakara;;Vatakara;;;Vatakara;;;;;;;;x
b_parappanangadi;Parappanangadi;;Parappanangadi;;;Parappanangadi;;;;;;;;x
b_chaliyam;Chaliyam;;Chaliyam;;;Chaliyam;;;;;;;;x
c_kanara;Kanara;;Kanara;;;Kanara;;;;;;;;x
c_kanara_adj;Kanaran;kanara;Kanaranisch;;;Kanarano;;;;;;;;x
b_udayavara;Udayavara;;Udayavara;;;Udayavara;;;;;;;;x
b_udupi;Udupi;;Udupi;;;Udupi;;;;;;;;x
b_mangalur;Mangalur;;Mangalur;;;Mangalur;;;;;;;;x
b_dharmasthala;Dharmasthala;;Dharmasthala;;;Dharmasthala;;;;;;;;x
b_kasargod;Kasargod;;Kasargod;;;Kasargod;;;;;;;;x
b_kadarika;Kadarika;;Kadarika;;;Kadarika;;;;;;;;x
c_kalyani;Kalyani;;Kalyani;;;Kalyani;;;;;;;;x
c_kalyani_adj;Kalyani;kalyani;Kalyanisch;;;Kalyaniano;;;;;;;;x
b_kalyani;Kalyani;;Kalyani;;;Kalyani;;;;;;;;x
b_narayanapur;Narayanapur;;Narayanapur;;;Narayanapur;;;;;;;;x
b_umapur;Umapur;;Umapur;;;Umapur;;;;;;;;x
b_hanakuni;Hanakuni;;Hanakuni;;;Hanakuni;;;;;;;;x
b_ausa;Ausa;;Ausa;;;Ausa;;;;;;;;x
c_bidar;Bidar;;Bidar;;;Bidar;;;;;;;;x
c_bidar_adj;Bidaran;bidarane;Bidarisch;;;Bidarano;;;;;;;;x
b_bidar;Bidar;;Bidar;;;Bidar;;;;;;;;x
b_avarwadi;Avarwadi;;Avarwadi;;;Avarwadi;;;;;;;;x
b_kamthana;Kamthana;;Kamthana;;;Kamthana;;;;;;;;x
b_bhalki;Bhalki;;Bhalki;;;Bhalki;;;;;;;;x
b_jalasangvi;Jalasangvi;;Jalasangvi;;;Jalasangvi;;;;;;;;x
b_bhatambra;Bhatambra;;Bhatambra;;;Bhatambra;;;;;;;;x
b_tekadee;Tekadee;;Tekadee;;;Tekadee;;;;;;;;x
c_manyakheta;Manyakheta;;Manyakheta;;;Manyakheta;;;;;;;;x
c_manyakheta_adj;Manyakhetan;manyakheta;Manyakhetanisch;;;Manyakhetano;;;;;;;;x
b_manyakheta;Manyakheta;;Manyakheta;;;Manyakheta;;;;;;;;x
b_yadavagiri;Yadavagiri;;Yadavagiri;;;Yadavagiri;;;;;;;;x
b_sedam;Sedam;;Sedam;;;Sedam;;;;;;;;x
b_gulbarga;Gulbarga;;Gulbarga;;;Gulbarga;;;;;;;;x
b_kovilkonda;Kovilkonda;;Kovilkonda;;;Kovilkonda;;;;;;;;x
b_firuzabad;Firuzabad;;Firuzabad;;;Firuzabad;;;;;;;;x
c_sagar;Sagar;;Sagar;;;Sagar;;;;;;;;x
c_sagar_adj;Sagaran;sagar;Sagarisch;;;Sagarano;;;;;;;;x
b_sagar;Sagar;;Sagar;;;Sagar;;;;;;;;x
b_bagavadi;Bagavadi;;Bagavadi;;;Bagavadi;;;;;;;;x
b_pattadakal;Pattadakal;;Pattadakal;;;Pattadakal;;;;;;;;x
b_talikota;Talikota;;Talikota;;;Talikota;;;;;;;;x
b_sorapur;Sorapur;;Sorapur;;;Sorapur;;;;;;;;x
b_bagalkot;Bagalkot;;Bagalkot;;;Bagalkot;;;;;;;;x
c_srirangapatna;Srirangapatna;;Srirangapatna;;;Srirangapatna;;;;;;;;x
c_srirangapatna_adj;Srirangapatnan;srirangapatna;Srirangapatnanisch;;;Srirangapatnano;;;;;;;;x
b_srirangapatna;Srirangapatna;;Srirangapatna;;;Srirangapatna;;;;;;;;x
b_shravanabelagola;Shravanabelagola;;Shravanabelagola;;;Shravanabelagola;;;;;;;;x
b_periyapatna;Periyapatna;;Periyapatna;;;Periyapatna;;;;;;;;x
b_panasoge;Panasoge;;Panasoge;;;Panasoge;;;;;;;;x
b_nanjarayapattana;Nanjarayapattana;;Nanjarayapattana;;;Nanjarayapattana;;;;;;;;x
b_belapura;Belapura;;Belapura;;;Belapura;;;;;;;;x
b_mysore;Mysore;;Mysore;;;Mysore;;;;;;;;x
c_talakad;Talakad;;Talakad;;;Talakad;;;;;;;;x
c_talakad_adj;Talakadian;talakad;Talakadisch;;;Talakadiano;;;;;;;;x
b_talakad;Talakad;;Talakad;;;Talakad;;;;;;;;x
b_veppur;Veppur;;Veppur;;;Veppur;;;;;;;;x
b_somanathapura;Somanathapura;;Somanathapura;;;Somanathapura;;;;;;;;x
b_ummattur;Ummattur;;Ummattur;;;Ummattur;;;;;;;;x
b_sivasamudram;Sivasamudram;;Sivasamudram;;;Sivasamudram;;;;;;;;x
b_kotagiri;Kotagiri;;Kotagiri;;;Kotagiri;;;;;;;;x
b_narasamangala;Narasamangala;;Narasamangala;;;Narasamangala;;;;;;;;x
b_nanjangud;Nanjangud;;Nanjangud;;;Nanjangud;;;;;;;;x
c_manyapura;Manyapura;;Manyapura;;;Manyapura;;;;;;;;x
c_manyapura_adj;Manyapuran;manyapura;Manyapuranisch;;;Manyapurano;;;;;;;;x
b_manyapura;Manyapura;;Manyapura;;;Manyapura;;;;;;;;x
b_aralaguppe;Aralaguppe;;Aralaguppe;;;Aralaguppe;;;;;;;;x
b_turuvekere;Turuvekere;;Turuvekere;;;Turuvekere;;;;;;;;x
b_kikkeri;Kikkeri;;Kikkeri;;;Kikkeri;;;;;;;;x
b_melukote;Melukote;;Melukote;;;Melukote;;;;;;;;x
b_govindanahalli;Govindanahalli;;Govindanahalli;;;Govindanahalli;;;;;;;;x
b_basaralu;Basaralu;;Basaralu;;;Basaralu;;;;;;;;x
c_nandagiri;Nandagiri;;Nandagiri;;;Nandagiri;;;;;;;;x
c_nandagiri_adj;Nandagiri;nandagiri;Nandagirisch;;;Nandagiriano;;;;;;;;x
b_nandagiri;Nandagiri;;Nandagiri;;;Nandagiri;;;;;;;;x
b_kuvalala;Kuvalala;;Kuvalala;;;Kuvalala;;;;;;;;x
b_avani;Avani;;Avani;;;Avani;;;;;;;;x
b_kundani;Kundani;;Kundani;;;Kundani;;;;;;;;x
b_nangali;Nangali;;Nangali;;;Nangali;;;;;;;;x
b_kurudumale;Kurudumale;;Kurudumale;;;Kurudumale;;;;;;;;x
b_mulavagil;Mulavagil;;Mulavagil;;;Mulavagil;;;;;;;;x
c_uchangidurga;Uchangidurga;;Uchangidurga;;;Uchangidurga;;;;;;;;x
c_uchangidurga_adj;Uchangidurgan;uchangidurga;Uchangidurganisch;;;Uchangidurgano;;;;;;;;x
b_uchangidurga;Uchangidurga;;Uchangidurga;;;Uchangidurga;;;;;;;;x
b_parivi;Parivi;;Parivi;;;Parivi;;;;;;;;x
b_hemavati;Hemavati;;Hemavati;;;Hemavati;;;;;;;;x
b_sira;Sira;;Sira;;;Sira;;;;;;;;x
b_harihar;Harihar;;Harihar;;;Harihar;;;;;;;;x
b_chitradurga;Chitradurga;;Chitradurga;;;Chitradurga;;;;;;;;x
b_nidugallu;Nidugallu;;Nidugallu;;;Nidugallu;;;;;;;;x
c_dwarasamudra;Dwarasamudra;;Dwarasamudra;;;Dwarasamudra;;;;;;;;x
c_dwarasamudra_adj;Dwarasamudran;dwarasamudra;Dwarasamudranisch;;;Dwarasamudrano;;;;;;;;x
b_dwarasamudra;Dwarasamudra;;Dwarasamudra;;;Dwarasamudra;;;;;;;;x
b_belur;Belur;;Belur;;;Belur;;;;;;;;x
b_sosavur;Sosavur;;Sosavur;;;Sosavur;;;;;;;;x
b_hassan;Hassan;;Hassan;;;Hassan;;;;;;;;x
b_koravangala;Koravangala;;Koravangala;;;Koravangala;;;;;;;;x
b_arasikere;Arasikere;;Arasikere;;;Arasikere;;;;;;;;x
b_javagallu;Javagallu;;Javagallu;;;Javagallu;;;;;;;;x
c_alampur;Alampur;;Alampur;;;Alampur;;;;;;;;x
c_alampur_adj;Alampuran;alampurane;Alampurisch;;;Alampurano;;;;;;;;x
b_alampur;Alampur;;Alampur;;;Alampur;;;;;;;;x
b_gooty;Gooty;;Gooty;;;Gooty;;;;;;;;x
b_kampili;Kampili;;Kampili;;;Kampili;;;;;;;;x
b_hampi;Hampi;;Hampi;;;Hampi;;;;;;;;x
b_adavani;Adavani;;Adavani;;;Adavani;;;;;;;;x
b_ittagi;Ittagi;;Ittagi;;;Ittagi;;;;;;;;x
