#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
mercenary_martial_education_tooltip;[Root.GetFirstName] has a military education\n;[Root.GetFirstName] a reçu une éducation militaire\n;[Root.GetFirstName] hat eine militärische Ausbildung\n;;[Root.GetFirstName] tiene una formación militar\n;[Root.GetFirstName] ha ricevuto un'educazione militare\n;;;;;;;;x
create_mercenary_company_feudal;Assemble Mercenary Company;Former une compagnie mercenaire;Söldnertrupp zusammenstellen;;Organiza una compañía mercenaria;Organizza una Compagnia di Mercenari;;;;;;;;x
create_mercenary_company_feudal_desc;Gather some men under the command of §Y[Root.GetFirstName]§! and make them available for anyone to hire. You will gain part of the income that the company brings in when hired by another party.;Rassemblez des hommes sous le commandement de §Y[Root.GetFirstName]§! et faites-en des mercenaires. Vous toucherez une partie des revenus de la compagnie si elle est engagée par une tierce partie.;Stellt eine Truppe von Männern unter dem Kommando von [Root.GetFirstName] zusammen und bietet ihre Dienste gegen Bezahlung feil. Ihr erhaltet einen Teil des Einkommens, den die Truppe erwirtschaftet, wenn jemand sie anwirbt.;;Reúne hombres bajo el mando de §Y[Root.GetFirstName]y§! haz que estén disponibles para cualquiera que los contrate. Conseguirás una parte de los ingresos que lo logre la compañía cuando sean contratados por otro grupo.;Raduna degli uomini sotto il comando di §Y[Root.GetFirstName]§! e renderli disponibili per chiunque li voglia assumere. Otterrai una parte delle entrate che la compagnia guadagnerà quando sarà assunta da un'altra parte.;;;;;;;;x
AIREASON_GOOD_COALITION_WAR;Interest in weakening §Y[GetTitledFirstName]§!;Il serait intéressant d'affaiblir §Y[GetTitledFirstName]§!;Interesse an der Schwächung von §Y[GetTitledFirstName]§!;;Interés en debilitar §Y[GetTitledFirstName]§!;Interesse nell'indebolire §Y[GetTitledFirstName]§!;;;;;;;;x
AIREASON_BAD_COALITION_WAR;Would make §Y[GetTitledFirstName]§! a threat;§Y[GetTitledFirstName]§! deviendra une menace;Würde §Y[GetTitledFirstName]§! zu einer Bedrohung machen;;Convertiría a Y[GetTitledFirstName]§! en una amenaza.;§Y[GetTitledFirstName]§! diventerebbe una minaccia.;;;;;;;;x
INTERACTION_NOT_IN_WAR_WITH_TARGET;Is not in a war with §Y[Recipient.GetTitledFirstName]§!;N'est pas en guerre contre [Recipient.Get_le_TitledFirstNameJ];Ist nicht im Krieg gegen §Y[Recipient.GetTitledFirstName]§!;;No está en una guerra con §Y[Recipient.GetTitledFirstName]§!;Non è in guerra contro §Y[Recipient.GetTitledFirstName]§!;;;;;;;;x
MAPMODE_TRADE_ZONES_ONMAP_TOOLTIP_DESC1;Press §GControl + Left Click§! to show Patricians of $REALM|Y$;Appuyez sur §GCtrl + Clic gauche§! pour afficher les patriciens de $REALM|Y$;Mit §GStrg + linke Maustaste§! die Patrizier von $REALM|Y$ anzeigen;;Pulsa §GControl  y clic con el botón izquierdo§! para mostrar a los Patricios de $REALM|Y$;Premi §GClic Sinistro + Ctrl§! per mostrare i Patrizi di $REALM|Y$;;;;;;;;x
MAPMODE_TRADE_ZONES_ONMAP_TOOLTIP_DESC2;Press §GControl + Right Click§! to hide Patricians of $REALM|Y$;Appuyez sur §GCtrl + Clic droit§! pour masquer les patriciens de $REALM|Y$;Mit §GStrg + rechte Maustaste§! die Patrizier von $REALM|Y$ verbergen;;Pulsa §GControl  y clic con el botón derecho§! para ocultar a los Patricios de $REALM|Y$;§GClic Destro + Ctrl§! per nascondere i Patrizi di $REALM|Y$;;;;;;;;x
MAPMODE_DYNASTY_ONMAP_TOOLTIP_DESC1;Press §GControl + Left Click§! to show Sub-Dynasties of $REALM|Y$;Appuyez sur §GCtrl + Clic gauche§! pour afficher les sous-dynasties de $REALM|Y$;Mit §GStrg + linke Maustaste§! Unterdynastien von $REALM|Y$ anzeigen;;Pulsa §GControl  y clic con el botón izquierdo§! para mostrar Subdinastías de $REALM|Y$;Premi §GClic Sinistro + Ctrl§! per vedere le Sotto-Dinastie di $REALM|Y$;;;;;;;;x
MAPMODE_DYNASTY_ONMAP_TOOLTIP_DESC2;Press §GControl + Right Click§! to hide Sub-Dynasties of $REALM|Y$;Appuyez sur §GCtrl + Clic droit§! pour masquer les sous-dynasties de $REALM|Y$;Mit §GStrg + rechte Maustaste§! Unterdynastien von $REALM|Y$ verbergen;;Pulsa §GControl  y clic con el botón derecho§! para ocultar Subdinastías de $REALM|Y$;Premi §GClic Destro + Ctrl§! per nascondere le Sotto-Dinastie di $REALM|Y$;;;;;;;;x
MAPMODE_GOVERNMENTS_ONMAP_TOOLTIP_DESC1;Press §GControl + Left Click§! to show Sub-Governments of $REALM|Y$;Appuyez sur §GCtrl + Clic gauche§! pour afficher les sous-gouvernements de $REALM|Y$;Mit §GStrg + linke Maustaste§! Unterregierungen von $REALM|Y$ anzeigen;;Pulsa §GControl  y clic con el botón izquierdo§! para mostrar Subgobiernos de $REALM|Y$;Premi §GClic Sinistro + Ctrl§! per mostrare i Sotto-Governi di $REALM|Y$;;;;;;;;x
MAPMODE_GOVERNMENTS_ONMAP_TOOLTIP_DESC2;Press §GControl + Right Click§! to hide Sub-Governments of $REALM|Y$;Appuyez sur §GCtrl + Clic droit§! pour masquer les sous-gouvernements de $REALM|Y$;Mit §GStrg + rechte Maustaste§! Unterregierungen von $REALM|Y$ verbergen;;Pulsa §GControl  y clic con el botón derecho§! para ocultar a Subgobiernos de $REALM|Y$;Premi §GClic Destro + Ctrl§! per nascondere i Sotto-Governi di $REALM|Y$;;;;;;;;x
SET_JOB_ACTION_EFFECT;Is sent to $LOCATION|Y$ to $ACTION|Y$;Se rend en $LOCATION|Y$ pour $ACTION|Y$;Wird nach $LOCATION|Y$ geschickt mit folgendem Zweck: $ACTION|Y$;;Fue enviado a $LOCATION|Y$ para $ACTION|Y$;È inviato a $LOCATION|Y$ per $ACTION|Y$;;;;;;;;x
SHATTERED;§YShattered Retreat§!;§YEn déroute§!;§YChaotischer Rückzug§!;;§YRetirada destrozada§!;§YRitirata caotica§!;;;;;;;;x
MOVING_TO;Moving to $PROV|Y$;En route vers $PROV|Y$;Verlegen nach $PROV|Y$;;Mover a $PROV|Y$;In marcia verso $PROV|Y$;;;;;;;;x
TOGGLE_LOOTER_FAIL_RETREATING; Unit is not retreating; L'unité refuse de se replier; Einheit ist nicht auf dem Rückzug;;Unidad no está retrocediendo;L'unità non si sta ritirando;;;;;;;;x
DISBAND_SHATTERED;§RCannot disband shattered units§!;§RImpossible de démobiliser des unités anéanties§!;§RZerstreute Einheiten können nicht aufgelöst werden§!;;§RNo se pueden disolver las unidades destrozadas§!;§RNon puoi sciogliere le unità in ritirata caotica§!;;;;;;;;x
REORG_RETREATING;§RCannot reorganize retreating units§!;§RImpossible de réorganiser des unités en cours de repli§!;§REinheiten auf dem Rückzug können nicht neu organisiert werden§!;;§RNo se pueden reorganizar unidades en retirada§!;§RNon è possibile riorganizzare le unità in ritirata§!;;;;;;;;x
SELECT_FLANKLEADER_RETREATING;§RCannot select flank leader for retreating units§!;§RImpossible de sélectionner un général pour les unités en cours de repli§!;§RFür Einheiten auf dem Rückzug kann kein Flankenanführer ausgewählt werden§!;;§RNo se puede seleccionar líder del flanco para las unidades en retirada§!;§RNon è possibile scegliere un comandante d'ala per le unità in ritirata§!;;;;;;;;x
DETACH_RETREATING;§RCannot detach retreating units§!;§RImpossible de séparer des unités en cours de repli§!;§REinheiten auf dem Rückzug können nicht abkommandiert werden§!;;§RNo se pueden separar unidades en retirada§!;§RNon è possibile distaccare le unità in ritirata§!;;;;;;;;x
ATTACH_RETREATING;§RCannot attach retreating units§!;§RImpossible d'ajouter des unités en cours de repli§!;§REinheiten auf dem Rückzug können nicht eingegliedert werden§!;;§RNo se pueden unir unidades que se retiran§!;§RNon è possibile unire le unità in ritirata§!;;;;;;;;x
SPLIT_RETREATING;§RCannot split retreating units§!;§RImpossible de scinder des unités en cours de repli§!;§REinheiten auf dem Rückzug können nicht geteilt werden§!;;§RNo se pueden partir unidades que se retiran§!;§RNon è possibile dividere unità in ritirata§!;;;;;;;;x
SPLIT_SAME;§RThere are no units to split off§!;§RIl n'y a pas d'unités à scinder§!;§REs gibt keine Einheiten zum Abspalten§!;;§RNo hay unidades que separar§!;§RNon ci sono unità divisibili§!;;;;;;;;x
SPLIT_LOADED_NAVY;§RCannot split fleets with embarked armies§!;§RImpossible de scinder des flottes avec des armées embarquées§!;§RFlotten mit Armeen an Bord können nicht geteilt werden§!;;§RNo se pueden dividir fuerzas navales cargados§!;§RNon è possibile dividere le flotte mentre le armate sono imbarcate§!;;;;;;;;x
SPLIT_LOADED_ARMY;§RCannot split embarked armies§!;§RImpossible de scinder des armées embarquées§!;§RVerschiffte Armeen können nicht geteilt werden§!;;§RNo se pueden dividir fuerzas militares§!;§RNon è possibile dividere le armate imbarcate§!;;;;;;;;x
SPLIT_IN_COMBAT;§RCannot split units in combat§!;§RImpossible de scinder des unités en combat§!;§RKämpfende Einheiten können nicht geteilt werden§!;;§RNo se pueden dividir unidades en combate!;§RNon è possibile dividere le unità in combattimento§!;;;;;;;;x
SPLIT_SEVERAL_SELECTED;§RMust have only one unit selected§!;§RVous devez ne sélectionner qu'une seule unité§!;§RIhr dürft nur eine Einheit auswählen§!;;§RSolo puede haber una unidad seleccionada§!;§RDevi avere una sola unità selezionata§!;;;;;;;;x
SPLIT_SINGLE_SUBUNIT;§RCannot split units with only one subunit§!;§RImpossible de scinder des unités avec une seule sous-unité§!;§REinheiten mit nur einer Untereinheit können nicht geteilt werden§!;;§RNo se puede dividir unidades con una única subunidad§!;§RNon è possibile dividere le unità con una sola sottounità§!;;;;;;;;x
ZeusDLC;Conclave;Le Conseil (Conclave);Conclave;;;Conclave;;;;;;;x;
CANNOT_GRANT_TITLE;Cannot grant the title $TITLE|Y$;Impossible d'octroyer le titre de $TITLE|Y$;Der Titel $TITLE|Y$ kann nicht verliehen werden;;No se puede otorgar el título $TITLE|Y$;Non è possibile concedere il Titolo di $TITLE|Y$;;;;;;;;x
CAN_GRANT_TITLE;Can grant the title $TITLE|Y$;Il est possible d'octroyer le titre de $TITLE|Y$;Der Titel $TITLE|Y$ kann verliehen werden;;Se puede otorgar el título  $TITLE|Y$;È possibile concedere il Titolo di $TITLE|Y$;;;;;;;;x
NOT_HAS_NON_AGGRESSION_PACT_WITH;Does NOT have a non-aggression pact with $NAME|Y$;N'a pas signé un pacte de non-agression avec $NAME|Y$;Hat KEINEN Nichtangriffspakt mit $NAME|Y$;;NO tiene un pacto de no agresión con $NAME|Y$;NON ha un patto di non aggressione con $NAME|Y$;;;;;;;;x
HAS_NON_AGGRESSION_PACT_WITH;Has a non-aggression pact with $NAME|Y$;A signé un pacte de non-agression avec $NAME|Y$;Hat einen Nichtangriffspakt mit $NAME|Y$;;Tiene un pacto de no agresión con $NAME|Y$;Ha un patto di non aggressione con $NAME|Y$;;;;;;;;x
ANY_ALLIED_CHARACTER_STARTS;Any Non-Aggression Pact Character;Tous les signataires d'un pacte de non-agression;Beliebiger Nichtangriffspakt-Charakter;;Cualquier personaje con Pacto de no agresión;Qualsiasi Personaggio di un Patto di Non Aggressione;;;;;;;;x
INTERACTION_NOT_NON_AGGRESSION_PACT;Is not in a non-aggression pact with §Y[Recipient.GetTitledFirstName]§!;N'a pas signé un pacte de non-agression avec [Recipient.Get_le_TitledFirstNameJ];Ist nicht in einem Nichtangriffspakt mit §Y[Recipient.GetTitledFirstName]§!;;No tiene un pacto de no agresión con §Y[Recipient.GetTitledFirstName]§!;Non ha sottoscritto un patto di non aggressione con §Y[Recipient.GetTitledFirstName]§!;;;;;;;;x
INTERACTION_ACTOR_NOT_NON_AGGRESSION_PACT;§Y[Actor.GetTitledFirstName]§! is not in a non-aggression pact with §Y[ThirdPartyCharacter.GetTitledFirstName]§!;[Actor.Get_Le_TitledFirstNameJ] n'a pas signé de pacte de non-agression avec [ThirdPartyCharacter.Get_le_TitledFirstNameJ];§Y[Actor.GetTitledFirstName]§! ist nicht in einem Nichtangriffspakt mit §Y[ThirdPartyCharacter.GetTitledFirstName]§!;;§Y[Actor.GetTitledFirstName]§! no tiene un pacto de no agresión con §Y[ThirdPartyCharacter.GetTitledFirstName]§!;§Y[Actor.GetTitledFirstName]§! non ha sottoscritto un patto di non aggressione con §Y[ThirdPartyCharacter.GetTitledFirstName]§!;;;;;;;;x
INTERACTION_RECIPIENT_NOT_NON_AGGRESSION_PACT;§Y[Recipient.GetTitledFirstName]§! is not in a non-aggression pact with §Y[ThirdPartyCharacter.GetTitledFirstName]§!;[Actor.Get_Le_TitledFirstNameJ] n'a pas signé de pacte de non-agression avec [ThirdPartyCharacter.Get_le_TitledFirstNameJ];§Y[Recipient.GetTitledFirstName]§! ist nicht in einem Nichtangriffspakt mit §Y[ThirdPartyCharacter.GetTitledFirstName]§!;;§Y[Recipient.GetTitledFirstName]§! no tiene un pacto de no agresión con  §Y[ThirdPartyCharacter.GetTitledFirstName]§!;§Y[Recipient.GetTitledFirstName]§! non ha sottoscritto un patto di non aggressione con §Y[ThirdPartyCharacter.GetTitledFirstName]§!;;;;;;;;x
NO_NON_AGGRESSION_PACT_FROM_MARRIAGE;We would get no §YNon-Aggression Pacts§! from the Marriage;Le mariage n'entraîne pas la signature d'un §Ypacte de non-agression§!;Aus der Heirat würden sich keine §YNichtangriffspakte§! ergeben;;No sacaremos ningún §YPacto de no agresión§! del Matrimonio;Non otterremmo un §YPatto di Non Aggressione§! Dal Matrimonio.;;;;;;;;x
GAINED_NON_AGGRESSION_PACTS;Would result in a §YNon-Aggression Pact§!;Entraînera la signature d'un §Ypacte de non-agression§!;Würde zu einem §YNichtangriffspakt§! führen;;Resultará un §YPacto de no agresión§!;Determinerebbe la sottoscrizione di un §YPatto di Non Aggressione§!;;;;;;;;x
GAINED_NON_AGGRESSION_PACTS_WITH;§YWould result in a Non-Aggression Pact with§!;§YEntraînera la signature d'un pacte de non-agression avec§!;§YWürde zu einem Nichtangriffspakt führen mit§!;;§YResultaría en un pacto de no agresión con§!;§YDeterminerebbe la sottoscrizione di un Patto di Non Aggressione con§!;;;;;;;;x
PACTS_TAB_IRO;§YRulers that have a pact with $NAME$§W;§YSouverains ayant signé un pacte de non-agression avec $NAME$§!;§YHerrscher, die einen Pakt abgeschlossen haben mit $NAME$§!;;§YGobernantes que tienen un pacto con $NAME$§W;§YSovrani che hanno un patto con $NAME$§W;;;;;;;;x
NON_AGG_BETROTHED;§Y(Betrothed)§!;§Y(Lien par fiançailles)§!;§Y(Verlobt)§!;;§Y(prometido/a)§!;§Y(Fidanzato)§!;;;;;;;;x
NON_AGG_SPOUSE;§Y(Spouse)§!;§Y(Lien par mariage)§!;§Y(Ehepartner)§!;;§Y(cónyuge)§!;§Y(Coniuge)§!;;;;;;;;x
MARRIAGE_TIES_DESC;The Pact is made with the following ties:;Le pacte est scellé grâce aux liens suivants :;Der Pakt wird auf Basis folgender Beziehungen geschlossen:;;El Pacto se hace con los siguientes vínculos:;Il patto è sottoscritto con i seguenti vincoli:;;;;;;;;x
MARRIAGE_TIE;Marriage between $FIRST|Y$ and $SECOND|Y$\n;Mariage entre $FIRST|Y$ et $SECOND|Y$\n;Ehe zwischen $FIRST|Y$ und $SECOND|Y$\n;;Matrimonio entre $FIRST|Y$ y $SECOND|Y$\n;Matrimonio fra $FIRST|Y$ e $SECOND|Y$\n;;;;;;;;x
BETROTHAL_TIE;Betrothal between $FIRST|Y$ and $SECOND|Y$\n;Fiançailles entre $FIRST|Y$ et $SECOND|Y$\n;Verlöbnis zwischen $FIRST|Y$ und $SECOND|Y$\n;;Compromiso entre $FIRST|Y$ y $SECOND|Y$\n;Fidanzamento fra $FIRST|Y$ e $SECOND|Y$\n;;;;;;;;x
CANNOT_JOIN_FACTION_NON_AGG_PACT;§RYou are not allowed to join any factions as you have a Non-Aggression Pact with your liege.§!;§RVous ne pouvez pas rejoindre de faction en raison d'un pacte de non-agression avec votre seigneur.§!;Ihr dürft keinen Fraktionen beitreten, da Ihr einen Nichtangriffspakt mit Eurem Lehnsherrn abgeschlossen habt.;;No se permite afiliarte a ninguna facción ya que tienes un pacto de no agresión con tu señor.;§RNon ti è permesso iscriverti ad alcuna fazione perché hai un patto di non aggressione con il tuo Signore.§!;;;;;;;;x
LOST_NON_AGGRESSION_PACTS;Would result in §YNon-Aggression Pact§! ending;Entraînera la dissolution du §Ypacte de non-agression§!;Würde zur Auflösung des §YNichtangriffspakts§! führen;;Causaría el final del §Ypacto de no agresión§!;Determinerà la fine del §YPatto di Non Aggressione§!;;;;;;;;x
LOST_NON_AGGRESSION_PACTS_WITH;§YWould result in ending the Non-Aggression Pact with§!;§YEntraînera la dissolution du pacte de non-agression avec§!;§YWürde die Auflösung des Nichtangriffspaktes bedeuten mit§!;;§YCausaría el final del Pacto de no agresión con§!;§YDeterminerà la fine del Patto di Non Aggressione§!;;;;;;;;x
NON_AGG_PACT_DISSOLVED_SETUP;Non-Aggression Pact Dissolved;Pacte de non-agression dissout;Nichtangriffspakt aufgelöst;;Pacto de no agresión disuelto;Patto di Non Aggressione Sciolto;;;;;;;;x
NON_AGG_PACT_DISSOLVED_LOG;The Non-Aggression Pact between $FIRST|Y$ and $SECOND|Y$ has been dissolved as they no longer have any marriage ties.;Le pacte de non-agression entre $FIRST|Y$ et $SECOND|Y$ a été dissout en raison de la rupture des liens du mariage.;Der Nichtangriffspakt zwischen $FIRST|Y$ und $SECOND|Y$ wurde beendet, da es keine Ehebande mehr zwischen ihnen gibt.;;El Pacto de no agresión entre $FIRST|Y$ y $SECOND|$ Y se ha disuelto ya que no tienen lazos de matrimonio.;Il Patto di Non Aggressione fra $FIRST|Y$ e $SECOND|Y$ è stato sciolto in quanto non hanno più alcun vincolo matrimoniale tra di loro.;;;;;;;;x
LOWER_RELATIVE_INCOME_LIEGE;Income is less than §Y$VAL$%§! of liege.\n;Le revenu est inférieur de §Y$VAL$%§! à celui du seigneur lige.\n;Die Einnahmen liegen §Y$VAL$ %§! unter denen des Lehnsherrn.\n;;Los ingresos son menos que §Y$VAL$%§! del señor.\n;Le entrate sono inferiori al §Y$VAL$%§! del signore.\n;;;;;;;;x
HIGHER_RELATIVE_INCOME_LIEGE;Income is at least §Y$VAL$%§! of liege.\n;Le revenu est supérieur de §Y$VAL$%§! à celui du seigneur lige.\n;Die Einnahmen entsprechen mindestens §Y$VAL$ %§! der Einnahmen des Lehnsherrn.\n;;Los ingresos son por lo menos §Y$VAL$%§! del señor.\n;Le entrate sono uguali o superiori al §Y$VAL$%§! del signore.\n;;;;;;;;x
LOWER_RELATIVE_INCOME;Income is less than §Y$VAL$%§! of $OTHER|Y$.;Le revenu est inférieur de §Y$VAL$%§! à celui de $OTHER|Y$.\n;Die Einnahmen liegen §Y$VAL$ %§! unter denen von $OTHER|Y$.;;Los ingresos son menos que §Y$VAL$%§! de $OTHER|Y$.;Le entrate sono inferiori al §Y$VAL$%§! di $OTHER|Y$.;;;;;;;;x
HIGHER_RELATIVE_INCOME;Income is at least §Y$VAL$%§! of $OTHER|Y$.;Le revenu est supérieur de §Y$VAL$%§! à celui de $OTHER|Y$.\n;Die Einnahmen entsprechen mindestens §Y$VAL$ %§! der Einnahmen von $OTHER|Y$.;;Los ingresos son por lo menos §Y$VAL$%§!  de $OTHER|Y$.;Le entrate sono uguali o superiori al §Y$VAL$%§! di $OTHER|Y$.;;;;;;;;x
AIREASON_WANTS_GOOD_NON_AGG_PACT;Desires a better Non-Aggression Pact;Souhaite un meilleur pacte de non-agression;Wünscht einen besseren Nichtangriffspakt;;Desea un mejor Pacto de no agresión;Desidero un miglior Patto di Non Aggressione;;;;;;;;x
DISSOLVE_ALLIANCE_INTERACTION_TITLE;Dissolve Alliance;Dissoudre l'alliance;Bündnis auflösen;;Deshaz la alianza;Sciogli un'Alleanza;;;;;;;;x
DISSOLVE_ALLIANCE_INTERACTION_DESC;Dissolve the alliance with [Recipient.GetBestName].;Dissoudre l'alliance avec [Recipient.Get_only_le_Title][Recipient.GetBestName].;Bündnis mit [Recipient.GetBestName] auflösen.;;Deshaz la alianza con [Recipient.GetBestName].;Sciogli l'alleanza con [Recipient.GetBestName].;;;;;;;;x
DISSOLVE_ALLIANCE_INTERACTION_LONG_DESC;Dissolve the alliance with [Recipient.GetBestName].;Dissoudre l'alliance avec [Recipient.Get_only_le_Title][Recipient.GetBestName].;Bündnis mit [Recipient.GetBestName] auflösen.;;Deshaz la alianza con [Recipient.GetBestName].;Sciogli l'alleanza con [Recipient.GetBestName].;;;;;;;;x
DISSOLVE_ALLIANCE_INTERACTION_ACCEPT_SETUP;Alliance Dissolved;Alliance dissoute;Bündnis aufgelöst;;Alianza deshecha;Alleanza Sciolta;;;;;;;;x
DISSOLVE_ALLIANCE_INTERACTION_ACCEPT_LOG;§Y[Actor.GetBestName]§! Dissolved the Alliance with §Y[Recipient.GetBestName]§!.;[Actor.Get_only_Le_Title]§Y[Actor.GetBestName]§! a dissout son alliance avec [Recipient.Get_only_le_Title][Recipient.GetBestName].;§Y[Actor.GetBestName]§! löste das Bündnis mit §Y[Recipient.GetBestName]§! auf.;;§Y[Actor.GetBestName]§! deshizo la alianza con §Y[Recipient.GetBestName]§!.;§Y[Actor.GetBestName]§! ha Sciolto l'Alleanza con §Y[Recipient.GetBestName]§!.;;;;;;;;x
DISSOLVE_ALLIANCE_INTERACTION_DECLINE_SETUP;Dissolve Alliance Refused;Dissolution de l'alliance refusée;Auflösung des Bündnisses verweigert;;Deshacer Alianza rechazado;Scioglimento dell'Alleanza Rifiutato;;;;;;;;x
DISSOLVE_ALLIANCE_INTERACTION_DECLINE_LOG;§Y[Recipient.GetBestName]§! refused to Dissolve the Alliance with §Y[Actor.GetBestName]§!.;[Recipient.Get_only_Le_Title]§Y[Recipient.GetBestName]§! a refusé de dissoudre son alliance avec [Actor.Get_only_le_Title]§Y[Actor.GetBestName]§!.;§Y[Recipient.GetBestName]§! weigerte sich, das Bündnis mit §Y[Actor.GetBestName]§! aufzulösen.;;§Y[Recipient.GetBestName]§W se negó a deshacer la alianza con §Y[Actor.GetBestName]§!.;§Y[Recipient.GetBestName]§! ha rifiutato di Sciogliere l'Alleanza con §Y[Actor.GetBestName]§!.;;;;;;;;x
DISSOLVE_ALLIANCE_INTERACTION_LETTER;\n\n[Actor.GetBestName] has formally dissolved our alliance.;\n\n[Actor.GetBestName] a formellement dissout votre alliance.;\n\n[Actor.GetBestName] hat unser Bündnis formal aufgelöst.;;\n\n[Actor.GetBestName] ha deshecho formalmente nuestra Alianza.;\n\n[Actor.GetBestName] ha formalmente sciolto la nostra alleanza.;;;;;;;;x
NOT_WAR_ALLIES;Is NOT fighting a war together with §Y[Recipient.GetBestName]§!.;N'est pas en guerre aux côtés [Recipient.Get_only_du_Title]§Y[Recipient.GetBestName]§!.;Führt KEINEN Krieg zusammen mit §Y[Recipient.GetBestName]§!.;;NO está luchando una guerra junto con §Y[Recipient.GetBestName]§!.;NON sta combattendo una guerra al fianco di §Y[Recipient.GetBestName]§!.;;;;;;;;x
DISSOLVE_ALLIANCE_INTERACTION_01;Dissolve the Alliance with §Y[Recipient.GetBestName]§!.;Dissoudre l'alliance avec [Recipient.Get_only_le_Title][Recipient.GetBestName].;Löst das Bündnis mit §Y[Recipient.GetBestName]§! auf.;;Deshacer la alianza con §Y[Recipient.GetBestName]§!.;Sciogliere l'Alleanza con §Y[Recipient.GetBestName]§!.;;;;;;;;x
dissolved_alliance;Dissolved Alliance;A dissout l'alliance;Bündnis aufgelöst;;Alianza deshecha;Alleanza Sciolta;;;;;;;;x
IS_NOT_VALID_ROMANCE_TARGET_OF;Is NOT a valid romance target of $WHO|Y$;N'est pas une cible valide pour une romance avec $WHO|Y$;Ist KEIN zulässiges Liebesobjekt von $WHO|Y$;;No es un objetivo romántico válido de $WHO|Y$;NON è un valido obiettivo romantico per $WHO|Y$;;;;;;;;x
IS_VALID_ROMANCE_TARGET_OF;Is a valid romance target of $WHO|Y$;Est une cible valide pour une romance avec $WHO|Y$;Ist ein zulässiges Liebesobjekt von $WHO|Y$;;Es un objetivo romántico válido de $WHO|Y$;è un valido obiettivo romantico per $WHO|Y$;;;;;;;;x
ISNT_VOTER;Is NOT a voter;Ne vote pas au Conseil;Ist NICHT stimmberechtigt;;NO es un votante;NON è un elettore;;;;;;;;x
IS_VOTER;Is a voter;Vote au Conseil;Ist stimmberechtigt;;Es un votante;È un elettore;;;;;;;;x
ALLIANCE_DISSOLVED_SETUP;Alliance Dissolved;Alliance dissoute;Bündnis aufgelöst;;Alianza deshecha;Alleanza Sciolta;;;;;;;;x
ALLIANCE_DISSOLVED_LOG;The Alliance and Non-Aggression Pact between $FIRST|Y$ and $SECOND|Y$ has been dissolved as they no longer have any marriage ties.;L'alliance et le pacte de non-agression entre $FIRST|Y$ et $SECOND|Y$ ont été dissouts en raison de la rupture des liens du mariage.;Das Bündnis und der Nichtangriffspakt zwischen $FIRST|Y$ und $SECOND|Y$ wurden beendet, da es keine Ehebande mehr zwischen ihnen gibt.;;La Alianza y el Pacto de no agresión entre $FIRST|Y$ y $SECOND|$ Y se ha deshecho ya que no tienen lazos de matrimonio.;L'Alleanza ed il Patto di Non Aggressione fra $FIRST|Y$ e $SECOND|Y$ sono stati sciolti in quanto non esiste più alcun vincolo di matrimonio fra di loro.;;;;;;;;x
JOINED_WAR_ALLIED_SETUP;Alliance Call to Arms;Appel aux armes (Alliance);Ruf zu den Waffen (Bündnis);;Alianza llamada a las armas;Alleanza Chiamata alle Armi;;;;;;;;x
JOINED_WAR_ALLIED_LOG;$ALLY|Y$ has accepted a call to arms from $CALLER|Y$ against $TARGET|Y$. Due to an alliance, $ALLY|Y$ had no other choice.;$ALLY|Y$ a accepté l'appel aux armes de $CALLER|Y$ contre $TARGET|Y$. En raison de leur alliance, $ALLY|Y$ n'avait pas d'autre choix.;$ALLY|Y$ ist dem Ruf zu den Waffen von $CALLER|Y$ gegen $TARGET|Y$ gefolgt. Aufgrund des Bündnisses hatte $ALLY|Y$ keine andere Wahl.;;$ALLY|Y$ ha aceptado una llamada a las armas de $CALLER|Y$ contra $TARGET|Y$. Debido a una alianza, $ALLY|Y$ no tenía otra opción.;$ALLY|Y$ ha accettato la chiamata alle armi da $CALLER|Y$ contro $TARGET|Y$. Essendo parte di un'alleanza, $ALLY|Y$ non ha avuto altra scelta.;;;;;;;;x
JOINED_WAR_BLOOD_BROTHER_SETUP;Blood Brother Call to Arms;Appel aux armes (Frère de sang);Ruf zu den Waffen (Blutsbruder);;Hermano de sangre llamado a las armas;Fratello di Sangue Chiamato alle Armi;;;;;;;;x
JOINED_WAR_BLOOD_BROTHER_LOG;$ALLY|Y$ has accepted a call to arms from $CALLER|Y$ against $TARGET|Y$. Due to a blood oath, $ALLY|Y$ had no other choice.;$ALLY|Y$ a accepté l'appel aux armes de $CALLER|Y$ contre $TARGET|Y$. En raison d'un pacte de sang, $ALLY|Y$ n'avait pas d'autre choix.;$ALLY|Y$ ist dem Ruf zu den Waffen von $CALLER|Y$ gegen $TARGET|Y$ gefolgt. Aufgrund des Blutschwurs hatte $ALLY|Y$ keine andere Wahl.;;$ALLY|Y$ ha aceptado una llamada a las armas de $CALLER|Y$ contra $TARGET|Y$. Debido a un juramento de sangre, $ALLY|$ Y no tenía otra opción.;$ALLY|Y$ ha accettato la chiamata alle armi di $CALLER|Y$ contro $TARGET|Y$. A causa del patto di sangue, $ALLY|Y$ non ha avuto altra scelta.;;;;;;;;x
ANY_VOTER_STARTS;Any voter;Tout votant;Beliebiger Stimmberechtigter;;Cualquier votante;Qualsiasi elettore;;;;;;;;x
ALL_VOTERS;All voters;Tous les votants;Alle Stimmberechtigten;;Todos los votantes;Tutti gli elettori;;;;;;;;x
