#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
EVTOPTA_WOL_300;Say something clever!;Dire quelque chose d'intelligent !;Sagt etwas Schlaues!;;¡Di algo inteligente!;Di’ qualcosa di intelligente!;;;;;;;;x
EVTOPTA_WOL_300_F;Show [From.GetObjectPronoun] some cleavage...;Lui montrer mon joli décolleté...;Zeigt [From.GetObjectPronoun] etwas Dekolleté...;;Mostrar[From.GetObjectPronoun] algo de escote...;Mostra a [From.GetObjectPronoun] un po’ di scollatura...;;;;;;;;x
EVTOPTA_WOL_300_CR;Delicious sin! Lower my hands just a fraction...;Un péché si délicieux ! Abaisser mes mains, juste un peu...;Süße Sünde! Die Hände wandern, nur etwas tiefer noch...;;¡Delicioso pecad! Bajar mis manos un instante...;Un peccato così delizioso! Abbasso le mani giusto un attimo...;;;;;;;;x
EVTOPTB_WOL_300;Give [From.GetObjectPronoun] the cold shoulder.;L'ignorer.;Zeigt [From.GetObjectPronoun] die kalte Schulter.;;Dar[From.GetObjectPronoun] la espalda.;Dai le spalle a [From.GetObjectPronoun].;;;;;;;;x
EVTOPTB_WOL_300_MAR;I'm a married [Root.GetManWoman]! Take my leave.;Je suis un[Root.Get_E] [Root.GetManWoman] marié[Root.Get_E] ! Allez-vous-en.;Ich bin [Root.Geteineine] [Root.GetManWoman] und verheiratet! Das möchte ich nicht.;;Soy un/una [Root.GetManWoman] casada/o. Me marcharé.;Sono un [Root.GetManWoman]! Lasciami andare.;;;;;;;;x
EVTOPTB_WOL_300_OLD;[From.GetSubjectPronounCap] is far too young for me!;[From.GetIlElleCap] est beaucoup trop jeune pour moi !;[From.GetSubjectPronounCap] ist viel zu jung für mich!;;¡[From.GetSubjectPronounCap] es demasiado joven para mí!;[From.GetSubjectPronounCap] è troppo giovane per me!;;;;;;;;x
EVTOPTB_WOL_300_YOUNG;[From.GetSubjectPronounCap] is far too old for me!;[From.GetIlElleCap] est beaucoup trop âgé[From.Get_E] pour moi !;[From.GetSubjectPronounCap] ist viel zu alt für mich!;;¡[From.GetSubjectPronounCap] es demasiado viejo/a para mí!;[From.GetSubjectPronounCap] è troppo vecchi per me!;;;;;;;;x
EVTOPTB_WOL_300_CR;No way [GetFromRelation]!;Hors de question, [GetFromRelation] !;Keine Chance, [GetFromRelation]!;;¡De ninguna manera, [GetFromRelation]!;È fuori questione, [GetFromRelation]!;;;;;;;;x
EVTTOOLTIP_WoL_301;[This.GetFirstName]'s advances are encouraged;Les avances de [This.GetFirstName] sont encouragées;Die Avancen von [This.GetFirstName] werden ermutigt;;Se animan los avances de [This.GetFirstName];Le proposte di [This.GetFirstName] sono incoraggiate;;;;;;;;x
EVTTOOLTIP_WoL_302;[This.GetFirstName]'s advances are rebuffed;Les avances de [This.GetFirstName] sont rejetées;Die Avancen von [This.GetFirstName] werden zurückgewiesen;;Se rechazan los avances de [This.GetFirstName]. ;Le proposte di [This.GetFirstName] sono rifiutate;;;;;;;;x
EVTTITLE_WOL_301;An Informal Event;Un événement officieux;Ein informelles Ereignis;;Un acontecimiento Informal;Un Evento Informale;;;;;;;;x
EVTDESC_WOL_301;I made sure to attend this minor event in [From.Capital.Capital.GetName] so I could seduce [From.GetTitledFirstName]. We've been dancing and conversing all night and [From.GetSubjectPronoun] is clearly responding to my advances...;J'ai fait en sorte d'assister à un événement mineur à [From.Capital.Capital.GetName] afin de séduire [From.Get_le_TitledFirstName]. Nous avons dansé et parlé toute la soirée, et il est clair que mes avances s'apprêtent à porter fruit...;Ich habe dafür gesorgt, dass ich diese unwichtige Feierlichkeit in [From.Capital.Capital.GetName] besuchen kann, um [From.GetTitledFirstName] zu verführen. Wir haben den ganzen Abend getanzt und uns unterhalten und [From.GetSubjectPronoun] ist mir eindeutig nicht abgeneigt.;;Me aseguré de asistir a este evento menor en [From.Capital.Capital.GetName] para seducir a [From.GetTitledFirstName]. Hemos estado bailando y conversando toda la noche y claramente [From.GetSubjectPronoun] responde a mis avances...;Ho fatto in modo di partecipare a questo evento minore in [From.Capital.Capital.GetName] così da poter sedurre [From.GetTitledFirstName]. Abbiamo ballato e conversato tutta la notte e [From.GetSubjectPronoun] ha chiaramente risposto alle mie proposte...;;;;;;;;x
EVTDESC_WOL_301_DISTANT;I travelled all the way to the court of [From.Employer.GetTitledName] in [From.Capital.Capital.GetName] so I could meet [From.GetFirstName] at a minor celebration. We've been dancing and conversing all night and [From.GetSubjectPronoun] is clearly responding to my advances...;J'ai voyagé jusqu'à la cour [From.Employer.Get_du_TitledName] , à [From.Capital.Capital.GetName] pour faire la rencontre [From.Get_du_TitledFirstName] à l'occasion d'une célébration mineure. Nous avons dansé et parlé toute la soirée, et il est clair que mes avances fonctionnent...;Ich bin den weiten Weg an den Hof von [From.Employer.GetTitledName] in [From.Capital.Capital.GetName] gereist, damit ich [From.GetFirstName] auf einem kleinen Fest treffen konnte. Wir haben uns den ganzen Abend unterhalten und miteinander getanzt und [From.GetSubjectPronoun] ist mir definitiv nicht abgeneigt.;;Viajé expresamente a la corte de [From.Employer.GetTitledName] en [From.Capital.Capital.GetName] para encontrar a [From.GetFirstName] en una celebración menor. Hemos estado bailando y conversando toda la noche y claramente [From.GetSubjectPronoun] responde a mis avances...;Ho viaggiato fino alla corte di [From.Employer.GetTitledName] in [From.Capital.Capital.GetName] così da poter incontrare [From.GetFirstName] ad una festa minore. Abbiamo ballato e conversato tutta la notte e [From.GetSubjectPronoun] ha chiaramente risposto alle mie proposte...;;;;;;;;x
EVTOPTA_WOL_301;Mead in my room, [From.GetMilordMilady]?;Une pinte d'hydromel dans mes quartiers, [From.GetMilordMilady] ?;Auf einen Schluck Met zu mir ins Gemach, [From.GetMilordMilady]?;;¿Hidromiel en mi cuarto, [From.GetMilordMilady]?;Una pinta di idromele nelle mie stanze, [From.GetMilordMilady]?;;;;;;;;x
EVTOPTB_WOL_301;Leave [From.GetObjectPronoun] yearning for more...;Se faire désirer encore davantage...;Lasst [From.GetObjectPronoun] Verlangen noch wachsen...;;Me marcho [From.GetObjectPronoun] anhelando más...;Lascia [From.GetObjectPronoun] ancora a bocca asciutta...;;;;;;;;x
EVTOPTC_WOL_301;I'm affirmed. Now I can end this.;Maintenant, je peux mettre fin à ceci.;Nun bin ich mir sicher. Ich kann es nun beenden.;;Estoy ratificado. Ahora puedo terminar esto.;Lo sto affermando. Adesso è finita.;;;;;;;;x
EVTTOOLTIP_WoL_303;Seek to make [This.GetObjectPronoun] my lover;Tenter d'obtenir ses faveurs et son amour;Ich versuche, [This.GetObjectPronoun] zu m[This.Geteinemeiner] Geliebten zu machen.;;Trata de hacer[This.GetObjectPronoun] mi amante.;Cerco di fare di [This.GetObjectPronoun] il mio amante;;;;;;;;x
EVTTOOLTIP_WoL_304;Raise [This.GetPossPronoun] opinion of me;Rehausser son opinion de ma personne;Erhöht [This.GetPossPronoun]e Meinung von mir;;Mejora [This.GetPossPronoun] opinión sobre mí;Migliora la [This.GetPossPronoun] opinione su di me;;;;;;;;x
EVTDESC_WOL_302;I made sure to attend a minor event in [From.Capital.Capital.GetName] in the hopes of seducing [From.GetTitledFirstName], but despite my best attempts, [From.GetSubjectPronoun] remains unimpressed.;J'ai fait en sorte d'assister à un événement mineur à [From.Capital.Capital.GetName] dans l'espoir de séduire [From.Get_le_TitledFirstName], mais mes tentatives demeurent vaines.;Ich habe dafür gesorgt, dass ich in [From.Capital.Capital.GetName] ein kleines Fest besuchen konnte, wo ich [From.GetTitledFirstName] zu verführen hoffte, doch aller Anstrengungen zum Trotz war [From.GetSubjectPronoun] wenig beeindruckt.;;Me aseguré de asistir a un evento menor en [From.Capital.Capital.GetName] con la esperanza de seducir a [From.GetTitledFirstName], pero a pesar de mis intentos mejores, sigue impertérrito.;Ho fatto in modo di partecipare a un evento minore in [From.Capital.Capital.GetName], nella speranza di sedurre [From.GetTitledFirstName], ma nonostante i miei tentativi, non è successo nulla.;;;;;;;;x
EVTOPTA_WOL_302;I need more practice;J'ai besoin de m'exercer davantage;Ich brauche mehr Übung;;Necesito más práctica;Mi serve più pratica;;;;;;;;x
EVTDESC_WOL_303;As the festivities wind down, [From.GetFirstName] takes my hands and looks into my eyes. '[Root.GetMilordMilady], will you escort me to my chambers?';Alors que la fête touche à sa fin, [From.GetFirstName] me prend les mains et me regarde dans les yeux. « [Root.GetMilordMilady], voulez-vous m'escorter à mes appartements ? »;"Am Ende der Festlichkeiten ergreift [From.GetFirstName] meine Hände und schaut mir in die Augen. ""[From.GetMilordMilady], werdet Ihr mich in meine Kammer begleiten?""";;"Cuando la fiesta tocan a su fin, [From.GetFirstName] toma mis manos y me mira a los ojos. ""¿[Root.GetMilordMilady], me escoltaréis a mis cámaras?""";Come la festa inizia a scemare, [From.GetFirstName] prende le mie mani e mi guarda negli occhi. '[From.GetMilordMilady], vuoi seguirmi nelle mie stanze?';;;;;;;;x
EVTDESC_WOL_303_F;The night's merrymaking is coming to an end. [From.GetFirstName] nods towards my rather inebriated attendant. 'She won't even notice us leaving...' [From.GetSubjectPronounCap] grins lasciviously and pats me on the rump.;Les festivités touchent à leur fin. [From.GetFirstName] désigne d'un mouvement de tête ma partenaire plutôt ivre. 'Elle ne verra même pas que nous sommes partis...' [From.GetIlElleCap] sourit langoureusement en me donnant une petite tape sur les fesses.;"Das abendliche Vergnügen ist zu Ende. [From.GetFirstName] nickt in Richtung meiner recht angetrunkenen Begleiterin. ""Sie wird gar nicht merken, dass wir fort sind."" [From.GetSubjectPronounCap] lächelt wollüstig und gibt mir einen Klaps auf den Hintern.";;"La noche de la fiesta está llegando a los finales. [From.GetFirstName] señala con su cabeza hacia mi asistente bastante ebrio. ""Ni se dará cuenta que nos hemos ido... [From.GetSubjectPronounCap] sonríe lascivamente y me acaricia la cadera.";I festeggiamenti della notte stanno per concludersi. [From.GetFirstName] annuisce verso il mio assistente piuttosto inebriato. 'Lei non si accorgerà neppure che ce ne stiamo andando...' [From.GetSubjectPronounCap] sorride lascivamente e mi da delle pacche sulla schiena.;;;;;;;;x
EVTOPTA_WOL_303;Sweet temptation, yes!;La tentation, oh oui !;Süße Versuchung, wunderbar!;;Dulce tentación, ¡sí!;Una dolce tentazione, si!;;;;;;;;x
EVTOPTB_WOL_303;I am not that kind of [Root.GetLadLass]!;Ce n'est pas mon genre !;So ein [Root.GetLadLass] bin ich nicht!;;¡No soy de esa clase de [Root.GetLadLass]!;Non sono quel tipo di [Root.GetLadLass]!;;;;;;;;x
EVTOPTC_WOL_303;Laugh cruelly and loudly insult [From.GetObjectPronoun]!;Rire avec cruauté et lui balancer une insulte !;Lacht grausam und beleidigt [From.GetObjectPronoun]!;;Ríete cruelmente e insulta[From.GetObjectPronoun] en voz alta!;Ridi amaramente ed insulti a gran voce [From.GetObjectPronoun]!;;;;;;;;x
EVTOPTC_WOL_303_F;Slap [From.GetObjectPronoun] and make a scene!;Donner une gifle et faire une scène !;Verpasst [From.GetObjectPronoun] eine Ohrfeige und liefert eine Szene!;;¡Abofetear[From.GetObjectPronoun] y montar una escena!;Schiaffeggi [From.GetObjectPronoun] e fai una scenata!;;;;;;;;x
EVTTOOLTIP_WoL_306;Have a memorable night!;Passer une nuit mémorable !;Verbringt eine unvergessliche Nacht!;;¡Que tengas una noche memorable!;Passa una notte memorabile!;;;;;;;;x
EVTDESC_WOL_304;What a night! I think I'm falling in love with [From.GetFirstName]...;Quelle nuit ! Je crois que je tombe en amour avec [From.GetFirstName]...;Was für eine Nacht! Ich glaube, ich verliebe mich in [From.GetFirstName]...;;¡Qué noche! Creo que me estoy enamorando de [From.GetFirstName]...;Che nottata!!! Mi sono innamorato di [From.GetFirstName]...;;;;;;;;x
EVTOPTA_WOL_304;I must have [From.GetObjectPronoun]!;Son coeur doit être mien !;Ich muss [From.GetObjectPronoun] haben!;;¡Debo tener[From.GetObjectPronoun]!;Devo avere [From.GetObjectPronoun]!;;;;;;;;x
EVTDESC_WOL_305;Just when things were really heating up, [From.GetFirstName] excused [From.GetReflexivePronoun] and left!;Alors que les choses commençaient à chauffer, [From.GetFirstName] a demandé pardon et a quitté les lieux !;Gerade als es richtig losgehen sollte, verabschiedete [From.GetFirstName] sich und ging!;;¡Justo cuando las cosas realmente se estaban calentando, [From.GetFirstName] [From.GetReflexivePronoun] se disculpó y me dejó!;Proprio mentre le cose si stavano surriscaldando, [From.GetFirstName] si è scusata ed se ne è andata via!;;;;;;;;x
EVTOPTA_WOL_305;What did I do?;Qu'ai-je fait ?;Was habe ich getan?;;¿Qué he hecho?;Cosa ho fatto?;;;;;;;;x
EVTDESC_WOL_306;I sure know how to cajole [From.GetMenWomen]! [From.GetFirstName] and I spent the night making sweet, illicit love in [From.GetPossPronoun] bed. I snuck off in the wee hours, leaving the court clueless... I hope!;Je suis sûr[Root.Get_E] de savoir comment cajoler les [From.GetMenWomen] ! [From.GetFirstName] et moi-même avons passé la nuit à faire l'amour dans son lit, en toute illégalité. Je suis parti[Root.Get_E] discrètement à l'aube, laissant toute la cour dans l'ignorance... du moins, je l'espère !;Ich weiß genau, wie man [From.GetMenWomen] beschwatzt! [From.GetFirstName] und ich haben eine süße Nacht in [From.GetPossPronoun]em Bett verbracht. Ich verschwand in den frühen Morgenstunden. Wahrscheinlich hat man am Hof nichts bemerkt. Das hoffe ich jedenfalls.;;Sé cómo persuadir a los/ las[From.GetMenWomen]! y yo pasamos la noche haciendo el amor dulce, ilícito en [From.GetPossPronoun] cama. Me marché de madrugada, dejando a la corte despistado... ¡Eso espero, por lo menos!;Sono sicuro di sapere come corteggiare [From.GetMenWomen]! [From.GetFirstName] e io abbiamo passato la notte a fare l'amore nel [From.GetPossPronoun] letto. Sono sgattaiolato fuori nelle prime ore del giorno, lasciando la corte all'oscuro ... spero!;;;;;;;;x
EVTDESC_WOL_306_CR;I sure know how to cajole [From.GetMenWomen]! [Root.Religion.GetRandomEvilGodNameCap] will surely claim our souls for our wicked sin, but [From.GetFirstName] and I spent the night making sweet, illicit love in [From.GetPossPronoun] bed. I snuck off in the wee hours, leaving the court clueless... I hope!;Je suis sûr[Root.Get_E] de savoir comment cajoler les [From.GetMenWomen] ! [Root.Religion.GetRandomEvilGodNameCap] aura nos âmes pour nos vils péchés, mais [From.GetFirstName] et moi-même avons passé la nuit à faire l'amour dans son lit, en toute illégalité. Je suis parti[Root.Get_E] discrètement à l'aube, laissant toute la cour dans l'ignorance... du moins, je l'espère !;Ich weiß genau, wie man [From.GetMenWomen] beschwatzt! Auch wenn [Root.Religion.GetRandomEvilGodNameCap] uns für unsere Sünden bestrafen wird, haben [From.GetFirstName] und ich eine süße Nacht in [From.GetPossPronoun]em Bett verbracht. Ich verschwand in den frühen Morgenstunden. Wahrscheinlich hat der Hof nichts bemerkt. Das hoffe ich jedenfalls.;;Sé cómo persuadir a los/ las [From.GetMenWomen]![Root.Religion.GetRandomEvilGodNameCap] seguramente reclamará nuestras almas por nuestro pecado malvado, pero [From.GetFirstName] y yo pasamos la noche haciendo el amor dulce, ilícito en [From.GetPossPronoun] cama. Me marché de madrugada, dejando a la corte despistado... ¡Eso espero, por lo menos!;Sono sicuro di sapere come corteggiare [From.GetMenWomen]! [Root.Religion.GetRandomEvilGodNameCap] sicuramente rivendicherà le nostre anime dopo i nostri peccati, ma [From.GetFirstName] e io abbiamo passato la notte a fare l'amore nel [From.GetPossPronoun] letto. Sono sgattaiolato fuori nelle prime ore del giorno, lasciando la corte all'oscuro ... spero!;;;;;;;;x
EVTOPTA_WOL_306;Vidi, Vici, Veni;Veni, vidi, vici;Vidi, Vici, Veni;;Vidi, Vici, Veni;Veni, vidi, vici;;;;;;;;x
EVTOPTA_WOL_306_CUSTOM;Love [From.GetObjectPronoun] and leave [From.GetObjectPronoun].;Je l'aime, mais je [From.GetLeLa] quitte.;Liebt [From.GetObjectPronoun] und verlasst [From.GetObjectPronoun].;;Ama[From.GetObjectPronoun] y deja[From.GetObjectPronoun]. ;Ama [From.GetObjectPronoun] e lascia [From.GetObjectPronoun].;;;;;;;;x
EVTOPTB_WOL_306;Let our love grow!;Que notre amour soit !;Lasst unsere Liebe wachsen!;;¡Deja crecer nuestro amor!;Lascia crescere il nostro amore!;;;;;;;;x
EVTDESC_WOL_307;As the festivities wound down, I took [From.GetFirstName] aside and suggested we retire together... I can't believe [From.GetSubjectPronoun] actually spurned me!;Alors que les festivités touchaient à leur fin, j'ai pris [From.GetFirstName] de côté tout en suggérant que nous partions ensemble... Je n'arrive pas à croire qu'[From.GetIlElle] m'ait refusé !;Am Ende der Festlichkeiten nahm ich [From.GetFirstName] zur Seite und schlug vor, uns gemeinsam zurückzuziehen. Kaum zu glauben, dass [From.GetSubjectPronoun] mich tatsächlich zurückgewiesen hat!;;Cuando la fiesta tocaba a su fin, [From.GetFirstName] tomé aparte y sugerí que nos retirásemos juntos...¡No puedo creer que [From.GetSubjectPronoun] me despreciara!;Quando la festa stava finendo, ho preso [From.GetFirstName] da una parte ed ho suggerito di ritirarci insieme nelle mie camere... non posso credere che [From.GetSubjectPronoun] mi disprezzi!;;;;;;;;x
EVTOPTA_WOL_307;The virtue is strong in this one...;Sa vertu est forte...;Die Tugend ist stark in dieser Person...;;La virtud es fuerte en éste...;La virtù è forte in questo...;;;;;;;;x
EVTOPTB_WOL_307;I don't have the patience for this;Je n'ai finalement pas la patience nécessaire.;Ich habe keine Geduld dafür;;No tengo paciencia para esto;Non ho la pazienza per questo;;;;;;;;x
EVTDESC_WOL_308;I thought I had [From.GetFirstName] completely entranced, but when I finally suggested we retire together, [From.GetSubjectPronoun] loudly mocked me and walked off with [From.GetPossPronoun] rather inebriated attendant, laughing cruelly!;Je pensais que [From.GetFirstName] était entièrement sous mon emprise, mais quand je lui ai suggéré que nous partions ensemble, sa seule réponse fut une moquerie, et une sortie avec s[From.GetOnAOpp] partenaire plutôt ivre ! Ils riaient cruellement !;Ich dachte, [From.GetFirstName] sei mir völlig verfallen, doch als ich vorschlug, dass wir uns gemeinsam zurückziehen sollten, lachte [From.GetSubjectPronoun] nur laut und verschwand grausam lächelnd mit [From.GetPossPronoun]er ziemlich betrunkenen Begleiterin.;;Pensé que había fascinado completamente a [From.GetFirstName], pero cuando finalmente sugerí retirarnos juntos, [From.GetSubjectPronoun] se burló de mi en voz alta y se fue con su ayudante bastante ebrio de, riendo cruelmente!;Pensavo di aver sedotto [From.GetFirstName], ma non appena ho suggerito di ritirarci insieme, [From.GetSubjectPronoun] ha riso ad alta voce deridendomi ed andandosene con il [From.GetPossPronoun] accompagnatore piuttosto ubriaco, ridendo crudelmente!;;;;;;;;x
EVTOPTA_WOL_308;Hah. The prey is feisty!;Hah. La proie est tenace !;Ha! Eine kratzbürstige Beute!;;Ja. ¡La presa es presenta pelea!;Ah! La preda è tenace!;;;;;;;;x
EVTOPTB_WOL_308;I've had it with this harridan!;J'en ai assez de cette mégère !;Nun reicht's mir aber mit dieser Xanthippe!;;¡Me cansé de esta bruja!;Ne ho abbastanza di questa strega!;;;;;;;;x
EVTOPTB_WOL_308_F;I've had it with this buffoon!;J'en ai assez de ce bouffon !;Nun reicht's mir aber mit diesem Hanswurst!;;¡Me cansé de este bufón!;Ne ho abbastanza di questo buffone!;;;;;;;;x
EVTTITLE_WOL_351;A Midnight Snack;Un encas de minuit;Ein Mitternachtsimbiss;;Un bocado de medianoche;Uno Spuntino di Mezzanotte;;;;;;;;x
EVTDESC_WOL_351;I managed to 'chance' upon [From.GetFirstName] alone in the kitchen when [From.GetSubjectPronoun] came down for [From.GetPossPronoun] usual late snack. We've talked and laughed for hours and I can tell the attraction is growing. Hoping I've read [From.GetObjectPronoun] correctly, I lean in to whisper in [From.GetPossPronoun] ear...;J'ai croisé [From.GetFirstName] 'par hasard' dans la cuisine, juste à l'heure de son encas du soir habituel. Nous avons parlé et ri pendant des heures, et je sens que l'attraction mutuelle augmente. En espérant avoir raison, je m'avance pour lui murmurer à l'oreille...;"Wie der ""Zufall"" es wollte, traf ich [From.GetFirstName] allein in der Küche, als [From.GetSubjectPronoun] gerade das Nachtmahl einnehmen wollte. Wir unterhielten uns und lachten miteinander bis in die Morgenstunden und ich denke, dass unsere Sympathie füreinander wächst. In der Hoffnung, [From.GetObjectPronoun] richtig einzuschätzen, lehne ich mich vor und flüstere etwas in [From.GetPossPronoun] Ohr...";;"He conseguido tener un encuentro ""casual"" con [From.GetFirstName] a solas en la cocina cuando [From.GetSubjectPronoun] bajó a su habitual merienda tardía. Hemos hablado y reído durante horas y puedo decir que la atracción está creciendo. Esperando haber[From.GetPossPronoun] leído correctamente, me inclino a susurrar en su oído...";Ho cercato il modo di 'incontrare casualmente' [From.GetFirstName] da sola in cucina quando [From.GetSubjectPronoun] è scesa giù per il [From.GetPossPronoun] solito spuntino di mezzanotte. Abbiamo parlato e riso per ore e posso dire che l'attrazione reciproca è cresciuta. Sperando di aver letto bene i [From.GetObjectPronoun] segnali, mi sono avvicinato per sussurrare nel [From.GetPossPronoun] orecchio...;;;;;;;;x
EVTDESC_WOL_351_DISTANT;The journey to the court of [From.Employer.GetTitledName] was dreary, but I managed to 'chance' upon [From.GetFirstName] alone in the kitchen when [From.GetSubjectPronoun] came down for [From.GetPossPronoun] usual late snack. We've talked and laughed for hours and I can tell [From.GetSubjectPronoun] is attracted. Hoping I've read [From.GetObjectPronoun] correctly, I lean in to whisper in [From.GetPossPronoun] ear...;Le trajet vers la cour [From.Employer.Get_du_TitledName] était morne, mais j'ai réussi à 'tomber' sur [From.GetFirstName] juste à l'heure de son encas habituel du soir. Nous avons parlé et ri pendant des heures, et je sens que l'attraction mutuelle augmente. En espérant avoir raison, je m'avance pour lui murmurer à l'oreille...;Die Reise zum Hof von [From.Employer.GetTitledName] war schrecklich, doch ich traf [From.GetFirstName] allein in der Küche, als [From.GetSubjectPronoun] gerade das Nachtmahl einnehmen wollte. Wir unterhielten uns bis in die Morgenstunden und ich denke, dass unsere Sympathie füreinander wächst. In der Hoffnung, [From.GetObjectPronoun] richtig einzuschätzen, lehne ich mich vor und flüstere etwas in [From.GetPossPronoun] Ohr ...;;"El viaje a la corte de [From.Employer.GetTitledName] fue deprimente, pero conseguí un encuentro ""casual"" con [From.GetFirstName] a solas en la cocina cuando [From.GetSubjectPronoun] bajó a su habitual merienda tardía. Hemos hablado y reído durante horas y puedo decir que la atracción está creciendo. Esperando haber[From.GetPossPronoun] leído correctamente, me inclino a susurrar en su oído...";Il soggiorno alla corte di [From.Employer.GetTitledName] è stato tremendo, ma ho cercato il modo di 'incontrare casualmente' [From.GetFirstName] da sola in cucina quando [From.GetSubjectPronoun] è scesa giù per il [From.GetPossPronoun] solito spuntino di mezzanotte. Abbiamo parlato e riso per ore e posso dire che l'attrazione reciproca è cresciuta. Sperando di aver letto bene i [From.GetObjectPronoun] segnali, mi sono avvicinato per sussurrare nel [From.GetPossPronoun] orecchio...;;;;;;;;x
EVTOPTA_WOL_351;Confess my love;Avouer mon amour;Ein Liebesgeständnis;;Confesar mi amor;Confessa il tuo amore;;;;;;;;x
EVTOPTB_WOL_351;Make a lewd suggestion;Faire une suggestion lubrique;Ein unzüchtiges Vorhaben;;Hacer una proposición lasciva.;Fai una proposta indecente;;;;;;;;x
EVTOPTC_WOL_351;Quote love poetry;Réciter un poème d'amour;Ein Liebesgedicht;;Citar una poesía de amor.;Recita una poesia d'amore;;;;;;;;x
EVTOPTD_WOL_351;Brush my lips against [From.GetPossPronoun] ear and breathe out softly;Déposer un baiser sur son oreille, et laisser doucement s'échapper un souffle chaud;Ich berühre mit meinen Lippen [From.GetPossPronoun] Ohr und atme sachte.;;Frotar mis labios contra su oído y espirar suavemente;Avvicino le mie labbra al [From.GetPossPronoun] orecchio e soffio delicatamente;;;;;;;;x
EVTTOOLTIP_WoL_352_LOVE;Bet that [This.GetFirstName] is a naive romantic;Je parie que [This.GetFirstName] est aussi romantique que candide;Wetten, dass [This.GetFirstName] eine naive, romantische Person ist;;Me juego algo a que [This.GetFirstName] es un/a ingenuo/a romántico/a;Scommetto che [This.GetFirstName] è un ingenuo romantico;;;;;;;;x
EVTTOOLTIP_WoL_352_LEWD;Bet that [This.GetFirstName] is experienced and bawdy;Je parie que [This.GetFirstName] est lubrique et a beaucoup d'expérience;Wetten, dass [This.GetFirstName] erfahren ist und nichts anbrennen lässt;;Me juego algo a que [This.GetFirstName] tiene experiencia y lujuria.;Scommetto che [This.GetFirstName] è esperto e licenzioso;;;;;;;;x
EVTTOOLTIP_WoL_352_POET;Bet that [This.GetFirstName] will respond to poetry and learning;Je parie que [This.GetFirstName] saura apprécier la poésie et la culture;Wetten, dass [This.GetFirstName] sich für Poesie und Gelehrsamkeit interessiert;;Me juego algo a que [This.GetFirstName] responde a la poesía y y la educación.;Scommetto che [This.GetFirstName] saprà apprezzare la poesia e la cultura;;;;;;;;x
EVTTOOLTIP_WoL_352_BREATH;Use an unfailing trick of seduction;Utiliser une ruse de séduction infaillible;Einen unfehlbaren Verführungstrick anwenden;;Utilice un truco infalible de seducción;Usa un trucco di seduzione infallibile;;;;;;;;x
EVTDESC_WOL_352;As I snuck into the kitchen for my usual night snack, I chanced upon [From.GetTitledFirstNameNoRegnal]. We've been chatting and laughing for hours now, but the words have grown softer and our hands are touching... Suddenly, [From.GetSubjectPronoun] leans in and whispers softly in my ear... [Root.GetSeductionAstrologyPostScript];Alors que je filais vers la cuisine pour mon encas habituel du soir, j'ai croisé [From.Get_only_le_Title][From.GetTitledFirstNameNoRegnal]. Nous discutons et rions ensemble depuis des heures, mais les mots se font de plus en plus doux, et nos mains se touchent... Soudainement, [From.GetIlElle] s'avance pour me murmurer doucement à l'oreille... [Root.GetSeductionAstrologyPostScript];Als ich nachts, wie es meine Gewohnheit ist, zum Essen in die Küche schlich, fand ich dort [From.GetTitledFirstNameNoRegnal] vor. Wir haben uns viele Stunden unterhalten und kommen uns immer näher. Unsere Hände berühren sich und dann lehnt [From.GetSubjectPronoun] sich zu mir hinüber und flüstert sanft in mein Ohr... [Root.GetSeductionAstrologyPostScript];;Cuando bajé a mi habitual merienda tardía, me encontré por casualidad con [From.GetTitledFirstNameNoRegnal]. Hemos estado charlando y riéndonos durante horas, pero las palabras se han suavizado y nuestras manos se tocan... De repente, [From.GetSubjectPronoun] se inclina y me susurra suavemente al oído... [Root.GetSeductionAstrologyPostScript];Appena mi sono intrufolato in cucina per il mio solito spuntino di mezzanotte, mi sono imbattuto in [From.GetTitledFirstNameNoRegnal]. Abbiamo parlato e riso per ore, ma le parole si son fatte più soffuse e le nostre mani.. si son sfiorate... Improvvisamente, [From.GetSubjectPronoun] mi si avvicina e mi sussurra nell'orecchio... [Root.GetSeductionAstrologyPostScript];;;;;;;;x
